 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.060,0.183,0.128,0.011,0.108,0.667,0.579,0.011,0.012,0.062,0.662,0.313,0.041,0.066,0.230,0.114,0.320,0.134,0.182,0.554,0.174,0.418,0.011,0.092,0.058,0.075,0.307,0.021,0.091,0.093
model.000.01.pdb,0.458,0.200,0.795,0.130,0.524,0.095,0.085,0.304,0.193,0.447,0.125,0.094,0.092,0.000,0.460,0.000,0.013,0.136,0.698,0.107,0.432,0.041,0.230,0.512,0.259,0.744,0.013,0.053,0.245,0.255
model.000.02.pdb,0.821,0.136,0.543,0.295,0.413,0.045,0.040,0.510,0.278,0.533,0.071,0.044,0.235,0.000,0.396,0.000,0.000,0.246,0.480,0.037,0.231,0.040,0.407,0.404,0.276,0.605,0.013,0.159,0.340,0.250
model.000.03.pdb,0.138,0.000,0.088,0.155,0.030,0.055,0.116,0.203,0.200,0.059,0.093,0.000,0.115,0.595,0.185,0.000,0.000,0.000,0.100,0.024,0.015,0.286,0.129,0.030,0.604,0.125,0.050,0.122,0.000,0.000
model.000.04.pdb,0.077,0.000,0.061,0.164,0.000,0.034,0.097,0.177,0.214,0.015,0.084,0.000,0.122,0.575,0.123,0.000,0.000,0.014,0.074,0.000,0.000,0.262,0.172,0.000,0.490,0.097,0.053,0.179,0.015,0.000
model.000.05.pdb,0.012,0.270,0.077,0.057,0.054,0.536,0.468,0.000,0.012,0.065,0.368,0.377,0.141,0.027,0.036,0.377,0.759,0.219,0.012,0.565,0.100,0.182,0.011,0.082,0.012,0.025,0.446,0.081,0.127,0.114
model.000.06.pdb,0.047,0.145,0.000,0.210,0.000,0.060,0.100,0.061,0.066,0.066,0.048,0.241,0.250,0.000,0.000,0.367,0.219,0.309,0.000,0.127,0.000,0.000,0.091,0.000,0.000,0.000,0.116,0.288,0.167,0.196
model.000.07.pdb,0.304,0.030,0.352,0.141,0.155,0.044,0.105,0.288,0.246,0.246,0.094,0.000,0.089,0.222,0.520,0.000,0.000,0.083,0.382,0.024,0.082,0.194,0.164,0.153,0.551,0.392,0.012,0.079,0.078,0.063
model.000.08.pdb,0.132,0.490,0.100,0.308,0.145,0.125,0.185,0.127,0.103,0.250,0.066,0.426,0.304,0.000,0.013,0.262,0.239,0.673,0.053,0.216,0.111,0.000,0.224,0.200,0.013,0.071,0.074,0.265,0.431,0.392
model.000.09.pdb,0.457,0.340,0.489,0.230,0.525,0.047,0.065,0.346,0.161,0.667,0.036,0.155,0.212,0.000,0.228,0.015,0.054,0.358,0.373,0.067,0.333,0.000,0.385,0.632,0.111,0.477,0.000,0.134,0.537,0.525
model.000.10.pdb,0.042,0.157,0.064,0.049,0.068,0.718,0.737,0.030,0.032,0.043,0.644,0.299,0.087,0.094,0.170,0.235,0.423,0.129,0.144,0.592,0.120,0.390,0.010,0.067,0.051,0.043,0.358,0.058,0.055,0.080
model.000.11.pdb,0.000,0.192,0.000,0.042,0.000,0.205,0.195,0.000,0.000,0.016,0.178,0.222,0.129,0.000,0.000,0.650,0.453,0.183,0.000,0.274,0.000,0.058,0.000,0.000,0.000,0.000,0.310,0.071,0.088,0.091
model.000.12.pdb,0.091,0.150,0.116,0.040,0.111,0.761,0.620,0.031,0.033,0.033,0.758,0.263,0.090,0.085,0.237,0.200,0.338,0.110,0.207,0.603,0.171,0.392,0.010,0.083,0.053,0.080,0.377,0.029,0.057,0.059
model.000.13.pdb,0.062,0.641,0.133,0.118,0.192,0.139,0.190,0.044,0.015,0.245,0.086,0.511,0.125,0.000,0.000,0.236,0.274,0.521,0.060,0.246,0.173,0.014,0.141,0.260,0.014,0.100,0.083,0.085,0.422,0.409
model.000.14.pdb,0.035,0.077,0.023,0.043,0.000,0.507,0.500,0.034,0.049,0.036,0.459,0.143,0.098,0.110,0.083,0.333,0.435,0.094,0.022,0.423,0.013,0.338,0.011,0.000,0.022,0.024,0.633,0.066,0.024,0.025
model.000.15.pdb,0.075,0.447,0.059,0.231,0.100,0.106,0.182,0.056,0.029,0.250,0.070,0.440,0.214,0.000,0.000,0.286,0.258,0.604,0.027,0.197,0.083,0.000,0.167,0.175,0.000,0.045,0.093,0.191,0.360,0.404
model.000.16.pdb,0.483,0.108,0.536,0.205,0.333,0.069,0.103,0.413,0.292,0.312,0.116,0.036,0.151,0.162,0.534,0.000,0.000,0.110,0.561,0.042,0.234,0.134,0.300,0.306,0.534,0.615,0.021,0.105,0.171,0.159
model.000.17.pdb,0.460,0.045,0.304,0.421,0.155,0.022,0.029,0.652,0.578,0.291,0.033,0.000,0.365,0.100,0.267,0.000,0.000,0.147,0.246,0.036,0.065,0.053,0.444,0.172,0.462,0.365,0.037,0.281,0.150,0.081
model.000.18.pdb,0.050,0.255,0.000,0.224,0.018,0.090,0.131,0.065,0.052,0.089,0.092,0.312,0.288,0.000,0.000,0.370,0.213,0.388,0.000,0.188,0.000,0.000,0.115,0.036,0.000,0.000,0.141,0.220,0.180,0.239
model.000.19.pdb,0.439,0.222,0.595,0.136,0.606,0.025,0.046,0.348,0.213,0.500,0.026,0.035,0.108,0.000,0.292,0.000,0.000,0.185,0.476,0.014,0.368,0.000,0.306,0.636,0.148,0.629,0.000,0.079,0.341,0.325
model.000.20.pdb,0.364,0.092,0.154,0.729,0.113,0.021,0.029,0.625,0.659,0.281,0.011,0.042,0.571,0.097,0.114,0.042,0.036,0.270,0.130,0.048,0.015,0.000,0.667,0.129,0.279,0.197,0.037,0.474,0.246,0.190
model.000.21.pdb,0.222,0.431,0.167,0.393,0.203,0.100,0.135,0.231,0.190,0.389,0.043,0.305,0.364,0.000,0.053,0.116,0.173,0.640,0.096,0.139,0.129,0.012,0.390,0.263,0.039,0.154,0.061,0.323,0.553,0.511
model.000.22.pdb,0.050,0.096,0.012,0.022,0.000,0.582,0.506,0.012,0.012,0.038,0.651,0.151,0.090,0.167,0.115,0.235,0.319,0.113,0.036,0.406,0.013,0.517,0.000,0.013,0.074,0.025,0.567,0.057,0.039,0.054
model.000.23.pdb,0.190,0.203,0.389,0.000,0.438,0.276,0.230,0.099,0.028,0.159,0.301,0.210,0.000,0.000,0.393,0.000,0.103,0.081,0.529,0.222,0.659,0.155,0.096,0.373,0.054,0.327,0.062,0.000,0.164,0.150
model.000.24.pdb,0.000,0.000,0.000,0.075,0.000,0.062,0.157,0.063,0.107,0.000,0.120,0.000,0.041,0.676,0.081,0.000,0.000,0.000,0.031,0.000,0.000,0.340,0.078,0.000,0.264,0.016,0.088,0.106,0.000,0.000
model.000.25.pdb,0.000,0.074,0.000,0.021,0.000,0.378,0.352,0.011,0.023,0.000,0.388,0.152,0.106,0.105,0.044,0.422,0.437,0.103,0.022,0.316,0.024,0.289,0.011,0.000,0.011,0.000,0.683,0.099,0.024,0.024
model.000.26.pdb,0.030,0.000,0.015,0.027,0.000,0.233,0.299,0.014,0.015,0.015,0.294,0.000,0.038,0.419,0.092,0.079,0.097,0.000,0.029,0.125,0.000,0.562,0.000,0.000,0.145,0.015,0.258,0.085,0.000,0.000
model.000.27.pdb,0.333,0.014,0.246,0.254,0.077,0.043,0.091,0.386,0.298,0.175,0.091,0.000,0.219,0.211,0.339,0.000,0.000,0.095,0.234,0.023,0.030,0.169,0.246,0.076,0.646,0.298,0.024,0.197,0.091,0.029
model.000.28.pdb,0.000,0.000,0.000,0.159,0.000,0.056,0.072,0.154,0.250,0.000,0.070,0.000,0.164,0.444,0.027,0.029,0.092,0.000,0.000,0.024,0.000,0.197,0.167,0.000,0.293,0.014,0.188,0.306,0.000,0.000
model.000.29.pdb,0.136,0.000,0.136,0.103,0.000,0.047,0.138,0.111,0.102,0.048,0.115,0.000,0.067,0.333,0.296,0.000,0.000,0.000,0.167,0.026,0.000,0.298,0.059,0.000,0.556,0.182,0.013,0.027,0.000,0.000
