 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.190,0.065,0.080,0.073,0.207,0.103,0.409,0.612,0.047,0.085,0.667,0.133,0.052,0.041,0.643,0.105,0.000,0.143,0.195,0.179,0.105,0.062,0.072,0.314,0.059,0.100,0.070,0.145,0.577,0.136
model.000.01.pdb,0.585,0.073,0.250,0.000,0.099,0.000,0.037,0.181,0.053,0.057,0.284,0.000,0.164,0.108,0.280,0.491,0.079,0.049,0.114,0.589,0.480,0.087,0.000,0.144,0.379,0.000,0.245,0.000,0.275,0.414
model.000.02.pdb,0.000,0.224,0.068,0.636,0.221,0.538,0.283,0.165,0.194,0.229,0.072,0.870,0.016,0.132,0.076,0.000,0.033,0.250,0.188,0.000,0.000,0.131,0.304,0.066,0.000,0.456,0.000,0.339,0.116,0.000
model.000.03.pdb,0.177,0.711,0.298,0.081,0.472,0.339,0.075,0.036,0.302,0.350,0.091,0.157,0.395,0.125,0.022,0.156,0.541,0.531,0.481,0.200,0.033,0.600,0.417,0.022,0.113,0.368,0.196,0.000,0.110,0.315
model.000.04.pdb,0.231,0.064,0.090,0.034,0.122,0.077,0.284,0.549,0.034,0.095,0.551,0.072,0.037,0.051,0.773,0.128,0.013,0.077,0.124,0.217,0.162,0.036,0.071,0.420,0.136,0.074,0.040,0.128,0.541,0.133
model.000.05.pdb,0.000,0.134,0.074,0.737,0.100,0.396,0.224,0.117,0.193,0.212,0.012,0.739,0.000,0.176,0.069,0.000,0.000,0.138,0.070,0.000,0.000,0.033,0.241,0.058,0.000,0.351,0.000,0.404,0.034,0.000
model.000.06.pdb,0.013,0.393,0.188,0.471,0.303,0.596,0.212,0.080,0.351,0.391,0.082,0.589,0.079,0.203,0.062,0.051,0.140,0.361,0.288,0.049,0.000,0.220,0.462,0.031,0.041,0.654,0.000,0.171,0.100,0.026
model.000.07.pdb,0.232,0.171,0.036,0.053,0.324,0.130,0.400,0.338,0.025,0.057,0.627,0.134,0.143,0.000,0.413,0.062,0.078,0.261,0.348,0.184,0.103,0.188,0.096,0.182,0.038,0.139,0.175,0.049,0.609,0.169
model.000.08.pdb,0.042,0.444,0.293,0.308,0.197,0.357,0.043,0.035,0.628,0.708,0.024,0.323,0.109,0.323,0.033,0.087,0.184,0.246,0.182,0.082,0.000,0.226,0.533,0.022,0.077,0.519,0.000,0.136,0.034,0.059
model.000.09.pdb,0.000,0.393,0.103,0.478,0.362,0.727,0.237,0.073,0.273,0.302,0.076,0.608,0.070,0.108,0.067,0.000,0.137,0.407,0.322,0.013,0.000,0.275,0.533,0.011,0.000,0.612,0.000,0.136,0.095,0.014
model.000.10.pdb,0.651,0.103,0.263,0.000,0.118,0.014,0.000,0.118,0.031,0.053,0.171,0.000,0.208,0.053,0.211,0.469,0.170,0.074,0.103,0.617,0.419,0.127,0.031,0.098,0.340,0.013,0.205,0.000,0.203,0.468
model.000.11.pdb,0.280,0.478,0.300,0.018,0.380,0.179,0.000,0.000,0.176,0.200,0.042,0.043,0.594,0.091,0.012,0.161,0.846,0.375,0.388,0.278,0.038,0.528,0.255,0.000,0.111,0.190,0.314,0.000,0.065,0.442
model.000.12.pdb,0.195,0.102,0.029,0.043,0.239,0.104,0.355,0.573,0.031,0.087,0.667,0.109,0.096,0.028,0.603,0.061,0.035,0.178,0.227,0.172,0.119,0.105,0.076,0.382,0.075,0.101,0.132,0.141,0.671,0.146
model.000.13.pdb,0.000,0.295,0.041,0.380,0.404,0.638,0.345,0.141,0.145,0.169,0.162,0.537,0.069,0.037,0.129,0.000,0.073,0.400,0.362,0.000,0.000,0.245,0.346,0.033,0.000,0.481,0.000,0.188,0.177,0.000
model.000.14.pdb,0.312,0.155,0.067,0.000,0.283,0.048,0.069,0.085,0.000,0.014,0.233,0.014,0.515,0.000,0.077,0.085,0.306,0.204,0.340,0.236,0.104,0.317,0.036,0.012,0.017,0.046,0.800,0.000,0.209,0.386
model.000.15.pdb,0.065,0.000,0.012,0.056,0.000,0.000,0.095,0.263,0.013,0.023,0.120,0.084,0.000,0.139,0.226,0.078,0.000,0.000,0.000,0.074,0.125,0.000,0.013,0.578,0.182,0.000,0.000,0.258,0.176,0.000
model.000.16.pdb,0.224,0.032,0.093,0.036,0.021,0.044,0.108,0.372,0.047,0.110,0.316,0.052,0.039,0.110,0.500,0.146,0.000,0.033,0.043,0.210,0.221,0.012,0.073,0.493,0.203,0.032,0.056,0.106,0.354,0.138
model.000.17.pdb,0.068,0.281,0.491,0.180,0.064,0.159,0.000,0.011,0.574,0.536,0.000,0.162,0.083,0.593,0.021,0.215,0.148,0.096,0.065,0.169,0.046,0.078,0.237,0.066,0.254,0.317,0.017,0.162,0.000,0.101
model.000.18.pdb,0.000,0.043,0.045,0.465,0.088,0.268,0.333,0.239,0.083,0.116,0.111,0.510,0.000,0.132,0.139,0.000,0.000,0.076,0.043,0.000,0.000,0.000,0.085,0.128,0.000,0.233,0.000,0.522,0.130,0.000
model.000.19.pdb,0.069,0.421,0.418,0.291,0.139,0.274,0.013,0.034,0.780,0.809,0.011,0.269,0.085,0.441,0.032,0.164,0.151,0.197,0.125,0.139,0.015,0.153,0.440,0.021,0.159,0.414,0.017,0.130,0.011,0.103
model.000.20.pdb,0.659,0.185,0.370,0.000,0.182,0.071,0.014,0.101,0.078,0.110,0.167,0.000,0.304,0.080,0.160,0.451,0.295,0.154,0.167,0.696,0.370,0.208,0.097,0.070,0.278,0.068,0.279,0.000,0.152,0.690
model.000.21.pdb,0.520,0.096,0.328,0.000,0.052,0.000,0.000,0.071,0.075,0.077,0.145,0.000,0.125,0.135,0.198,0.638,0.091,0.040,0.053,0.620,0.610,0.063,0.014,0.131,0.469,0.000,0.184,0.000,0.133,0.396
model.000.22.pdb,0.149,0.473,0.114,0.060,0.822,0.362,0.188,0.110,0.123,0.164,0.222,0.197,0.422,0.024,0.089,0.054,0.452,0.717,0.884,0.139,0.000,0.744,0.309,0.021,0.014,0.390,0.283,0.013,0.250,0.250
model.000.23.pdb,0.222,0.094,0.288,0.000,0.000,0.000,0.000,0.067,0.170,0.138,0.055,0.000,0.019,0.233,0.130,0.595,0.020,0.015,0.000,0.340,0.474,0.000,0.017,0.149,0.771,0.014,0.000,0.015,0.091,0.123
model.000.24.pdb,0.396,0.182,0.531,0.015,0.082,0.041,0.000,0.073,0.228,0.206,0.104,0.012,0.130,0.281,0.131,0.705,0.184,0.086,0.083,0.519,0.306,0.102,0.078,0.069,0.522,0.068,0.077,0.014,0.082,0.358
model.000.25.pdb,0.080,0.371,0.464,0.230,0.103,0.221,0.013,0.080,0.638,0.854,0.022,0.236,0.079,0.435,0.062,0.171,0.140,0.153,0.104,0.147,0.029,0.125,0.382,0.064,0.167,0.344,0.016,0.155,0.031,0.129
model.000.26.pdb,0.094,0.069,0.050,0.088,0.068,0.081,0.224,0.451,0.063,0.130,0.261,0.119,0.011,0.097,0.432,0.093,0.011,0.081,0.079,0.100,0.131,0.055,0.099,0.676,0.161,0.058,0.000,0.218,0.337,0.040
model.000.27.pdb,0.129,0.627,0.250,0.197,0.615,0.558,0.164,0.069,0.271,0.299,0.139,0.318,0.347,0.101,0.053,0.053,0.432,0.620,0.537,0.120,0.000,0.591,0.451,0.010,0.042,0.527,0.173,0.039,0.141,0.222
model.000.28.pdb,0.125,0.033,0.034,0.120,0.044,0.057,0.328,0.625,0.024,0.065,0.347,0.140,0.000,0.089,0.542,0.071,0.000,0.045,0.068,0.118,0.081,0.013,0.049,0.557,0.117,0.033,0.000,0.264,0.421,0.060
model.000.29.pdb,0.091,0.031,0.021,0.047,0.052,0.021,0.250,0.467,0.034,0.072,0.305,0.072,0.000,0.118,0.463,0.078,0.000,0.054,0.064,0.098,0.117,0.012,0.046,0.742,0.136,0.031,0.000,0.212,0.373,0.022
