 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.091,0.068,0.090,0.294,0.000,0.000,0.113,0.024,0.132,0.088,0.000,0.529,0.241,0.645,0.000,0.000,0.179,0.082,0.107,0.442,0.553,0.000,0.036,0.123,0.000,0.442,0.487,0.103,0.078
model.000.01.pdb,0.022,0.054,0.125,0.000,0.273,0.157,0.022,0.351,0.052,0.182,0.143,0.045,0.111,0.062,0.062,0.063,0.091,0.235,0.091,0.481,0.000,0.085,0.255,0.206,0.000,0.033,0.127,0.000,0.464,0.024
model.000.02.pdb,0.492,0.258,0.000,0.333,0.011,0.000,0.470,0.000,0.597,0.000,0.000,0.508,0.000,0.011,0.042,0.559,0.027,0.000,0.309,0.012,0.149,0.012,0.213,0.227,0.438,0.420,0.012,0.125,0.036,0.673
model.000.03.pdb,0.059,0.041,0.317,0.099,0.708,0.295,0.071,0.531,0.053,0.551,0.444,0.058,0.308,0.431,0.314,0.053,0.077,0.608,0.012,0.393,0.130,0.415,0.000,0.028,0.089,0.046,0.529,0.156,0.404,0.000
model.000.04.pdb,0.046,0.013,0.538,0.125,0.456,0.455,0.071,0.434,0.010,0.674,0.681,0.011,0.211,0.714,0.214,0.031,0.203,0.596,0.000,0.317,0.129,0.434,0.000,0.014,0.100,0.045,0.580,0.172,0.286,0.012
model.000.05.pdb,0.541,0.231,0.025,0.500,0.036,0.000,0.324,0.000,0.465,0.000,0.025,0.338,0.029,0.087,0.092,0.338,0.057,0.036,0.344,0.000,0.390,0.097,0.092,0.099,0.645,0.397,0.079,0.322,0.012,0.618
model.000.06.pdb,0.067,0.467,0.000,0.039,0.200,0.015,0.026,0.102,0.125,0.048,0.015,0.013,0.487,0.090,0.390,0.035,0.000,0.091,0.309,0.115,0.214,0.275,0.075,0.280,0.073,0.038,0.193,0.143,0.207,0.119
model.000.07.pdb,0.095,0.013,0.473,0.138,0.474,0.446,0.082,0.510,0.020,0.696,0.667,0.045,0.186,0.635,0.190,0.041,0.200,0.714,0.000,0.356,0.111,0.375,0.000,0.013,0.111,0.069,0.538,0.152,0.302,0.000
model.000.08.pdb,0.139,0.617,0.000,0.072,0.139,0.000,0.084,0.042,0.205,0.013,0.000,0.058,0.308,0.051,0.288,0.100,0.000,0.038,0.577,0.054,0.238,0.190,0.241,0.423,0.126,0.071,0.147,0.138,0.159,0.197
model.000.09.pdb,0.492,0.143,0.122,0.476,0.024,0.137,0.649,0.026,0.405,0.067,0.079,0.557,0.000,0.130,0.000,0.493,0.213,0.049,0.132,0.012,0.093,0.026,0.145,0.130,0.417,0.638,0.025,0.099,0.024,0.348
model.000.10.pdb,0.147,0.756,0.000,0.076,0.083,0.000,0.117,0.014,0.215,0.000,0.000,0.101,0.231,0.000,0.189,0.118,0.000,0.000,0.625,0.014,0.175,0.127,0.312,0.522,0.133,0.101,0.088,0.094,0.118,0.227
model.000.11.pdb,0.200,0.016,0.117,0.351,0.129,0.031,0.147,0.016,0.128,0.049,0.119,0.113,0.120,0.246,0.146,0.087,0.074,0.148,0.129,0.015,0.571,0.286,0.000,0.000,0.387,0.129,0.245,0.722,0.000,0.217
model.000.12.pdb,0.096,0.100,0.113,0.254,0.220,0.030,0.053,0.032,0.059,0.048,0.115,0.025,0.318,0.281,0.425,0.035,0.053,0.180,0.125,0.046,0.659,0.548,0.000,0.032,0.257,0.038,0.360,0.684,0.045,0.119
model.000.13.pdb,0.011,0.041,0.145,0.000,0.302,0.197,0.011,0.339,0.042,0.206,0.164,0.046,0.115,0.078,0.063,0.042,0.111,0.242,0.065,0.500,0.000,0.087,0.196,0.156,0.000,0.046,0.130,0.000,0.455,0.024
model.000.14.pdb,0.025,0.000,0.511,0.052,0.121,0.614,0.079,0.241,0.011,0.333,0.373,0.078,0.000,0.230,0.000,0.071,0.590,0.233,0.000,0.273,0.000,0.015,0.000,0.000,0.034,0.153,0.094,0.000,0.220,0.000
model.000.15.pdb,0.039,0.000,0.643,0.082,0.263,0.605,0.067,0.383,0.034,0.692,0.700,0.025,0.036,0.431,0.036,0.060,0.333,0.412,0.000,0.236,0.015,0.121,0.000,0.000,0.048,0.080,0.214,0.032,0.207,0.000
model.000.16.pdb,0.312,0.458,0.000,0.221,0.000,0.000,0.183,0.000,0.424,0.000,0.000,0.164,0.051,0.000,0.109,0.192,0.000,0.000,0.652,0.000,0.309,0.045,0.220,0.236,0.353,0.164,0.043,0.193,0.014,0.549
model.000.17.pdb,0.424,0.143,0.092,0.329,0.000,0.107,0.649,0.000,0.444,0.053,0.065,0.583,0.000,0.087,0.000,0.537,0.233,0.012,0.147,0.000,0.079,0.013,0.145,0.130,0.417,0.557,0.025,0.099,0.012,0.413
model.000.18.pdb,0.324,0.167,0.012,0.260,0.000,0.024,0.441,0.000,0.459,0.000,0.000,0.571,0.000,0.011,0.000,0.597,0.068,0.000,0.154,0.024,0.049,0.000,0.210,0.206,0.309,0.414,0.000,0.065,0.011,0.409
model.000.19.pdb,0.403,0.352,0.000,0.246,0.000,0.000,0.338,0.000,0.492,0.000,0.000,0.354,0.016,0.000,0.032,0.412,0.000,0.000,0.362,0.000,0.119,0.014,0.280,0.268,0.357,0.313,0.000,0.092,0.013,0.577
model.000.20.pdb,0.063,0.228,0.000,0.025,0.226,0.014,0.091,0.211,0.106,0.077,0.014,0.076,0.265,0.085,0.151,0.069,0.000,0.152,0.267,0.309,0.014,0.113,0.419,0.447,0.045,0.062,0.143,0.015,0.396,0.082
model.000.21.pdb,0.059,0.013,0.463,0.127,0.464,0.411,0.047,0.415,0.010,0.583,0.625,0.011,0.236,0.729,0.241,0.021,0.167,0.608,0.000,0.300,0.147,0.471,0.000,0.014,0.101,0.034,0.625,0.194,0.270,0.012
model.000.22.pdb,0.108,0.000,0.446,0.167,0.448,0.373,0.108,0.400,0.030,0.625,0.600,0.045,0.186,0.735,0.190,0.041,0.200,0.647,0.000,0.270,0.143,0.400,0.000,0.000,0.149,0.069,0.538,0.188,0.242,0.012
model.000.23.pdb,0.530,0.130,0.154,0.449,0.011,0.184,0.656,0.024,0.480,0.061,0.072,0.619,0.000,0.093,0.013,0.594,0.266,0.033,0.148,0.035,0.072,0.012,0.099,0.104,0.434,0.729,0.023,0.090,0.034,0.352
model.000.24.pdb,0.420,0.077,0.176,0.565,0.084,0.130,0.307,0.025,0.301,0.063,0.103,0.269,0.056,0.197,0.103,0.289,0.238,0.098,0.169,0.000,0.410,0.169,0.000,0.012,0.606,0.356,0.132,0.414,0.011,0.310
model.000.25.pdb,0.524,0.139,0.133,0.557,0.023,0.133,0.412,0.025,0.395,0.065,0.091,0.347,0.014,0.141,0.058,0.364,0.246,0.048,0.239,0.000,0.273,0.066,0.043,0.053,0.576,0.448,0.050,0.270,0.012,0.400
model.000.26.pdb,0.609,0.203,0.057,0.478,0.011,0.070,0.471,0.011,0.638,0.000,0.000,0.529,0.013,0.021,0.067,0.534,0.122,0.011,0.301,0.022,0.230,0.023,0.081,0.087,0.586,0.576,0.022,0.176,0.033,0.556
model.000.27.pdb,0.063,0.262,0.000,0.031,0.000,0.000,0.117,0.000,0.116,0.000,0.000,0.133,0.023,0.000,0.000,0.134,0.000,0.000,0.229,0.000,0.000,0.000,0.571,0.457,0.056,0.062,0.000,0.000,0.018,0.148
model.000.28.pdb,0.073,0.000,0.481,0.145,0.455,0.400,0.060,0.404,0.021,0.574,0.652,0.035,0.179,0.688,0.182,0.032,0.193,0.633,0.000,0.267,0.169,0.404,0.000,0.000,0.129,0.047,0.520,0.220,0.238,0.012
model.000.29.pdb,0.024,0.060,0.138,0.000,0.328,0.194,0.012,0.400,0.022,0.183,0.141,0.049,0.167,0.068,0.107,0.011,0.140,0.262,0.069,0.587,0.000,0.094,0.192,0.169,0.000,0.062,0.159,0.000,0.531,0.013
