 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.079,0.303,0.013,0.230,0.126,0.000,0.092,0.036,0.169,0.027,0.304,0.222,0.060,0.000,0.048,0.105,0.159,0.404,0.000,0.295,0.389,0.393,0.082,0.447,0.583,0.317,0.126,0.110,0.108,0.114
model.000.01.pdb,0.325,0.280,0.011,0.024,0.459,0.012,0.011,0.155,0.024,0.012,0.239,0.000,0.365,0.012,0.027,0.403,0.641,0.034,0.025,0.023,0.181,0.294,0.011,0.258,0.162,0.069,0.560,0.011,0.457,0.543
model.000.02.pdb,0.023,0.053,0.237,0.511,0.034,0.175,0.434,0.039,0.500,0.380,0.100,0.372,0.021,0.250,0.036,0.000,0.023,0.352,0.085,0.500,0.172,0.109,0.263,0.109,0.211,0.462,0.042,0.423,0.000,0.000
model.000.03.pdb,0.061,0.013,0.203,0.245,0.060,0.182,0.345,0.026,0.675,0.288,0.000,0.118,0.043,0.172,0.000,0.014,0.062,0.479,0.107,0.667,0.048,0.015,0.167,0.073,0.136,0.609,0.089,0.286,0.037,0.047
model.000.04.pdb,0.113,0.179,0.074,0.447,0.071,0.000,0.134,0.270,0.131,0.150,0.200,0.513,0.179,0.148,0.487,0.000,0.023,0.090,0.000,0.108,0.283,0.092,0.600,0.000,0.150,0.101,0.031,0.451,0.024,0.022
model.000.05.pdb,0.110,0.000,0.786,0.094,0.033,0.725,0.472,0.079,0.203,0.479,0.000,0.000,0.086,0.469,0.017,0.097,0.034,0.119,0.571,0.194,0.000,0.000,0.138,0.000,0.000,0.182,0.097,0.246,0.130,0.057
model.000.06.pdb,0.092,0.012,0.362,0.510,0.066,0.281,0.577,0.132,0.442,0.630,0.043,0.300,0.082,0.407,0.103,0.000,0.044,0.215,0.111,0.345,0.138,0.027,0.444,0.000,0.087,0.281,0.071,0.569,0.034,0.021
model.000.07.pdb,0.068,0.355,0.026,0.304,0.091,0.014,0.110,0.037,0.156,0.057,0.392,0.280,0.020,0.000,0.086,0.012,0.094,0.300,0.000,0.242,0.431,0.490,0.116,0.404,0.609,0.246,0.061,0.162,0.034,0.032
model.000.08.pdb,0.072,0.295,0.028,0.360,0.083,0.015,0.134,0.039,0.190,0.062,0.375,0.372,0.021,0.000,0.137,0.000,0.086,0.304,0.000,0.263,0.511,0.420,0.161,0.271,0.605,0.288,0.042,0.194,0.037,0.011
model.000.09.pdb,0.368,0.025,0.262,0.000,0.319,0.246,0.111,0.200,0.014,0.106,0.000,0.000,0.321,0.194,0.033,0.266,0.195,0.000,0.417,0.013,0.000,0.000,0.056,0.000,0.000,0.053,0.316,0.068,0.459,0.357
model.000.10.pdb,0.092,0.037,0.317,0.574,0.066,0.159,0.439,0.178,0.316,0.500,0.075,0.413,0.129,0.382,0.185,0.000,0.033,0.145,0.094,0.258,0.156,0.027,0.625,0.000,0.087,0.224,0.071,0.778,0.022,0.021
model.000.11.pdb,0.056,0.037,0.258,0.622,0.055,0.161,0.473,0.118,0.451,0.451,0.076,0.391,0.061,0.316,0.086,0.000,0.011,0.322,0.062,0.426,0.177,0.086,0.400,0.100,0.175,0.397,0.050,0.549,0.023,0.011
model.000.12.pdb,0.061,0.262,0.014,0.375,0.047,0.000,0.072,0.182,0.098,0.063,0.306,0.541,0.128,0.062,0.474,0.000,0.049,0.092,0.000,0.094,0.467,0.232,0.373,0.054,0.218,0.104,0.010,0.309,0.000,0.000
model.000.13.pdb,0.403,0.024,0.238,0.043,0.333,0.220,0.125,0.269,0.042,0.138,0.000,0.000,0.368,0.250,0.016,0.224,0.192,0.000,0.380,0.013,0.014,0.000,0.100,0.000,0.000,0.013,0.280,0.082,0.452,0.371
model.000.14.pdb,0.037,0.190,0.030,0.524,0.024,0.000,0.125,0.134,0.140,0.102,0.240,0.719,0.092,0.082,0.421,0.000,0.024,0.131,0.000,0.133,0.362,0.175,0.447,0.075,0.204,0.143,0.011,0.373,0.000,0.000
model.000.15.pdb,0.124,0.500,0.012,0.234,0.133,0.000,0.061,0.096,0.096,0.026,0.481,0.321,0.089,0.000,0.169,0.060,0.151,0.235,0.000,0.186,0.612,0.577,0.137,0.412,0.739,0.192,0.078,0.149,0.079,0.074
model.000.16.pdb,0.095,0.183,0.048,0.304,0.064,0.000,0.062,0.263,0.034,0.070,0.184,0.378,0.167,0.088,0.667,0.000,0.053,0.032,0.000,0.032,0.200,0.086,0.455,0.000,0.089,0.030,0.034,0.294,0.027,0.025
model.000.17.pdb,0.493,0.111,0.091,0.026,0.478,0.068,0.061,0.300,0.026,0.053,0.069,0.000,0.528,0.125,0.030,0.313,0.375,0.024,0.190,0.012,0.068,0.065,0.107,0.075,0.067,0.048,0.442,0.049,0.600,0.545
model.000.18.pdb,0.122,0.000,0.382,0.449,0.080,0.186,0.491,0.203,0.263,0.565,0.030,0.265,0.146,0.553,0.109,0.000,0.011,0.118,0.155,0.190,0.092,0.014,0.596,0.000,0.043,0.162,0.051,0.674,0.023,0.033
model.000.19.pdb,0.020,0.154,0.063,0.129,0.052,0.083,0.176,0.000,0.290,0.067,0.085,0.094,0.019,0.013,0.000,0.114,0.112,0.527,0.056,0.383,0.082,0.171,0.025,0.286,0.290,0.381,0.110,0.090,0.043,0.097
model.000.20.pdb,0.629,0.182,0.140,0.057,0.611,0.095,0.098,0.479,0.044,0.106,0.110,0.024,0.722,0.173,0.137,0.229,0.378,0.010,0.171,0.043,0.069,0.067,0.169,0.075,0.056,0.063,0.404,0.112,0.549,0.468
model.000.21.pdb,0.095,0.000,0.652,0.060,0.044,0.795,0.386,0.064,0.286,0.412,0.000,0.000,0.062,0.352,0.000,0.096,0.046,0.169,0.523,0.271,0.000,0.000,0.071,0.000,0.000,0.234,0.108,0.149,0.158,0.080
model.000.22.pdb,0.093,0.200,0.048,0.298,0.063,0.000,0.078,0.304,0.033,0.088,0.157,0.368,0.195,0.105,0.700,0.000,0.052,0.015,0.000,0.016,0.196,0.123,0.444,0.000,0.051,0.015,0.022,0.288,0.013,0.012
model.000.23.pdb,0.110,0.000,0.491,0.379,0.084,0.362,0.600,0.165,0.373,0.723,0.026,0.224,0.121,0.640,0.077,0.000,0.042,0.181,0.206,0.292,0.096,0.012,0.474,0.000,0.052,0.239,0.077,0.623,0.054,0.030
model.000.24.pdb,0.101,0.481,0.000,0.048,0.156,0.000,0.000,0.099,0.000,0.000,0.391,0.036,0.115,0.000,0.098,0.154,0.229,0.127,0.000,0.077,0.320,0.643,0.000,0.595,0.367,0.057,0.153,0.014,0.078,0.127
model.000.25.pdb,0.092,0.327,0.000,0.216,0.104,0.000,0.029,0.121,0.068,0.016,0.429,0.359,0.094,0.000,0.333,0.000,0.123,0.098,0.000,0.100,0.676,0.413,0.179,0.122,0.370,0.111,0.022,0.172,0.039,0.012
model.000.26.pdb,0.282,0.110,0.172,0.000,0.329,0.169,0.054,0.139,0.000,0.044,0.097,0.000,0.312,0.108,0.000,0.411,0.250,0.014,0.347,0.000,0.061,0.090,0.028,0.105,0.060,0.026,0.325,0.027,0.475,0.409
model.000.27.pdb,0.091,0.089,0.311,0.531,0.043,0.156,0.383,0.176,0.267,0.434,0.159,0.500,0.116,0.351,0.250,0.000,0.000,0.159,0.109,0.254,0.250,0.083,0.580,0.015,0.152,0.221,0.029,0.653,0.000,0.000
model.000.28.pdb,0.127,0.000,0.431,0.308,0.096,0.264,0.583,0.176,0.255,0.683,0.000,0.157,0.125,0.667,0.036,0.000,0.011,0.090,0.231,0.161,0.046,0.000,0.440,0.000,0.030,0.134,0.064,0.510,0.024,0.022
model.000.29.pdb,0.092,0.076,0.295,0.542,0.043,0.197,0.390,0.178,0.316,0.500,0.108,0.444,0.105,0.310,0.255,0.000,0.022,0.129,0.061,0.258,0.175,0.055,0.625,0.000,0.103,0.206,0.060,0.600,0.022,0.010
