 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.153,0.016,0.145,0.000,0.178,0.012,0.717,0.034,0.185,0.030,0.108,0.783,0.197,0.022,0.123,0.194,0.711,0.111,0.288,0.143,0.711,0.171,0.596,0.012,0.550,0.014,0.143,0.444,0.357,0.000
model.000.01.pdb,0.037,0.048,0.143,0.377,0.101,0.526,0.000,0.438,0.026,0.061,0.028,0.000,0.062,0.533,0.204,0.038,0.013,0.029,0.055,0.048,0.000,0.098,0.000,0.443,0.022,0.180,0.038,0.000,0.055,0.373
model.000.02.pdb,0.708,0.231,0.509,0.012,0.667,0.049,0.258,0.047,0.810,0.259,0.145,0.209,0.680,0.034,0.000,0.681,0.226,0.408,0.136,0.145,0.267,0.571,0.276,0.012,0.227,0.250,0.612,0.362,0.119,0.015
model.000.03.pdb,0.000,0.000,0.025,0.219,0.000,0.080,0.138,0.117,0.000,0.000,0.264,0.167,0.013,0.089,0.000,0.027,0.143,0.016,0.000,0.000,0.143,0.037,0.148,0.123,0.222,0.000,0.000,0.034,0.014,0.123
model.000.04.pdb,0.561,0.076,0.788,0.141,0.736,0.136,0.197,0.128,0.566,0.119,0.322,0.158,0.717,0.066,0.000,0.720,0.169,0.583,0.038,0.061,0.203,0.792,0.209,0.000,0.179,0.167,0.654,0.268,0.051,0.154
model.000.05.pdb,0.011,0.027,0.065,0.343,0.032,0.426,0.023,0.478,0.011,0.039,0.064,0.081,0.032,0.437,0.190,0.022,0.060,0.000,0.024,0.014,0.048,0.042,0.012,0.463,0.061,0.065,0.011,0.000,0.074,0.231
model.000.06.pdb,0.556,0.065,0.760,0.120,0.740,0.145,0.176,0.136,0.560,0.111,0.237,0.153,0.720,0.057,0.000,0.653,0.147,0.511,0.055,0.083,0.182,0.731,0.188,0.000,0.175,0.161,0.688,0.245,0.069,0.129
model.000.07.pdb,0.080,0.069,0.207,0.439,0.153,0.719,0.000,0.635,0.060,0.095,0.037,0.000,0.128,0.515,0.118,0.108,0.000,0.093,0.023,0.027,0.011,0.148,0.012,0.435,0.029,0.186,0.108,0.000,0.023,0.373
model.000.08.pdb,0.630,0.148,0.736,0.100,0.750,0.138,0.217,0.116,0.608,0.194,0.167,0.176,0.731,0.067,0.000,0.667,0.188,0.442,0.141,0.150,0.224,0.649,0.231,0.000,0.181,0.246,0.735,0.296,0.141,0.104
model.000.09.pdb,0.022,0.014,0.078,0.368,0.055,0.500,0.023,0.507,0.012,0.026,0.025,0.082,0.022,0.485,0.138,0.023,0.061,0.000,0.024,0.014,0.048,0.053,0.012,0.492,0.073,0.080,0.011,0.000,0.049,0.254
model.000.10.pdb,0.127,0.127,0.077,0.000,0.107,0.025,0.310,0.000,0.121,0.138,0.000,0.317,0.108,0.035,0.298,0.085,0.370,0.015,0.622,0.419,0.276,0.075,0.200,0.063,0.233,0.079,0.132,0.240,0.780,0.000
model.000.11.pdb,0.051,0.012,0.151,0.609,0.093,0.606,0.010,0.657,0.032,0.023,0.165,0.030,0.082,0.480,0.120,0.064,0.010,0.084,0.011,0.012,0.021,0.147,0.022,0.408,0.066,0.096,0.075,0.000,0.032,0.435
model.000.12.pdb,0.153,0.016,0.145,0.000,0.178,0.000,0.756,0.034,0.185,0.030,0.143,0.822,0.197,0.000,0.085,0.212,0.750,0.129,0.246,0.143,0.791,0.171,0.667,0.012,0.691,0.014,0.143,0.512,0.310,0.000
model.000.13.pdb,0.045,0.000,0.129,0.394,0.080,0.557,0.011,0.639,0.024,0.026,0.052,0.058,0.056,0.471,0.177,0.047,0.049,0.053,0.024,0.014,0.036,0.101,0.012,0.412,0.041,0.096,0.047,0.000,0.049,0.368
model.000.14.pdb,0.123,0.000,0.100,0.000,0.152,0.000,0.643,0.013,0.155,0.000,0.148,0.756,0.136,0.013,0.080,0.186,0.675,0.176,0.179,0.019,0.558,0.145,0.548,0.027,0.482,0.000,0.111,0.410,0.200,0.000
model.000.15.pdb,0.000,0.022,0.000,0.032,0.000,0.117,0.053,0.091,0.000,0.020,0.000,0.086,0.000,0.161,0.800,0.000,0.074,0.000,0.140,0.071,0.018,0.000,0.000,0.172,0.057,0.000,0.000,0.000,0.267,0.042
model.000.16.pdb,0.012,0.097,0.000,0.178,0.000,0.328,0.025,0.288,0.000,0.108,0.014,0.037,0.000,0.621,0.241,0.000,0.013,0.000,0.068,0.081,0.026,0.000,0.013,0.698,0.011,0.104,0.012,0.000,0.068,0.161
model.000.17.pdb,0.032,0.026,0.149,0.524,0.088,0.571,0.000,0.600,0.023,0.038,0.090,0.011,0.065,0.486,0.132,0.045,0.000,0.037,0.011,0.013,0.011,0.109,0.011,0.429,0.029,0.105,0.033,0.000,0.035,0.367
model.000.18.pdb,0.029,0.048,0.101,0.400,0.069,0.479,0.010,0.527,0.021,0.071,0.080,0.040,0.059,0.507,0.162,0.041,0.031,0.022,0.065,0.049,0.010,0.078,0.010,0.514,0.065,0.120,0.041,0.000,0.065,0.247
model.000.19.pdb,0.048,0.129,0.070,0.375,0.034,0.517,0.000,0.433,0.025,0.121,0.055,0.000,0.011,0.574,0.131,0.012,0.000,0.000,0.080,0.078,0.000,0.068,0.000,0.559,0.010,0.169,0.024,0.000,0.025,0.345
model.000.20.pdb,0.055,0.040,0.124,0.391,0.100,0.623,0.095,0.600,0.034,0.051,0.024,0.092,0.077,0.465,0.116,0.069,0.071,0.051,0.072,0.041,0.084,0.097,0.086,0.370,0.116,0.135,0.069,0.026,0.072,0.302
model.000.21.pdb,0.708,0.143,0.623,0.079,0.848,0.104,0.200,0.071,0.767,0.172,0.203,0.157,0.826,0.023,0.000,0.756,0.169,0.568,0.103,0.125,0.206,0.725,0.213,0.000,0.195,0.186,0.837,0.280,0.103,0.079
model.000.22.pdb,0.033,0.013,0.101,0.649,0.054,0.565,0.011,0.619,0.023,0.013,0.186,0.022,0.067,0.417,0.103,0.046,0.011,0.066,0.024,0.027,0.023,0.111,0.024,0.441,0.051,0.038,0.058,0.000,0.024,0.429
model.000.23.pdb,0.057,0.000,0.068,0.104,0.069,0.000,0.228,0.051,0.079,0.000,0.370,0.217,0.070,0.012,0.000,0.109,0.193,0.130,0.000,0.000,0.214,0.111,0.269,0.040,0.292,0.000,0.044,0.143,0.000,0.017
model.000.24.pdb,0.149,0.000,0.141,0.000,0.176,0.000,0.659,0.012,0.183,0.016,0.138,0.727,0.179,0.000,0.036,0.213,0.614,0.164,0.167,0.115,0.651,0.169,0.643,0.000,0.642,0.000,0.138,0.553,0.250,0.000
model.000.25.pdb,0.647,0.138,0.692,0.077,0.776,0.087,0.194,0.082,0.625,0.167,0.259,0.153,0.792,0.034,0.000,0.688,0.164,0.511,0.100,0.121,0.200,0.698,0.206,0.000,0.175,0.200,0.800,0.269,0.100,0.111
