 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.645,0.186,0.000,0.026,0.037,0.000,0.016,0.588,0.000,0.310,0.096,0.169,0.200,0.391,0.204,0.176,0.000,0.404,0.000,0.275,0.250,0.408,0.023,0.000,0.035,0.235,0.035,0.161,0.000,0.750
model.000.01.pdb,0.289,0.510,0.000,0.178,0.152,0.048,0.000,0.245,0.037,0.216,0.185,0.041,0.058,0.164,0.108,0.367,0.000,0.141,0.000,0.756,0.309,0.206,0.141,0.145,0.100,0.186,0.000,0.029,0.000,0.432
model.000.02.pdb,0.074,0.041,0.327,0.012,0.071,0.011,0.420,0.220,0.012,0.088,0.085,0.434,0.553,0.246,0.440,0.047,0.170,0.490,0.183,0.029,0.043,0.310,0.043,0.000,0.065,0.077,0.467,0.500,0.049,0.086
model.000.03.pdb,0.475,0.054,0.077,0.087,0.227,0.035,0.091,0.378,0.037,0.575,0.016,0.375,0.213,0.800,0.106,0.046,0.033,0.298,0.000,0.106,0.460,0.674,0.167,0.000,0.000,0.543,0.175,0.281,0.048,0.422
model.000.04.pdb,0.000,0.151,0.112,0.381,0.330,0.616,0.110,0.022,0.712,0.011,0.205,0.071,0.030,0.031,0.041,0.183,0.150,0.040,0.202,0.121,0.041,0.029,0.427,0.329,0.171,0.064,0.032,0.052,0.306,0.000
model.000.05.pdb,0.375,0.024,0.185,0.106,0.237,0.055,0.179,0.353,0.046,0.458,0.014,0.527,0.286,0.646,0.143,0.014,0.111,0.306,0.039,0.053,0.379,0.647,0.193,0.000,0.000,0.444,0.345,0.404,0.108,0.291
model.000.06.pdb,0.000,0.067,0.158,0.419,0.358,0.646,0.125,0.026,0.672,0.013,0.078,0.105,0.045,0.047,0.058,0.075,0.209,0.057,0.169,0.071,0.071,0.033,0.487,0.224,0.037,0.099,0.076,0.058,0.407,0.000
model.000.07.pdb,0.011,0.167,0.130,0.551,0.465,0.685,0.104,0.021,0.573,0.066,0.138,0.078,0.069,0.050,0.081,0.133,0.183,0.059,0.140,0.163,0.126,0.047,0.590,0.256,0.110,0.154,0.074,0.059,0.338,0.010
model.000.08.pdb,0.169,0.060,0.250,0.043,0.062,0.053,0.367,0.286,0.044,0.043,0.136,0.318,0.714,0.206,0.766,0.068,0.123,0.500,0.242,0.051,0.025,0.261,0.038,0.000,0.085,0.025,0.305,0.407,0.000,0.156
model.000.09.pdb,0.012,0.397,0.033,0.563,0.468,0.449,0.032,0.062,0.521,0.087,0.203,0.031,0.032,0.032,0.032,0.260,0.061,0.065,0.043,0.347,0.183,0.041,0.564,0.333,0.123,0.145,0.011,0.021,0.187,0.073
model.000.10.pdb,0.057,0.257,0.076,0.700,0.621,0.387,0.036,0.027,0.375,0.200,0.067,0.082,0.023,0.115,0.011,0.107,0.114,0.011,0.036,0.222,0.333,0.108,0.662,0.179,0.038,0.323,0.065,0.023,0.290,0.082
model.000.11.pdb,0.070,0.118,0.176,0.040,0.028,0.093,0.219,0.145,0.135,0.000,0.242,0.146,0.358,0.099,0.500,0.149,0.127,0.300,0.309,0.034,0.000,0.106,0.055,0.080,0.273,0.000,0.120,0.169,0.038,0.066
