 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.027,0.553,0.500,0.016,0.017,0.028,0.000,0.216,0.119,0.697,0.011,0.000,0.037,0.163,0.000,0.089,0.389,0.216,0.020,0.846,0.164,0.222,0.000,0.306,0.000,0.000,0.000,0.102,0.000,0.000
model.000.01.pdb,0.231,0.083,0.097,0.000,0.000,0.314,0.316,0.000,0.635,0.230,0.227,0.213,0.195,0.617,0.103,0.667,0.033,0.013,0.420,0.081,0.092,0.466,0.108,0.203,0.000,0.112,0.000,0.012,0.000,0.000
model.000.02.pdb,0.073,0.029,0.044,0.721,0.842,0.012,0.000,0.352,0.000,0.000,0.087,0.000,0.079,0.000,0.086,0.000,0.265,0.177,0.000,0.000,0.172,0.013,0.151,0.042,0.641,0.083,0.360,0.382,0.469,0.523
model.000.03.pdb,0.750,0.074,0.023,0.071,0.036,0.485,0.050,0.047,0.119,0.037,0.721,0.186,0.794,0.149,0.479,0.099,0.062,0.023,0.096,0.013,0.022,0.080,0.578,0.243,0.095,0.317,0.250,0.069,0.011,0.091
model.000.04.pdb,0.719,0.179,0.120,0.129,0.082,0.325,0.035,0.159,0.076,0.072,0.584,0.100,0.686,0.098,0.375,0.068,0.174,0.080,0.049,0.052,0.021,0.065,0.493,0.347,0.117,0.270,0.268,0.153,0.033,0.156
model.000.05.pdb,0.427,0.011,0.011,0.120,0.085,0.451,0.132,0.070,0.116,0.012,0.653,0.288,0.513,0.130,0.672,0.152,0.029,0.022,0.155,0.000,0.033,0.079,0.661,0.068,0.186,0.486,0.381,0.080,0.123,0.132
model.000.06.pdb,0.059,0.075,0.090,0.810,0.846,0.012,0.000,0.364,0.000,0.015,0.062,0.000,0.077,0.000,0.059,0.000,0.333,0.250,0.000,0.017,0.242,0.026,0.147,0.013,0.500,0.069,0.273,0.472,0.451,0.533
model.000.07.pdb,0.013,0.476,0.658,0.065,0.016,0.027,0.073,0.275,0.211,0.639,0.011,0.018,0.023,0.154,0.026,0.164,0.345,0.354,0.100,0.545,0.340,0.302,0.013,0.155,0.000,0.000,0.017,0.214,0.000,0.054
model.000.08.pdb,0.378,0.024,0.024,0.073,0.050,0.485,0.095,0.036,0.096,0.000,0.562,0.290,0.507,0.108,0.821,0.117,0.031,0.048,0.149,0.000,0.047,0.058,0.661,0.072,0.114,0.567,0.323,0.034,0.117,0.038
model.000.09.pdb,0.174,0.575,0.333,0.047,0.016,0.041,0.000,0.200,0.029,0.304,0.120,0.000,0.171,0.070,0.000,0.032,0.386,0.119,0.000,0.405,0.030,0.094,0.013,0.581,0.000,0.012,0.000,0.095,0.000,0.071
