 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.221,0.062,0.873,0.588,0.522,0.073,0.026,0.538,0.068,0.080,0.081,0.059,0.060,0.060,0.105,0.113,0.047,0.023,0.187,0.187,0.057,0.701,0.212,0.037,0.192,0.092,0.060,0.266,0.026
model.000.01.pdb,0.173,0.702,0.000,0.203,0.146,0.123,0.000,0.164,0.117,0.121,0.314,0.000,0.013,0.088,0.056,0.556,0.000,0.086,0.000,0.786,0.210,0.129,0.163,0.294,0.190,0.106,0.000,0.014,0.000,0.294
model.000.02.pdb,0.032,0.000,0.786,0.034,0.141,0.093,0.750,0.063,0.060,0.062,0.000,0.519,0.317,0.203,0.238,0.000,0.478,0.215,0.426,0.000,0.068,0.242,0.096,0.000,0.000,0.086,0.565,0.529,0.273,0.030
model.000.03.pdb,0.028,0.107,0.149,0.522,0.783,0.444,0.130,0.013,0.394,0.164,0.039,0.179,0.060,0.160,0.011,0.064,0.147,0.060,0.061,0.086,0.239,0.150,0.592,0.113,0.038,0.303,0.155,0.128,0.333,0.013
model.000.04.pdb,0.314,0.049,0.147,0.044,0.124,0.032,0.212,0.489,0.057,0.246,0.106,0.466,0.547,0.481,0.473,0.056,0.060,0.864,0.096,0.066,0.157,0.491,0.082,0.000,0.056,0.179,0.230,0.421,0.014,0.286
model.000.05.pdb,0.016,0.000,0.744,0.057,0.115,0.119,0.925,0.047,0.085,0.015,0.000,0.390,0.317,0.116,0.258,0.000,0.511,0.179,0.453,0.000,0.000,0.171,0.073,0.000,0.000,0.013,0.532,0.500,0.296,0.000
model.000.06.pdb,0.000,0.133,0.117,0.537,0.421,0.810,0.100,0.013,0.667,0.026,0.125,0.107,0.034,0.048,0.035,0.135,0.179,0.034,0.086,0.113,0.060,0.045,0.562,0.290,0.078,0.101,0.107,0.099,0.328,0.000
model.000.07.pdb,0.154,0.013,0.203,0.035,0.057,0.034,0.304,0.286,0.049,0.049,0.082,0.345,0.875,0.259,0.609,0.015,0.085,0.471,0.217,0.014,0.014,0.279,0.042,0.000,0.046,0.029,0.259,0.480,0.015,0.140
model.000.08.pdb,0.037,0.333,0.021,0.614,0.422,0.533,0.032,0.023,0.507,0.085,0.152,0.020,0.031,0.021,0.042,0.190,0.035,0.020,0.077,0.269,0.179,0.040,0.570,0.304,0.107,0.141,0.011,0.021,0.167,0.071
model.000.09.pdb,0.130,0.000,0.385,0.035,0.080,0.071,0.542,0.208,0.024,0.083,0.000,0.580,0.617,0.254,0.339,0.000,0.226,0.407,0.254,0.000,0.042,0.317,0.042,0.000,0.000,0.058,0.533,0.786,0.098,0.100
model.000.10.pdb,0.068,0.000,0.542,0.058,0.116,0.094,0.689,0.138,0.023,0.081,0.000,0.620,0.444,0.267,0.262,0.000,0.314,0.300,0.288,0.000,0.069,0.306,0.074,0.000,0.000,0.103,0.690,0.750,0.150,0.062
model.000.11.pdb,0.000,0.118,0.074,0.486,0.397,0.631,0.060,0.026,0.942,0.013,0.155,0.056,0.034,0.035,0.047,0.118,0.127,0.046,0.113,0.098,0.059,0.033,0.533,0.286,0.077,0.086,0.024,0.023,0.302,0.000
model.000.12.pdb,0.710,0.143,0.000,0.013,0.049,0.000,0.015,0.697,0.000,0.357,0.135,0.183,0.236,0.500,0.241,0.148,0.000,0.417,0.000,0.218,0.264,0.479,0.022,0.018,0.070,0.300,0.034,0.175,0.000,0.657
