 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.060,0.118,0.411,0.031,0.116,0.143,0.020,0.081,0.045,0.038,0.236,0.291,0.011,0.111,0.143,0.062,0.022,0.125,0.077,0.083,0.000,0.536,0.083,0.111,0.010,0.092,0.050,0.173,0.067,0.373
model.000.01.pdb,0.000,0.000,0.107,0.167,0.075,0.000,0.138,0.400,0.281,0.200,0.234,0.161,0.104,0.000,0.045,0.022,0.076,0.000,0.000,0.000,0.123,0.157,0.033,0.047,0.100,0.090,0.042,0.200,0.000,0.025
model.000.02.pdb,0.490,0.491,0.192,0.104,0.270,0.358,0.104,0.000,0.000,0.015,0.000,0.033,0.145,0.448,0.164,0.359,0.129,0.431,0.659,0.596,0.134,0.169,0.375,0.400,0.139,0.026,0.000,0.059,0.549,0.226
model.000.03.pdb,0.000,0.396,0.012,0.111,0.531,0.367,0.143,0.000,0.092,0.419,0.000,0.023,0.194,0.411,0.341,0.390,0.213,0.472,0.086,0.207,0.203,0.062,0.482,0.519,0.132,0.000,0.000,0.314,0.298,0.014
model.000.04.pdb,0.034,0.066,0.458,0.051,0.065,0.098,0.040,0.139,0.068,0.050,0.379,0.412,0.021,0.085,0.093,0.071,0.032,0.086,0.036,0.045,0.011,0.459,0.071,0.074,0.020,0.212,0.103,0.111,0.043,0.324
model.000.05.pdb,0.595,0.304,0.174,0.129,0.175,0.200,0.129,0.000,0.000,0.000,0.000,0.035,0.177,0.322,0.036,0.306,0.159,0.262,0.550,0.500,0.167,0.091,0.323,0.238,0.169,0.043,0.016,0.000,0.490,0.207
model.000.06.pdb,0.267,0.640,0.071,0.205,0.407,0.471,0.205,0.000,0.053,0.078,0.000,0.010,0.281,0.673,0.218,0.607,0.262,0.623,0.449,0.660,0.274,0.094,0.625,0.500,0.250,0.000,0.000,0.087,0.708,0.113
model.000.07.pdb,0.013,0.162,0.221,0.000,0.208,0.197,0.000,0.060,0.012,0.141,0.176,0.214,0.000,0.167,0.268,0.106,0.000,0.169,0.103,0.139,0.000,0.426,0.118,0.213,0.000,0.024,0.000,0.339,0.103,0.239
model.000.08.pdb,0.232,0.339,0.012,0.286,0.288,0.214,0.286,0.000,0.108,0.107,0.000,0.022,0.442,0.481,0.111,0.596,0.471,0.362,0.143,0.315,0.440,0.024,0.474,0.333,0.345,0.000,0.000,0.046,0.471,0.029
model.000.09.pdb,0.232,0.744,0.064,0.110,0.490,0.545,0.110,0.000,0.000,0.069,0.000,0.011,0.154,0.667,0.224,0.537,0.136,0.646,0.524,0.775,0.143,0.089,0.615,0.600,0.147,0.000,0.000,0.097,0.786,0.108
model.000.10.pdb,0.000,0.014,0.081,0.114,0.106,0.016,0.083,0.357,0.232,0.255,0.222,0.128,0.043,0.027,0.056,0.039,0.043,0.041,0.000,0.000,0.078,0.092,0.066,0.069,0.056,0.108,0.052,0.204,0.000,0.000
model.000.11.pdb,0.000,0.226,0.000,0.076,0.435,0.208,0.109,0.000,0.069,0.625,0.000,0.000,0.161,0.228,0.282,0.259,0.182,0.278,0.019,0.109,0.170,0.013,0.298,0.346,0.097,0.000,0.000,0.381,0.161,0.000
model.000.12.pdb,0.042,0.105,0.449,0.028,0.128,0.126,0.018,0.071,0.020,0.082,0.320,0.360,0.010,0.122,0.169,0.076,0.019,0.112,0.080,0.086,0.000,0.611,0.075,0.146,0.009,0.193,0.080,0.241,0.071,0.342
model.000.13.pdb,0.273,0.583,0.135,0.051,0.351,0.568,0.065,0.000,0.000,0.068,0.014,0.022,0.070,0.528,0.356,0.400,0.056,0.569,0.585,0.636,0.058,0.192,0.417,0.500,0.068,0.000,0.000,0.131,0.583,0.217
model.000.14.pdb,0.000,0.067,0.014,0.000,0.250,0.056,0.000,0.021,0.000,0.457,0.036,0.013,0.000,0.062,0.167,0.029,0.016,0.079,0.019,0.017,0.000,0.119,0.074,0.169,0.000,0.000,0.000,0.583,0.016,0.034
model.000.15.pdb,0.149,0.000,0.400,0.072,0.000,0.000,0.099,0.153,0.127,0.000,0.283,0.571,0.051,0.000,0.000,0.000,0.051,0.000,0.029,0.000,0.026,0.270,0.011,0.000,0.062,0.694,0.412,0.000,0.000,0.250
model.000.16.pdb,0.060,0.011,0.378,0.124,0.033,0.012,0.099,0.179,0.110,0.025,0.467,0.467,0.056,0.042,0.000,0.041,0.056,0.010,0.000,0.023,0.046,0.329,0.062,0.031,0.043,0.343,0.203,0.074,0.044,0.182
model.000.17.pdb,0.217,0.179,0.012,0.604,0.111,0.075,0.604,0.085,0.288,0.082,0.028,0.044,0.795,0.254,0.049,0.403,0.756,0.221,0.115,0.154,0.767,0.000,0.294,0.151,0.708,0.082,0.079,0.029,0.215,0.000
model.000.18.pdb,0.561,0.228,0.322,0.086,0.076,0.167,0.086,0.000,0.000,0.000,0.000,0.089,0.129,0.210,0.078,0.182,0.111,0.194,0.439,0.320,0.117,0.209,0.145,0.154,0.123,0.045,0.017,0.000,0.273,0.396
