 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.471,0.079,0.000,0.294,0.196,0.014,0.600,0.172,0.375,0.000,0.292,0.059,0.244,0.082,0.000,0.037,0.053,0.000,0.000,0.000,0.200,0.222,0.172,0.000,0.028,0.000,0.013,0.000,0.185,0.130
model.000.01.pdb,0.188,0.042,0.159,0.090,0.057,0.203,0.615,0.056,0.698,0.055,0.605,0.052,0.189,0.028,0.000,0.000,0.396,0.055,0.052,0.228,0.218,0.058,0.042,0.077,0.095,0.129,0.178,0.087,0.029,0.062
model.000.02.pdb,0.075,0.293,0.000,0.490,0.480,0.013,0.068,0.531,0.043,0.013,0.045,0.089,0.086,0.327,0.250,0.432,0.000,0.000,0.000,0.000,0.155,0.490,0.415,0.012,0.052,0.013,0.000,0.000,0.479,0.308
model.000.03.pdb,0.657,0.013,0.025,0.345,0.339,0.130,0.231,0.310,0.175,0.040,0.111,0.378,0.641,0.014,0.000,0.123,0.079,0.013,0.000,0.014,0.062,0.370,0.357,0.012,0.224,0.111,0.048,0.000,0.385,0.030
model.000.04.pdb,0.000,0.105,0.467,0.051,0.040,0.274,0.011,0.019,0.084,0.507,0.112,0.083,0.011,0.096,0.118,0.069,0.169,0.551,0.609,0.351,0.115,0.010,0.040,0.583,0.261,0.329,0.450,0.194,0.020,0.065
model.000.05.pdb,0.477,0.037,0.023,0.397,0.464,0.149,0.164,0.456,0.110,0.076,0.055,0.380,0.543,0.038,0.058,0.203,0.071,0.049,0.000,0.013,0.087,0.500,0.537,0.045,0.254,0.160,0.056,0.000,0.519,0.056
model.000.06.pdb,0.000,0.022,0.394,0.070,0.057,0.297,0.000,0.056,0.022,0.600,0.048,0.127,0.038,0.034,0.105,0.079,0.117,0.627,0.471,0.271,0.062,0.022,0.093,0.635,0.351,0.400,0.458,0.078,0.047,0.036
model.000.07.pdb,0.034,0.068,0.533,0.059,0.058,0.400,0.032,0.068,0.102,0.534,0.106,0.157,0.089,0.049,0.111,0.065,0.244,0.534,0.432,0.382,0.097,0.029,0.089,0.630,0.398,0.500,0.592,0.118,0.050,0.062
model.000.08.pdb,0.097,0.433,0.011,0.500,0.417,0.000,0.138,0.483,0.091,0.023,0.053,0.014,0.042,0.448,0.288,0.345,0.000,0.000,0.000,0.000,0.300,0.424,0.410,0.033,0.011,0.000,0.021,0.000,0.367,0.519
model.000.09.pdb,0.025,0.042,0.522,0.043,0.010,0.478,0.158,0.020,0.273,0.437,0.306,0.147,0.060,0.032,0.023,0.023,0.415,0.417,0.377,0.508,0.150,0.010,0.031,0.434,0.342,0.425,0.563,0.172,0.021,0.033
model.000.10.pdb,0.090,0.000,0.433,0.023,0.023,0.691,0.113,0.046,0.171,0.431,0.181,0.351,0.215,0.000,0.013,0.013,0.456,0.348,0.276,0.387,0.051,0.023,0.058,0.429,0.565,0.696,0.619,0.065,0.048,0.000
model.000.11.pdb,0.027,0.722,0.054,0.264,0.165,0.000,0.066,0.192,0.083,0.011,0.087,0.000,0.000,0.685,0.239,0.174,0.024,0.033,0.088,0.035,0.349,0.167,0.148,0.074,0.021,0.010,0.061,0.079,0.156,0.623
model.000.12.pdb,0.425,0.000,0.143,0.141,0.121,0.328,0.212,0.087,0.237,0.041,0.169,0.488,0.615,0.000,0.000,0.016,0.340,0.027,0.025,0.148,0.015,0.141,0.119,0.037,0.373,0.234,0.194,0.000,0.145,0.000
model.000.13.pdb,0.026,0.043,0.537,0.055,0.032,0.515,0.036,0.089,0.103,0.562,0.122,0.217,0.147,0.032,0.048,0.012,0.286,0.515,0.405,0.409,0.098,0.043,0.101,0.574,0.405,0.500,0.603,0.090,0.056,0.046
model.000.14.pdb,0.000,0.100,0.203,0.000,0.000,0.062,0.000,0.000,0.085,0.115,0.132,0.000,0.000,0.049,0.000,0.000,0.115,0.172,0.309,0.220,0.094,0.000,0.000,0.071,0.014,0.045,0.055,0.414,0.000,0.035
model.000.15.pdb,0.581,0.031,0.014,0.275,0.179,0.062,0.447,0.155,0.327,0.000,0.245,0.152,0.410,0.032,0.000,0.019,0.113,0.000,0.000,0.016,0.113,0.204,0.155,0.000,0.090,0.029,0.026,0.000,0.167,0.071
model.000.16.pdb,0.012,0.061,0.467,0.051,0.020,0.338,0.022,0.029,0.084,0.529,0.100,0.123,0.045,0.051,0.092,0.045,0.198,0.551,0.632,0.370,0.090,0.010,0.040,0.562,0.291,0.346,0.506,0.159,0.031,0.032
model.000.17.pdb,0.341,0.141,0.000,0.651,0.469,0.014,0.271,0.460,0.164,0.014,0.098,0.093,0.196,0.164,0.050,0.271,0.000,0.000,0.000,0.000,0.204,0.511,0.460,0.000,0.068,0.013,0.000,0.000,0.468,0.179
model.000.18.pdb,0.096,0.250,0.000,0.553,0.574,0.000,0.145,0.630,0.074,0.013,0.030,0.034,0.068,0.281,0.275,0.432,0.000,0.013,0.000,0.000,0.196,0.553,0.500,0.024,0.013,0.026,0.000,0.000,0.479,0.308
model.000.19.pdb,0.000,0.071,0.500,0.011,0.000,0.329,0.039,0.011,0.141,0.409,0.164,0.100,0.013,0.072,0.013,0.013,0.239,0.525,0.732,0.458,0.122,0.000,0.011,0.370,0.169,0.250,0.342,0.245,0.012,0.012
model.000.20.pdb,0.111,0.164,0.000,0.462,0.750,0.053,0.065,0.733,0.027,0.081,0.014,0.164,0.158,0.188,0.259,0.467,0.000,0.067,0.000,0.000,0.094,0.652,0.660,0.074,0.120,0.093,0.011,0.000,0.609,0.164
