 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.161,0.355,0.000,0.107,0.054,0.118,0.013,0.308,0.111,0.062,0.479,0.064,0.176,0.114,0.317,0.451,0.000,0.250,0.054,0.274,0.039,0.122,0.072,0.167,0.352,0.041,0.014,0.053,0.000,0.186
model.000.01.pdb,0.014,0.270,0.012,0.411,0.286,0.500,0.011,0.026,0.515,0.000,0.227,0.011,0.023,0.011,0.035,0.292,0.026,0.034,0.060,0.254,0.035,0.011,0.390,0.481,0.203,0.012,0.000,0.011,0.157,0.013
model.000.02.pdb,0.289,0.085,0.150,0.000,0.046,0.000,0.224,0.525,0.012,0.127,0.123,0.382,0.553,0.340,0.532,0.098,0.051,0.659,0.060,0.108,0.075,0.407,0.010,0.000,0.065,0.094,0.269,0.412,0.000,0.312
model.000.03.pdb,0.120,0.014,0.155,0.037,0.047,0.049,0.232,0.229,0.066,0.034,0.088,0.298,0.578,0.232,0.591,0.032,0.071,0.449,0.190,0.000,0.000,0.233,0.044,0.000,0.067,0.015,0.164,0.321,0.000,0.089
model.000.04.pdb,0.657,0.132,0.015,0.103,0.197,0.000,0.000,0.326,0.012,0.676,0.032,0.226,0.159,0.614,0.108,0.081,0.000,0.259,0.000,0.220,0.565,0.583,0.169,0.000,0.000,0.556,0.065,0.180,0.000,0.537
model.000.05.pdb,0.000,0.000,0.821,0.035,0.120,0.098,0.780,0.033,0.076,0.032,0.000,0.444,0.250,0.159,0.194,0.000,0.524,0.154,0.431,0.000,0.042,0.200,0.088,0.000,0.000,0.059,0.545,0.451,0.320,0.000
model.000.06.pdb,0.306,0.012,0.230,0.045,0.128,0.044,0.328,0.396,0.023,0.236,0.029,0.519,0.580,0.540,0.322,0.028,0.079,0.519,0.085,0.054,0.164,0.577,0.073,0.000,0.000,0.206,0.469,0.660,0.029,0.255
model.000.07.pdb,0.235,0.414,0.014,0.046,0.043,0.069,0.027,0.375,0.023,0.081,0.408,0.095,0.164,0.169,0.262,0.532,0.000,0.279,0.000,0.375,0.069,0.157,0.030,0.236,0.365,0.056,0.029,0.085,0.000,0.236
model.000.08.pdb,0.318,0.351,0.015,0.049,0.046,0.048,0.029,0.452,0.012,0.107,0.280,0.101,0.197,0.224,0.309,0.426,0.000,0.352,0.014,0.333,0.108,0.206,0.032,0.105,0.200,0.094,0.031,0.091,0.000,0.312
model.000.09.pdb,0.000,0.013,0.327,0.324,0.377,0.438,0.250,0.000,0.381,0.015,0.000,0.143,0.027,0.042,0.013,0.000,0.435,0.013,0.230,0.000,0.086,0.026,0.329,0.063,0.000,0.138,0.167,0.118,0.744,0.000
model.000.10.pdb,0.455,0.025,0.190,0.057,0.169,0.044,0.222,0.396,0.035,0.360,0.029,0.519,0.362,0.750,0.219,0.028,0.062,0.436,0.041,0.083,0.279,0.745,0.120,0.000,0.000,0.333,0.333,0.500,0.077,0.353
model.000.11.pdb,0.340,0.065,0.138,0.022,0.103,0.022,0.206,0.571,0.023,0.241,0.113,0.473,0.500,0.490,0.426,0.075,0.031,0.733,0.056,0.085,0.149,0.528,0.052,0.000,0.060,0.172,0.246,0.481,0.015,0.308
model.000.12.pdb,0.600,0.250,0.000,0.077,0.113,0.000,0.000,0.405,0.000,0.429,0.088,0.121,0.109,0.380,0.111,0.182,0.000,0.224,0.000,0.373,0.458,0.396,0.092,0.034,0.016,0.360,0.016,0.094,0.000,0.649
model.000.13.pdb,0.000,0.012,0.298,0.338,0.412,0.453,0.226,0.015,0.375,0.031,0.000,0.209,0.054,0.070,0.013,0.000,0.396,0.026,0.206,0.000,0.116,0.052,0.378,0.062,0.000,0.172,0.203,0.149,0.605,0.000
model.000.14.pdb,0.588,0.177,0.000,0.065,0.101,0.000,0.000,0.462,0.000,0.487,0.091,0.143,0.169,0.457,0.153,0.145,0.000,0.327,0.000,0.259,0.388,0.440,0.081,0.000,0.033,0.404,0.033,0.133,0.000,0.735
model.000.15.pdb,0.278,0.571,0.000,0.115,0.085,0.100,0.012,0.333,0.080,0.123,0.442,0.061,0.105,0.171,0.186,0.560,0.000,0.217,0.000,0.456,0.153,0.192,0.091,0.194,0.328,0.095,0.013,0.051,0.000,0.345
model.000.16.pdb,0.471,0.131,0.000,0.099,0.186,0.013,0.000,0.205,0.014,0.636,0.018,0.115,0.066,0.432,0.032,0.073,0.000,0.161,0.000,0.185,0.561,0.360,0.156,0.000,0.000,0.590,0.055,0.067,0.000,0.410
model.000.17.pdb,0.000,0.086,0.127,0.516,0.457,0.597,0.079,0.014,0.593,0.043,0.087,0.101,0.024,0.079,0.037,0.068,0.197,0.012,0.108,0.064,0.122,0.048,0.565,0.213,0.041,0.174,0.085,0.037,0.364,0.000
model.000.18.pdb,0.298,0.000,0.241,0.060,0.190,0.046,0.254,0.333,0.049,0.327,0.000,0.681,0.333,0.609,0.172,0.000,0.121,0.382,0.072,0.027,0.271,0.580,0.136,0.000,0.000,0.327,0.438,0.531,0.117,0.222
model.000.19.pdb,0.062,0.173,0.067,0.032,0.010,0.076,0.093,0.125,0.068,0.000,0.316,0.061,0.235,0.079,0.383,0.219,0.043,0.200,0.171,0.078,0.000,0.061,0.019,0.121,0.481,0.000,0.055,0.092,0.000,0.057
