 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.222,0.762,0.000,0.115,0.096,0.000,0.114,0.043,0.273,0.014,0.000,0.099,0.269,0.025,0.275,0.128,0.000,0.026,0.633,0.041,0.246,0.177,0.182,0.358,0.200,0.113,0.118,0.125,0.114,0.297
model.000.01.pdb,0.045,0.083,0.209,0.110,0.714,0.174,0.045,0.426,0.030,0.368,0.290,0.033,0.522,0.393,0.408,0.031,0.014,0.500,0.063,0.333,0.231,0.571,0.030,0.101,0.111,0.033,0.538,0.267,0.390,0.024
model.000.02.pdb,0.035,0.250,0.054,0.023,0.328,0.083,0.047,0.298,0.088,0.154,0.085,0.023,0.314,0.108,0.222,0.054,0.015,0.227,0.209,0.375,0.069,0.194,0.200,0.352,0.021,0.034,0.242,0.058,0.519,0.037
model.000.03.pdb,0.038,0.000,0.651,0.095,0.213,0.821,0.093,0.340,0.022,0.619,0.667,0.037,0.017,0.364,0.017,0.071,0.409,0.396,0.000,0.250,0.000,0.081,0.000,0.000,0.047,0.122,0.186,0.000,0.220,0.000
model.000.04.pdb,0.107,0.082,0.206,0.243,0.349,0.123,0.081,0.182,0.062,0.254,0.266,0.044,0.365,0.483,0.458,0.041,0.090,0.328,0.090,0.125,0.473,0.625,0.000,0.027,0.263,0.056,0.558,0.510,0.107,0.086
model.000.05.pdb,0.071,0.000,0.519,0.127,0.414,0.436,0.098,0.389,0.020,0.652,0.696,0.022,0.193,0.729,0.196,0.042,0.228,0.577,0.000,0.258,0.130,0.389,0.000,0.000,0.114,0.058,0.529,0.175,0.231,0.000
model.000.06.pdb,0.299,0.014,0.267,0.509,0.082,0.246,0.403,0.059,0.141,0.177,0.250,0.239,0.000,0.311,0.016,0.263,0.340,0.162,0.053,0.000,0.210,0.108,0.000,0.000,0.397,0.354,0.154,0.268,0.013,0.123
model.000.07.pdb,0.619,0.114,0.152,0.603,0.044,0.152,0.594,0.036,0.455,0.073,0.098,0.515,0.000,0.118,0.039,0.521,0.242,0.044,0.190,0.034,0.154,0.048,0.068,0.075,0.549,0.635,0.047,0.162,0.045,0.406
model.000.08.pdb,0.037,0.045,0.197,0.025,0.462,0.237,0.024,0.605,0.033,0.373,0.263,0.024,0.216,0.185,0.151,0.022,0.049,0.382,0.041,0.674,0.014,0.190,0.109,0.133,0.022,0.037,0.263,0.015,0.609,0.000
model.000.09.pdb,0.091,0.051,0.232,0.067,0.517,0.250,0.079,0.653,0.082,0.390,0.292,0.078,0.233,0.236,0.159,0.071,0.101,0.467,0.035,0.615,0.024,0.209,0.074,0.111,0.072,0.090,0.273,0.039,0.720,0.011
model.000.10.pdb,0.597,0.214,0.060,0.607,0.083,0.023,0.375,0.024,0.416,0.024,0.061,0.316,0.027,0.136,0.086,0.333,0.113,0.071,0.319,0.000,0.403,0.135,0.056,0.078,0.754,0.370,0.101,0.361,0.011,0.492
model.000.11.pdb,0.079,0.000,0.848,0.188,0.275,0.809,0.116,0.306,0.029,0.577,0.750,0.078,0.057,0.508,0.058,0.071,0.462,0.467,0.000,0.254,0.077,0.209,0.000,0.000,0.106,0.183,0.312,0.111,0.211,0.000
