 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.639,0.115,0.120,0.392,0.276,0.035,0.118,0.162,0.053,0.700,0.010,0.012,0.042,0.721,0.080,0.443,0.758,0.011,0.000,0.162,0.083,0.013,0.452,0.128,0.418,0.463,0.091,0.032,0.011,0.153
model.000.01.pdb,0.155,0.317,0.293,0.037,0.013,0.346,0.675,0.488,0.356,0.105,0.053,0.218,0.500,0.101,0.583,0.021,0.096,0.076,0.167,0.326,0.259,0.000,0.075,0.411,0.011,0.053,0.322,0.099,0.106,0.000
model.000.02.pdb,0.078,0.356,0.357,0.024,0.000,0.449,0.511,0.292,0.319,0.037,0.174,0.236,0.450,0.073,0.604,0.021,0.034,0.220,0.365,0.265,0.298,0.034,0.028,0.455,0.011,0.025,0.362,0.234,0.276,0.000
model.000.03.pdb,0.062,0.482,0.463,0.072,0.000,0.396,0.145,0.016,0.016,0.073,0.135,0.511,0.017,0.046,0.212,0.136,0.056,0.210,0.175,0.250,0.426,0.575,0.000,0.383,0.153,0.135,0.491,0.206,0.149,0.000
model.000.04.pdb,0.012,0.411,0.339,0.049,0.000,0.273,0.098,0.000,0.000,0.024,0.176,0.457,0.000,0.048,0.226,0.116,0.058,0.224,0.186,0.196,0.431,0.639,0.000,0.295,0.119,0.096,0.444,0.219,0.197,0.000
model.000.05.pdb,0.391,0.022,0.023,0.500,0.576,0.000,0.013,0.027,0.056,0.441,0.068,0.000,0.014,0.423,0.011,0.467,0.419,0.024,0.012,0.014,0.000,0.000,0.433,0.011,0.479,0.382,0.011,0.057,0.048,0.491
model.000.06.pdb,0.053,0.000,0.000,0.123,0.267,0.000,0.000,0.000,0.055,0.080,0.375,0.000,0.000,0.050,0.000,0.107,0.073,0.153,0.098,0.000,0.000,0.000,0.095,0.000,0.138,0.085,0.000,0.154,0.148,0.319
model.000.07.pdb,0.037,0.608,0.625,0.035,0.000,0.490,0.429,0.123,0.085,0.024,0.078,0.489,0.154,0.098,0.463,0.088,0.080,0.104,0.217,0.524,0.617,0.240,0.014,0.608,0.043,0.025,0.761,0.125,0.152,0.000
model.000.08.pdb,0.113,0.036,0.025,0.108,0.229,0.069,0.042,0.046,0.259,0.123,0.359,0.014,0.143,0.133,0.064,0.096,0.126,0.164,0.185,0.000,0.013,0.000,0.234,0.036,0.135,0.087,0.024,0.197,0.212,0.241
model.000.09.pdb,0.082,0.169,0.143,0.000,0.041,0.264,0.333,0.349,0.657,0.038,0.132,0.123,0.588,0.050,0.377,0.022,0.035,0.133,0.241,0.094,0.129,0.000,0.095,0.246,0.022,0.013,0.172,0.154,0.207,0.033
