 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.531,0.000,0.340,0.175,0.000,0.534,0.352,0.033,0.000,0.531,0.217,0.013,0.000,0.400,0.024,0.558,0.250,0.545,0.000,0.033,0.083,0.542,0.517,0.033,0.085,0.023,0.081,0.129,0.277,0.119
model.000.01.pdb,0.145,0.220,0.063,0.658,0.340,0.118,0.030,0.099,0.465,0.109,0.081,0.041,0.222,0.058,0.206,0.055,0.031,0.123,0.152,0.169,0.192,0.077,0.063,0.072,0.277,0.178,0.000,0.136,0.333,0.512
model.000.02.pdb,0.339,0.000,0.145,0.264,0.071,0.508,0.327,0.022,0.117,0.531,0.091,0.066,0.000,0.351,0.049,0.421,0.346,0.478,0.013,0.080,0.152,0.276,0.419,0.011,0.000,0.098,0.063,0.039,0.500,0.158
model.000.03.pdb,0.383,0.063,0.646,0.154,0.037,0.244,0.141,0.063,0.056,0.258,0.586,0.011,0.063,0.214,0.056,0.328,0.013,0.267,0.073,0.052,0.000,0.519,0.263,0.052,0.241,0.021,0.190,0.426,0.062,0.175
model.000.04.pdb,0.302,0.000,0.102,0.419,0.113,0.317,0.155,0.024,0.089,0.302,0.083,0.087,0.000,0.183,0.013,0.230,0.280,0.348,0.000,0.086,0.133,0.193,0.242,0.000,0.036,0.105,0.000,0.043,0.636,0.250
model.000.05.pdb,0.010,0.324,0.011,0.127,0.470,0.078,0.067,0.533,0.219,0.032,0.039,0.355,0.174,0.053,0.500,0.084,0.136,0.023,0.342,0.681,0.712,0.021,0.089,0.513,0.089,0.623,0.011,0.052,0.051,0.128
model.000.06.pdb,0.039,0.317,0.020,0.151,0.390,0.110,0.117,0.420,0.286,0.039,0.036,0.395,0.182,0.101,0.439,0.087,0.146,0.053,0.318,0.680,0.577,0.039,0.101,0.506,0.143,0.627,0.065,0.078,0.057,0.153
model.000.07.pdb,0.660,0.000,0.682,0.148,0.000,0.415,0.226,0.021,0.000,0.529,0.450,0.000,0.000,0.333,0.023,0.556,0.123,0.614,0.012,0.032,0.022,0.638,0.444,0.021,0.063,0.000,0.207,0.206,0.212,0.095
model.000.08.pdb,0.404,0.000,0.725,0.083,0.000,0.279,0.164,0.046,0.000,0.377,0.547,0.013,0.000,0.250,0.024,0.362,0.046,0.375,0.026,0.034,0.000,0.500,0.323,0.022,0.016,0.011,0.226,0.203,0.115,0.032
model.000.09.pdb,0.521,0.028,0.232,0.383,0.058,0.338,0.224,0.022,0.121,0.404,0.171,0.000,0.018,0.271,0.077,0.317,0.153,0.467,0.013,0.070,0.060,0.412,0.265,0.022,0.148,0.023,0.032,0.149,0.381,0.333
