 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.245,0.013,0.405,0.118,0.439,0.000,0.300,0.306,0.405,0.000,0.327,0.391,0.500,0.000,0.667,0.400,0.308,0.000,0.240,0.077,0.012,0.000,0.268,0.224,0.075,0.472,0.000,0.404,0.157,0.354
model.000.01.pdb,0.304,0.137,0.158,0.032,0.294,0.000,0.091,0.365,0.435,0.000,0.125,0.127,0.488,0.000,0.348,0.481,0.234,0.055,0.045,0.041,0.096,0.000,0.255,0.054,0.280,0.714,0.046,0.217,0.015,0.143
model.000.02.pdb,0.123,0.000,0.500,0.362,0.082,0.388,0.469,0.145,0.179,0.029,0.333,0.479,0.032,0.029,0.107,0.085,0.055,0.013,0.327,0.203,0.034,0.353,0.054,0.418,0.032,0.017,0.015,0.304,0.347,0.309
model.000.03.pdb,0.088,0.012,0.241,0.161,0.634,0.131,0.431,0.108,0.155,0.044,0.622,0.385,0.413,0.075,0.500,0.147,0.513,0.083,0.522,0.013,0.136,0.061,0.500,0.436,0.000,0.196,0.015,0.574,0.396,0.622
model.000.04.pdb,0.157,0.548,0.011,0.056,0.011,0.126,0.020,0.074,0.032,0.370,0.030,0.020,0.000,0.365,0.000,0.115,0.011,0.486,0.031,0.138,0.407,0.125,0.000,0.049,0.205,0.023,0.441,0.010,0.021,0.010
model.000.05.pdb,0.080,0.011,0.298,0.180,0.480,0.206,0.481,0.113,0.138,0.099,0.667,0.411,0.286,0.145,0.346,0.104,0.347,0.118,0.711,0.037,0.179,0.132,0.340,0.593,0.000,0.115,0.056,0.528,0.542,0.569
model.000.06.pdb,0.070,0.478,0.024,0.064,0.012,0.145,0.034,0.023,0.012,0.483,0.046,0.034,0.000,0.500,0.000,0.032,0.013,0.548,0.060,0.055,0.467,0.128,0.000,0.066,0.078,0.000,0.450,0.022,0.062,0.011
model.000.07.pdb,0.125,0.457,0.020,0.088,0.063,0.108,0.039,0.082,0.063,0.419,0.039,0.029,0.021,0.413,0.021,0.109,0.057,0.514,0.040,0.098,0.615,0.106,0.044,0.056,0.125,0.033,0.431,0.038,0.052,0.029
model.000.08.pdb,0.254,0.022,0.540,0.596,0.116,0.254,0.456,0.224,0.262,0.025,0.277,0.464,0.103,0.025,0.141,0.158,0.045,0.011,0.231,0.333,0.052,0.356,0.029,0.369,0.042,0.092,0.000,0.312,0.262,0.317
model.000.09.pdb,0.181,0.479,0.034,0.023,0.071,0.033,0.021,0.143,0.123,0.267,0.021,0.032,0.099,0.263,0.036,0.229,0.064,0.378,0.022,0.052,0.487,0.044,0.091,0.030,0.254,0.181,0.274,0.021,0.011,0.010
