 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.754,0.260,0.071,0.075,0.627,0.037,0.093,0.556,0.048,0.101,0.167,0.027,0.671,0.143,0.188,0.145,0.413,0.000,0.079,0.034,0.162,0.127,0.184,0.068,0.101,0.056,0.326,0.108,0.451,0.362
model.000.01.pdb,0.103,0.000,0.569,0.250,0.101,0.510,0.729,0.130,0.462,0.767,0.000,0.100,0.082,0.571,0.016,0.012,0.056,0.194,0.291,0.317,0.014,0.000,0.254,0.000,0.041,0.277,0.092,0.397,0.082,0.043
model.000.02.pdb,0.136,0.000,0.909,0.162,0.074,0.696,0.582,0.138,0.311,0.633,0.000,0.045,0.111,0.558,0.015,0.073,0.042,0.151,0.500,0.258,0.000,0.000,0.203,0.000,0.013,0.225,0.121,0.308,0.129,0.062
model.000.03.pdb,0.064,0.404,0.000,0.088,0.133,0.000,0.029,0.042,0.033,0.000,0.364,0.082,0.069,0.000,0.000,0.145,0.171,0.175,0.000,0.119,0.240,0.548,0.000,0.964,0.432,0.129,0.146,0.015,0.097,0.133
model.000.04.pdb,0.563,0.188,0.118,0.023,0.687,0.113,0.077,0.325,0.034,0.083,0.158,0.000,0.571,0.150,0.026,0.286,0.467,0.011,0.194,0.033,0.098,0.134,0.080,0.122,0.083,0.065,0.506,0.043,0.646,0.548
model.000.05.pdb,0.077,0.000,0.302,0.351,0.075,0.288,0.574,0.099,0.733,0.500,0.027,0.214,0.059,0.317,0.015,0.012,0.066,0.390,0.123,0.588,0.085,0.026,0.246,0.045,0.114,0.518,0.101,0.361,0.056,0.042
model.000.06.pdb,0.523,0.187,0.137,0.147,0.384,0.041,0.162,0.800,0.053,0.162,0.101,0.095,0.535,0.250,0.236,0.074,0.153,0.000,0.138,0.012,0.068,0.052,0.344,0.014,0.039,0.012,0.158,0.235,0.218,0.202
model.000.07.pdb,0.494,0.333,0.030,0.021,0.579,0.032,0.010,0.298,0.032,0.021,0.267,0.011,0.524,0.021,0.115,0.395,0.746,0.052,0.057,0.031,0.212,0.250,0.020,0.154,0.153,0.061,0.554,0.020,0.541,0.538
model.000.08.pdb,0.256,0.796,0.000,0.069,0.299,0.000,0.000,0.271,0.000,0.000,0.500,0.097,0.286,0.000,0.264,0.103,0.311,0.051,0.000,0.025,0.426,0.538,0.080,0.321,0.345,0.024,0.172,0.051,0.175,0.149
model.000.09.pdb,0.057,0.093,0.169,0.868,0.033,0.061,0.317,0.137,0.333,0.309,0.131,0.590,0.085,0.217,0.196,0.000,0.022,0.226,0.015,0.316,0.246,0.121,0.500,0.103,0.220,0.295,0.051,0.604,0.023,0.022
