 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.074,0.243,0.037,0.683,0.631,0.392,0.036,0.041,0.441,0.203,0.068,0.058,0.035,0.117,0.024,0.108,0.085,0.048,0.036,0.208,0.299,0.123,0.647,0.200,0.038,0.288,0.038,0.036,0.197,0.083
model.000.01.pdb,0.186,0.000,0.397,0.077,0.144,0.087,0.456,0.259,0.056,0.138,0.027,0.660,0.635,0.407,0.377,0.013,0.213,0.491,0.186,0.024,0.120,0.443,0.112,0.000,0.000,0.155,0.529,0.714,0.134,0.154
model.000.02.pdb,0.179,0.000,0.328,0.080,0.165,0.079,0.411,0.232,0.058,0.148,0.014,0.647,0.588,0.386,0.333,0.000,0.148,0.421,0.145,0.013,0.111,0.448,0.117,0.000,0.000,0.147,0.574,0.667,0.091,0.127
model.000.03.pdb,0.000,0.118,0.074,0.465,0.416,0.631,0.060,0.026,0.836,0.026,0.155,0.056,0.034,0.047,0.047,0.133,0.111,0.046,0.127,0.098,0.071,0.033,0.533,0.266,0.091,0.100,0.024,0.023,0.281,0.000
model.000.04.pdb,0.000,0.271,0.000,0.307,0.226,0.389,0.000,0.014,0.397,0.014,0.288,0.000,0.000,0.012,0.000,0.295,0.000,0.000,0.092,0.254,0.077,0.000,0.298,0.562,0.238,0.065,0.000,0.000,0.101,0.000
model.000.05.pdb,0.271,0.026,0.263,0.023,0.080,0.022,0.370,0.362,0.012,0.161,0.063,0.519,0.617,0.370,0.415,0.029,0.102,0.520,0.138,0.042,0.087,0.463,0.031,0.000,0.015,0.106,0.408,0.630,0.031,0.245
model.000.06.pdb,0.415,0.041,0.113,0.075,0.213,0.035,0.127,0.386,0.025,0.512,0.016,0.382,0.259,0.690,0.108,0.031,0.033,0.304,0.014,0.075,0.385,0.617,0.155,0.000,0.000,0.458,0.222,0.333,0.049,0.370
model.000.07.pdb,0.444,0.127,0.000,0.143,0.214,0.025,0.000,0.222,0.041,0.697,0.000,0.129,0.081,0.444,0.031,0.052,0.000,0.155,0.000,0.179,0.610,0.373,0.182,0.000,0.000,0.684,0.034,0.082,0.000,0.390
model.000.08.pdb,0.486,0.291,0.000,0.053,0.062,0.012,0.000,0.410,0.000,0.302,0.137,0.077,0.098,0.300,0.119,0.271,0.000,0.241,0.000,0.435,0.294,0.296,0.034,0.036,0.053,0.255,0.017,0.065,0.000,0.629
model.000.09.pdb,0.027,0.253,0.036,0.689,0.662,0.458,0.060,0.026,0.471,0.145,0.080,0.045,0.047,0.073,0.035,0.120,0.068,0.047,0.035,0.171,0.219,0.081,0.652,0.194,0.064,0.208,0.037,0.047,0.209,0.039
model.000.10.pdb,0.076,0.200,0.139,0.031,0.010,0.063,0.167,0.156,0.055,0.000,0.400,0.113,0.323,0.091,0.491,0.250,0.071,0.284,0.217,0.104,0.000,0.113,0.019,0.152,0.386,0.000,0.097,0.149,0.000,0.070
model.000.11.pdb,0.137,0.000,0.438,0.012,0.058,0.048,0.543,0.196,0.025,0.069,0.016,0.551,0.521,0.246,0.358,0.000,0.240,0.327,0.268,0.014,0.014,0.310,0.032,0.000,0.000,0.029,0.467,0.600,0.123,0.105
model.000.12.pdb,0.714,0.136,0.000,0.027,0.095,0.000,0.000,0.378,0.000,0.486,0.059,0.138,0.125,0.452,0.107,0.140,0.000,0.260,0.000,0.240,0.378,0.435,0.061,0.000,0.000,0.395,0.037,0.107,0.000,0.606
model.000.13.pdb,0.054,0.212,0.085,0.656,0.657,0.459,0.034,0.013,0.431,0.171,0.077,0.116,0.033,0.138,0.034,0.101,0.123,0.057,0.034,0.179,0.314,0.129,0.746,0.186,0.036,0.304,0.089,0.045,0.235,0.051
model.000.14.pdb,0.457,0.036,0.182,0.056,0.163,0.032,0.231,0.400,0.034,0.392,0.028,0.518,0.439,0.778,0.286,0.041,0.060,0.464,0.039,0.095,0.306,0.771,0.116,0.000,0.000,0.362,0.339,0.500,0.043,0.358
model.000.15.pdb,0.000,0.116,0.153,0.533,0.463,0.721,0.136,0.023,0.672,0.022,0.107,0.117,0.041,0.053,0.041,0.116,0.230,0.041,0.163,0.122,0.086,0.040,0.575,0.260,0.080,0.125,0.105,0.074,0.388,0.000
model.000.16.pdb,0.025,0.247,0.094,0.746,0.667,0.514,0.044,0.012,0.466,0.162,0.073,0.099,0.021,0.105,0.043,0.110,0.132,0.043,0.044,0.171,0.297,0.099,0.779,0.160,0.059,0.288,0.084,0.043,0.275,0.048
model.000.17.pdb,0.088,0.080,0.177,0.023,0.022,0.045,0.230,0.182,0.074,0.000,0.172,0.143,0.426,0.119,0.652,0.109,0.100,0.351,0.293,0.041,0.000,0.143,0.031,0.000,0.167,0.000,0.129,0.206,0.030,0.081
model.000.18.pdb,0.173,0.096,0.143,0.011,0.011,0.034,0.213,0.333,0.049,0.032,0.175,0.254,0.551,0.213,0.829,0.111,0.083,0.551,0.194,0.071,0.014,0.215,0.031,0.000,0.113,0.014,0.150,0.250,0.000,0.158
model.000.19.pdb,0.130,0.000,0.212,0.081,0.269,0.051,0.204,0.146,0.055,0.333,0.000,0.489,0.175,0.413,0.031,0.000,0.143,0.155,0.066,0.015,0.294,0.400,0.182,0.000,0.000,0.362,0.395,0.375,0.137,0.118
