 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.167,0.219,0.074,0.683,0.426,0.123,0.027,0.118,0.533,0.132,0.075,0.037,0.196,0.053,0.239,0.064,0.043,0.129,0.171,0.200,0.224,0.086,0.071,0.092,0.245,0.211,0.000,0.125,0.348,0.581
model.000.01.pdb,0.558,0.000,0.375,0.197,0.000,0.638,0.386,0.021,0.014,0.620,0.250,0.036,0.000,0.456,0.011,0.611,0.310,0.609,0.000,0.031,0.102,0.569,0.593,0.031,0.077,0.043,0.159,0.118,0.294,0.125
model.000.02.pdb,0.444,0.082,0.480,0.321,0.068,0.260,0.086,0.055,0.148,0.258,0.475,0.000,0.088,0.159,0.060,0.292,0.028,0.291,0.064,0.066,0.033,0.400,0.213,0.043,0.241,0.033,0.094,0.390,0.167,0.353
model.000.03.pdb,0.246,0.014,0.218,0.000,0.000,0.288,0.278,0.011,0.000,0.246,0.159,0.167,0.000,0.304,0.000,0.242,0.138,0.231,0.000,0.111,0.024,0.296,0.292,0.060,0.000,0.062,0.750,0.027,0.000,0.000
model.000.04.pdb,0.262,0.000,0.099,0.156,0.038,0.574,0.538,0.053,0.057,0.439,0.058,0.189,0.015,0.500,0.022,0.397,0.604,0.364,0.000,0.122,0.241,0.209,0.557,0.064,0.000,0.183,0.104,0.012,0.314,0.090
model.000.05.pdb,0.362,0.000,0.230,0.060,0.000,0.576,0.638,0.010,0.000,0.491,0.143,0.149,0.000,0.723,0.011,0.545,0.370,0.440,0.000,0.089,0.105,0.393,0.643,0.021,0.000,0.080,0.449,0.037,0.143,0.029
model.000.06.pdb,0.000,0.100,0.000,0.000,0.056,0.184,0.321,0.205,0.015,0.086,0.000,0.519,0.091,0.258,0.115,0.108,0.315,0.015,0.038,0.319,0.373,0.014,0.219,0.270,0.000,0.400,0.214,0.000,0.000,0.015
model.000.07.pdb,0.022,0.260,0.024,0.064,0.319,0.061,0.099,0.453,0.153,0.022,0.010,0.492,0.172,0.094,0.397,0.078,0.132,0.037,0.231,0.746,0.507,0.023,0.072,0.453,0.067,0.656,0.107,0.044,0.000,0.079
model.000.08.pdb,0.404,0.000,0.769,0.083,0.000,0.299,0.183,0.022,0.000,0.327,0.491,0.000,0.000,0.250,0.012,0.386,0.046,0.375,0.026,0.022,0.011,0.532,0.303,0.034,0.107,0.000,0.204,0.283,0.074,0.049
model.000.09.pdb,0.466,0.000,0.688,0.116,0.012,0.338,0.239,0.073,0.000,0.393,0.492,0.011,0.000,0.279,0.055,0.517,0.067,0.393,0.034,0.072,0.052,0.615,0.380,0.084,0.088,0.020,0.222,0.254,0.077,0.086
model.000.10.pdb,0.011,0.236,0.000,0.176,0.397,0.133,0.147,0.325,0.231,0.060,0.000,0.424,0.161,0.139,0.320,0.080,0.239,0.038,0.192,0.529,0.763,0.012,0.135,0.309,0.055,0.661,0.026,0.011,0.074,0.162
model.000.11.pdb,0.250,0.012,0.209,0.000,0.000,0.394,0.431,0.020,0.000,0.328,0.175,0.264,0.000,0.450,0.011,0.319,0.270,0.238,0.000,0.118,0.110,0.292,0.420,0.073,0.000,0.124,0.638,0.023,0.014,0.000
model.000.12.pdb,0.280,0.000,0.091,0.366,0.085,0.279,0.127,0.025,0.077,0.306,0.074,0.077,0.000,0.158,0.014,0.207,0.283,0.357,0.000,0.064,0.096,0.167,0.222,0.000,0.019,0.082,0.000,0.046,0.690,0.222
model.000.13.pdb,0.214,0.062,0.473,0.055,0.012,0.112,0.037,0.108,0.027,0.149,0.741,0.058,0.045,0.087,0.055,0.152,0.000,0.130,0.111,0.061,0.020,0.312,0.126,0.108,0.194,0.010,0.167,0.459,0.014,0.101
model.000.14.pdb,0.010,0.338,0.022,0.125,0.420,0.087,0.116,0.450,0.268,0.032,0.039,0.333,0.188,0.087,0.473,0.083,0.107,0.022,0.338,0.603,0.629,0.032,0.088,0.547,0.145,0.592,0.047,0.074,0.025,0.141
model.000.15.pdb,0.182,0.254,0.194,0.373,0.200,0.082,0.013,0.129,0.373,0.068,0.243,0.000,0.265,0.039,0.156,0.063,0.014,0.076,0.203,0.090,0.093,0.185,0.046,0.091,0.595,0.081,0.000,0.464,0.145,0.438
model.000.16.pdb,0.386,0.000,0.163,0.325,0.000,0.364,0.180,0.000,0.039,0.419,0.129,0.015,0.000,0.235,0.000,0.288,0.244,0.500,0.000,0.013,0.027,0.250,0.298,0.000,0.020,0.027,0.019,0.066,0.643,0.182
