 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.338,0.344,0.074,0.295,0.237,0.026,0.493,0.225,0.035,0.603,0.381,0.011,0.026,0.281,0.037,0.086,0.119,0.138,0.262,0.059,0.689,0.424,0.127,0.022,0.113,0.031,0.011,0.607,0.100,0.460
model.000.01.pdb,0.024,0.333,0.239,0.130,0.000,0.395,0.024,0.533,0.129,0.136,0.278,0.068,0.034,0.000,0.571,0.000,0.310,0.653,0.000,0.161,0.149,0.070,0.690,0.104,0.340,0.110,0.000,0.143,0.000,0.121
model.000.02.pdb,0.036,0.232,0.254,0.107,0.012,0.356,0.012,0.400,0.224,0.041,0.148,0.197,0.069,0.000,0.675,0.000,0.375,0.547,0.000,0.237,0.089,0.027,0.565,0.250,0.385,0.262,0.014,0.080,0.034,0.027
model.000.03.pdb,0.127,0.043,0.642,0.140,0.024,0.016,0.141,0.090,0.000,0.013,0.058,0.065,0.512,0.000,0.148,0.057,0.356,0.197,0.153,0.000,0.072,0.176,0.154,0.083,0.364,0.149,0.396,0.037,0.000,0.000
model.000.04.pdb,0.118,0.030,0.596,0.151,0.013,0.000,0.149,0.078,0.014,0.027,0.062,0.099,0.605,0.000,0.100,0.061,0.333,0.191,0.164,0.000,0.076,0.152,0.127,0.104,0.340,0.174,0.458,0.039,0.000,0.000
model.000.05.pdb,0.456,0.079,0.000,0.056,0.462,0.042,0.356,0.025,0.105,0.309,0.092,0.108,0.014,0.444,0.013,0.273,0.023,0.022,0.164,0.117,0.320,0.216,0.024,0.060,0.012,0.080,0.037,0.306,0.217,0.397
model.000.06.pdb,0.108,0.000,0.000,0.000,0.238,0.036,0.038,0.000,0.367,0.075,0.000,0.316,0.000,0.298,0.016,0.218,0.000,0.000,0.000,0.353,0.051,0.000,0.000,0.224,0.000,0.219,0.047,0.055,0.600,0.092
model.000.07.pdb,0.048,0.203,0.593,0.333,0.000,0.105,0.114,0.358,0.058,0.068,0.180,0.052,0.231,0.000,0.327,0.000,0.612,0.400,0.063,0.042,0.114,0.162,0.451,0.085,0.721,0.120,0.159,0.092,0.000,0.000
model.000.08.pdb,0.136,0.027,0.011,0.000,0.173,0.218,0.057,0.027,0.571,0.224,0.013,0.349,0.000,0.291,0.141,0.116,0.025,0.073,0.000,0.681,0.070,0.000,0.054,0.266,0.013,0.313,0.013,0.101,0.571,0.246
model.000.09.pdb,0.012,0.182,0.127,0.036,0.013,0.676,0.000,0.294,0.340,0.125,0.119,0.210,0.018,0.052,0.500,0.000,0.159,0.368,0.000,0.408,0.051,0.000,0.388,0.203,0.172,0.238,0.000,0.069,0.098,0.127
model.000.10.pdb,0.533,0.273,0.087,0.230,0.354,0.023,0.597,0.179,0.053,0.458,0.320,0.049,0.046,0.324,0.011,0.163,0.116,0.099,0.306,0.052,0.597,0.493,0.098,0.061,0.074,0.067,0.075,0.549,0.127,0.405
model.000.11.pdb,0.266,0.000,0.000,0.000,0.510,0.037,0.157,0.000,0.138,0.127,0.000,0.156,0.000,0.538,0.000,0.375,0.000,0.000,0.071,0.153,0.110,0.059,0.000,0.029,0.000,0.055,0.015,0.152,0.375,0.207
model.000.12.pdb,0.461,0.343,0.090,0.279,0.321,0.036,0.542,0.234,0.032,0.485,0.397,0.030,0.036,0.250,0.034,0.129,0.121,0.151,0.268,0.032,0.708,0.437,0.141,0.053,0.115,0.059,0.043,0.656,0.090,0.429
model.000.13.pdb,0.122,0.048,0.000,0.000,0.179,0.318,0.078,0.015,0.283,0.281,0.047,0.134,0.000,0.378,0.143,0.115,0.000,0.082,0.016,0.429,0.092,0.014,0.045,0.108,0.000,0.129,0.000,0.114,0.425,0.333
