 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.061,0.288,0.176,0.105,0.046,0.472,0.129,0.032,0.026,0.756,0.431,0.386,0.091,0.088,0.455,0.476,0.000,0.339,0.254,0.448,0.061,0.056,0.000,0.114,0.197,0.356,0.167,0.183,0.083,0.190
model.000.01.pdb,0.186,0.000,0.000,0.255,0.115,0.057,0.103,0.253,0.480,0.153,0.082,0.042,0.659,0.159,0.304,0.261,0.000,0.027,0.077,0.081,0.092,0.084,0.079,0.121,0.683,0.027,0.000,0.426,0.101,0.511
model.000.02.pdb,0.130,0.226,0.159,0.000,0.034,0.258,0.234,0.065,0.147,0.600,0.239,0.317,0.200,0.138,0.561,0.550,0.000,0.317,0.104,0.500,0.036,0.022,0.000,0.013,0.281,0.311,0.148,0.164,0.096,0.230
model.000.03.pdb,0.033,0.217,0.173,0.268,0.042,0.410,0.000,0.071,0.103,0.270,0.625,0.359,0.111,0.039,0.200,0.167,0.088,0.160,0.547,0.195,0.044,0.062,0.044,0.433,0.174,0.205,0.147,0.362,0.065,0.221
model.000.04.pdb,0.110,0.061,0.028,0.036,0.000,0.143,0.197,0.070,0.161,0.404,0.185,0.123,0.245,0.120,0.611,0.647,0.000,0.141,0.097,0.300,0.000,0.023,0.000,0.029,0.340,0.138,0.000,0.204,0.049,0.278
model.000.05.pdb,0.677,0.043,0.052,0.104,0.592,0.042,0.403,0.622,0.316,0.044,0.040,0.020,0.205,0.779,0.024,0.037,0.073,0.063,0.011,0.082,0.580,0.487,0.317,0.031,0.173,0.041,0.045,0.107,0.638,0.169
model.000.06.pdb,0.587,0.102,0.131,0.118,0.708,0.038,0.370,0.585,0.358,0.061,0.065,0.047,0.238,0.658,0.055,0.056,0.167,0.121,0.019,0.105,0.487,0.465,0.297,0.058,0.193,0.109,0.133,0.144,0.537,0.202
model.000.07.pdb,0.023,0.339,0.221,0.082,0.022,0.588,0.025,0.020,0.013,0.471,0.720,0.491,0.056,0.030,0.340,0.354,0.078,0.281,0.481,0.381,0.034,0.054,0.011,0.191,0.152,0.361,0.159,0.175,0.056,0.164
model.000.08.pdb,0.024,0.298,0.219,0.052,0.023,0.520,0.000,0.032,0.000,0.250,0.653,0.510,0.014,0.032,0.192,0.176,0.123,0.222,0.600,0.262,0.037,0.045,0.037,0.206,0.076,0.279,0.133,0.131,0.060,0.043
model.000.09.pdb,0.062,0.156,0.083,0.130,0.047,0.267,0.055,0.091,0.152,0.591,0.328,0.222,0.273,0.043,0.632,0.579,0.000,0.222,0.180,0.302,0.049,0.045,0.000,0.134,0.420,0.219,0.062,0.353,0.035,0.431
