 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.233,0.056,0.034,0.024,0.203,0.095,0.391,0.576,0.012,0.054,0.772,0.101,0.085,0.010,0.609,0.110,0.000,0.136,0.205,0.203,0.143,0.052,0.062,0.313,0.089,0.092,0.108,0.123,0.662,0.143
model.000.01.pdb,0.200,0.520,0.159,0.065,0.638,0.321,0.092,0.075,0.172,0.212,0.137,0.143,0.553,0.039,0.045,0.074,0.600,0.574,0.689,0.167,0.016,0.800,0.340,0.011,0.030,0.328,0.350,0.000,0.169,0.296
model.000.02.pdb,0.159,0.833,0.321,0.098,0.444,0.339,0.043,0.024,0.353,0.397,0.077,0.157,0.364,0.141,0.011,0.156,0.500,0.500,0.453,0.200,0.033,0.600,0.447,0.011,0.131,0.393,0.170,0.000,0.096,0.268
model.000.03.pdb,0.000,0.194,0.055,0.707,0.174,0.444,0.250,0.154,0.200,0.254,0.036,0.787,0.033,0.135,0.090,0.000,0.034,0.219,0.143,0.000,0.000,0.098,0.315,0.056,0.000,0.397,0.000,0.351,0.068,0.000
model.000.04.pdb,0.000,0.134,0.090,0.650,0.116,0.423,0.203,0.132,0.193,0.212,0.037,0.739,0.000,0.194,0.057,0.000,0.018,0.138,0.086,0.000,0.000,0.033,0.218,0.058,0.000,0.400,0.000,0.377,0.059,0.000
model.000.05.pdb,0.303,0.011,0.087,0.000,0.034,0.011,0.090,0.389,0.000,0.044,0.329,0.011,0.028,0.068,0.486,0.176,0.000,0.011,0.023,0.319,0.267,0.013,0.025,0.458,0.224,0.011,0.046,0.115,0.351,0.167
model.000.06.pdb,0.131,0.043,0.207,0.000,0.000,0.000,0.000,0.051,0.121,0.085,0.039,0.000,0.000,0.283,0.098,0.489,0.000,0.000,0.000,0.213,0.439,0.000,0.000,0.173,0.548,0.014,0.000,0.029,0.061,0.081
model.000.07.pdb,0.027,0.362,0.101,0.327,0.481,0.638,0.233,0.099,0.183,0.258,0.117,0.482,0.127,0.078,0.079,0.013,0.204,0.510,0.436,0.053,0.000,0.375,0.429,0.022,0.014,0.600,0.018,0.134,0.134,0.058
model.000.08.pdb,0.436,0.137,0.379,0.000,0.037,0.013,0.000,0.069,0.172,0.160,0.111,0.000,0.138,0.225,0.163,0.860,0.105,0.052,0.051,0.556,0.568,0.061,0.042,0.101,0.667,0.037,0.130,0.013,0.128,0.328
model.000.09.pdb,0.353,0.460,0.373,0.016,0.321,0.164,0.000,0.025,0.204,0.203,0.053,0.041,0.514,0.100,0.034,0.273,0.656,0.340,0.352,0.370,0.113,0.463,0.231,0.011,0.182,0.175,0.308,0.000,0.087,0.523
