 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.173,0.032,0.028,0.314,0.016,0.000,0.154,0.037,0.130,0.068,0.000,0.710,0.214,0.793,0.000,0.000,0.155,0.117,0.167,0.340,0.579,0.000,0.093,0.064,0.000,0.432,0.311,0.182,0.061
model.000.01.pdb,0.221,0.702,0.000,0.107,0.049,0.000,0.133,0.013,0.333,0.000,0.000,0.118,0.143,0.000,0.127,0.157,0.000,0.012,0.755,0.038,0.188,0.068,0.392,0.592,0.214,0.105,0.025,0.083,0.105,0.348
model.000.02.pdb,0.062,0.000,0.786,0.149,0.147,0.744,0.117,0.203,0.021,0.385,0.542,0.074,0.000,0.362,0.000,0.067,0.610,0.300,0.000,0.194,0.042,0.092,0.000,0.000,0.080,0.176,0.194,0.061,0.169,0.000
model.000.03.pdb,0.873,0.203,0.034,0.522,0.044,0.057,0.537,0.035,0.614,0.035,0.058,0.486,0.013,0.079,0.067,0.514,0.107,0.067,0.301,0.022,0.230,0.060,0.081,0.087,0.682,0.576,0.046,0.208,0.033,0.556
model.000.04.pdb,0.588,0.146,0.141,0.783,0.124,0.115,0.421,0.057,0.422,0.080,0.116,0.397,0.049,0.188,0.104,0.410,0.128,0.136,0.235,0.021,0.352,0.163,0.049,0.057,0.731,0.493,0.157,0.333,0.032,0.411
model.000.05.pdb,0.522,0.123,0.093,0.444,0.032,0.119,0.810,0.034,0.533,0.071,0.094,0.631,0.000,0.101,0.000,0.629,0.197,0.054,0.141,0.033,0.069,0.023,0.171,0.156,0.468,0.656,0.022,0.099,0.056,0.370
model.000.06.pdb,0.073,0.000,0.750,0.130,0.212,0.925,0.100,0.304,0.032,0.542,0.689,0.060,0.015,0.397,0.016,0.066,0.478,0.404,0.000,0.267,0.013,0.123,0.000,0.000,0.055,0.171,0.226,0.029,0.219,0.000
model.000.07.pdb,0.026,0.164,0.063,0.013,0.489,0.047,0.013,0.286,0.023,0.208,0.138,0.026,0.697,0.268,0.486,0.012,0.000,0.273,0.111,0.245,0.158,0.432,0.058,0.192,0.036,0.013,0.347,0.192,0.333,0.000
model.000.08.pdb,0.538,0.117,0.060,0.394,0.057,0.085,0.667,0.049,0.507,0.024,0.023,0.942,0.000,0.057,0.000,0.603,0.143,0.057,0.136,0.073,0.073,0.024,0.132,0.120,0.440,0.656,0.000,0.091,0.059,0.418
model.000.09.pdb,0.068,0.121,0.062,0.164,0.246,0.015,0.026,0.049,0.085,0.083,0.081,0.013,0.357,0.220,0.474,0.023,0.000,0.164,0.164,0.047,0.634,0.488,0.000,0.033,0.225,0.013,0.340,0.658,0.045,0.156
