 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.419,0.267,0.605,0.131,0.667,0.051,0.045,0.306,0.180,0.513,0.038,0.070,0.104,0.000,0.280,0.000,0.029,0.200,0.455,0.042,0.459,0.015,0.320,0.600,0.123,0.595,0.000,0.077,0.390,0.375
model.000.01.pdb,0.067,0.551,0.127,0.189,0.194,0.244,0.302,0.051,0.013,0.238,0.149,0.667,0.177,0.000,0.012,0.212,0.338,0.574,0.078,0.368,0.237,0.012,0.149,0.250,0.000,0.068,0.084,0.156,0.357,0.423
model.000.02.pdb,0.059,0.000,0.043,0.127,0.000,0.044,0.130,0.136,0.167,0.000,0.108,0.000,0.090,0.667,0.136,0.000,0.000,0.000,0.071,0.000,0.000,0.339,0.132,0.000,0.442,0.077,0.051,0.141,0.000,0.000
model.000.03.pdb,0.047,0.197,0.085,0.032,0.107,0.762,0.681,0.022,0.024,0.048,0.627,0.328,0.085,0.079,0.150,0.203,0.389,0.133,0.122,0.619,0.155,0.333,0.022,0.091,0.034,0.048,0.375,0.021,0.076,0.092
model.000.04.pdb,0.146,0.125,0.175,0.030,0.128,0.611,0.518,0.043,0.022,0.082,0.676,0.221,0.059,0.101,0.311,0.093,0.235,0.088,0.260,0.446,0.192,0.464,0.010,0.099,0.102,0.150,0.284,0.020,0.059,0.073
model.000.05.pdb,0.034,0.087,0.011,0.053,0.000,0.527,0.618,0.022,0.035,0.035,0.461,0.167,0.106,0.151,0.106,0.282,0.397,0.129,0.033,0.405,0.012,0.420,0.021,0.000,0.068,0.011,0.464,0.075,0.048,0.062
model.000.06.pdb,0.121,0.000,0.072,0.188,0.000,0.043,0.093,0.203,0.220,0.043,0.093,0.000,0.130,0.595,0.149,0.000,0.000,0.013,0.085,0.012,0.000,0.286,0.162,0.000,0.604,0.108,0.050,0.169,0.014,0.000
model.000.07.pdb,0.600,0.200,0.455,0.309,0.381,0.012,0.055,0.489,0.240,0.771,0.012,0.085,0.242,0.000,0.314,0.016,0.014,0.327,0.367,0.041,0.188,0.014,0.438,0.439,0.196,0.476,0.014,0.159,0.463,0.349
model.000.08.pdb,0.049,0.079,0.024,0.068,0.000,0.543,0.494,0.047,0.063,0.037,0.514,0.147,0.125,0.097,0.099,0.323,0.386,0.096,0.035,0.435,0.013,0.348,0.011,0.000,0.023,0.037,0.574,0.105,0.025,0.026
model.000.09.pdb,0.275,0.173,0.477,0.014,0.595,0.160,0.128,0.153,0.068,0.235,0.197,0.140,0.000,0.000,0.360,0.000,0.041,0.061,0.659,0.130,0.568,0.059,0.148,0.429,0.097,0.465,0.014,0.000,0.173,0.204
model.000.10.pdb,0.117,0.260,0.031,0.293,0.052,0.085,0.125,0.129,0.102,0.140,0.087,0.264,0.356,0.000,0.014,0.340,0.200,0.440,0.029,0.176,0.000,0.000,0.180,0.069,0.014,0.032,0.132,0.267,0.260,0.271
model.000.11.pdb,0.339,0.027,0.317,0.176,0.141,0.063,0.121,0.323,0.283,0.222,0.112,0.000,0.122,0.220,0.519,0.000,0.000,0.077,0.367,0.034,0.075,0.229,0.200,0.138,0.608,0.400,0.035,0.086,0.071,0.058
model.000.12.pdb,0.434,0.043,0.267,0.424,0.129,0.032,0.038,0.612,0.574,0.254,0.043,0.000,0.348,0.169,0.274,0.000,0.000,0.141,0.215,0.035,0.045,0.078,0.421,0.145,0.549,0.321,0.036,0.269,0.143,0.077
model.000.13.pdb,0.510,0.148,0.682,0.171,0.447,0.091,0.093,0.351,0.241,0.412,0.133,0.042,0.130,0.015,0.540,0.000,0.000,0.129,0.711,0.061,0.340,0.095,0.274,0.408,0.283,0.756,0.024,0.064,0.228,0.214
model.000.14.pdb,0.364,0.076,0.154,0.694,0.113,0.032,0.039,0.660,0.659,0.259,0.022,0.027,0.544,0.133,0.114,0.027,0.024,0.231,0.130,0.048,0.015,0.012,0.633,0.129,0.300,0.197,0.037,0.424,0.224,0.169
model.000.15.pdb,0.077,0.467,0.077,0.238,0.123,0.108,0.186,0.058,0.046,0.259,0.071,0.458,0.221,0.000,0.000,0.296,0.227,0.596,0.043,0.203,0.068,0.000,0.172,0.204,0.014,0.062,0.081,0.197,0.375,0.455
model.000.16.pdb,0.000,0.000,0.000,0.074,0.000,0.074,0.169,0.062,0.105,0.000,0.133,0.000,0.040,0.657,0.079,0.000,0.000,0.000,0.030,0.000,0.000,0.358,0.077,0.000,0.259,0.016,0.103,0.104,0.000,0.000
model.000.17.pdb,0.617,0.108,0.357,0.377,0.250,0.032,0.038,0.756,0.451,0.510,0.055,0.041,0.309,0.045,0.295,0.000,0.000,0.227,0.295,0.047,0.113,0.012,0.558,0.291,0.386,0.423,0.024,0.232,0.309,0.207
model.000.18.pdb,0.000,0.000,0.000,0.155,0.000,0.055,0.082,0.149,0.241,0.000,0.080,0.000,0.160,0.457,0.027,0.028,0.104,0.000,0.000,0.024,0.000,0.209,0.162,0.000,0.283,0.014,0.200,0.297,0.000,0.000
model.000.19.pdb,0.103,0.651,0.210,0.092,0.278,0.198,0.244,0.068,0.028,0.259,0.118,0.531,0.100,0.000,0.040,0.210,0.323,0.429,0.130,0.294,0.333,0.000,0.159,0.373,0.013,0.141,0.062,0.063,0.420,0.438
model.000.20.pdb,0.190,0.224,0.415,0.000,0.468,0.276,0.230,0.099,0.028,0.177,0.284,0.230,0.000,0.000,0.368,0.000,0.117,0.081,0.529,0.222,0.700,0.139,0.111,0.373,0.054,0.352,0.049,0.000,0.183,0.169
model.000.21.pdb,0.519,0.190,0.717,0.176,0.460,0.086,0.099,0.367,0.222,0.426,0.112,0.068,0.150,0.059,0.519,0.000,0.023,0.135,0.608,0.070,0.333,0.075,0.292,0.423,0.344,0.791,0.023,0.073,0.250,0.237
model.000.22.pdb,0.087,0.157,0.136,0.038,0.119,0.794,0.650,0.030,0.032,0.043,0.739,0.266,0.087,0.094,0.241,0.190,0.370,0.105,0.212,0.592,0.177,0.372,0.019,0.080,0.051,0.101,0.375,0.028,0.067,0.068
model.000.23.pdb,0.000,0.240,0.000,0.057,0.000,0.239,0.210,0.000,0.000,0.016,0.178,0.294,0.129,0.000,0.000,0.610,0.426,0.224,0.000,0.339,0.017,0.058,0.000,0.017,0.000,0.000,0.246,0.087,0.107,0.111
model.000.24.pdb,0.062,0.121,0.000,0.222,0.000,0.046,0.074,0.075,0.063,0.081,0.035,0.211,0.262,0.000,0.000,0.353,0.176,0.298,0.000,0.108,0.000,0.000,0.104,0.000,0.000,0.000,0.113,0.300,0.182,0.189
model.000.25.pdb,0.217,0.131,0.404,0.000,0.457,0.250,0.235,0.118,0.044,0.183,0.329,0.159,0.000,0.015,0.490,0.000,0.050,0.040,0.617,0.194,0.535,0.194,0.099,0.360,0.070,0.365,0.078,0.000,0.131,0.155
model.000.26.pdb,0.169,0.000,0.150,0.149,0.016,0.034,0.110,0.180,0.136,0.063,0.099,0.000,0.108,0.319,0.286,0.000,0.000,0.014,0.180,0.012,0.016,0.246,0.088,0.016,0.600,0.196,0.000,0.068,0.016,0.000
model.000.27.pdb,0.339,0.029,0.316,0.203,0.113,0.021,0.092,0.345,0.281,0.217,0.067,0.000,0.158,0.259,0.368,0.000,0.000,0.067,0.279,0.023,0.046,0.188,0.212,0.129,0.814,0.377,0.012,0.120,0.060,0.045
model.000.28.pdb,0.000,0.000,0.015,0.014,0.000,0.219,0.303,0.000,0.016,0.000,0.299,0.015,0.026,0.395,0.094,0.063,0.099,0.000,0.045,0.111,0.000,0.574,0.000,0.000,0.129,0.016,0.242,0.056,0.000,0.000
model.000.29.pdb,0.375,0.348,0.535,0.121,0.667,0.060,0.077,0.302,0.143,0.524,0.036,0.138,0.097,0.000,0.232,0.000,0.055,0.246,0.408,0.068,0.513,0.000,0.315,0.694,0.095,0.488,0.000,0.071,0.409,0.429
