 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.289,0.100,0.623,0.595,0.062,0.026,0.140,0.743,0.073,0.031,0.034,0.220,0.031,0.587,0.083,0.239,0.427,0.024,0.282,0.010,0.426,0.132,0.314,0.033,0.342,0.072,0.060,0.119,0.100
model.000.01.pdb,0.289,1.000,0.000,0.250,0.284,0.023,0.082,0.000,0.271,0.451,0.012,0.000,0.103,0.075,0.382,0.375,0.254,0.148,0.000,0.149,0.194,0.064,0.340,0.165,0.053,0.239,0.000,0.000,0.013,0.000
model.000.02.pdb,0.100,0.000,1.000,0.117,0.094,0.391,0.047,0.466,0.124,0.000,0.313,0.660,0.036,0.243,0.060,0.013,0.000,0.175,0.321,0.068,0.024,0.254,0.000,0.099,0.246,0.047,0.490,0.689,0.446,0.654
model.000.03.pdb,0.623,0.250,0.117,1.000,0.382,0.085,0.098,0.181,0.535,0.056,0.035,0.040,0.101,0.024,0.377,0.083,0.119,0.270,0.042,0.444,0.012,0.474,0.164,0.176,0.066,0.203,0.056,0.056,0.125,0.132
model.000.04.pdb,0.595,0.284,0.094,0.382,1.000,0.049,0.024,0.095,0.684,0.146,0.039,0.054,0.342,0.039,0.689,0.102,0.362,0.569,0.022,0.141,0.071,0.321,0.064,0.545,0.020,0.565,0.118,0.080,0.075,0.082
model.000.05.pdb,0.062,0.023,0.391,0.085,0.049,1.000,0.296,0.492,0.067,0.083,0.517,0.266,0.011,0.525,0.019,0.157,0.000,0.032,0.571,0.174,0.139,0.087,0.031,0.040,0.714,0.011,0.162,0.362,0.585,0.534
model.000.06.pdb,0.026,0.082,0.047,0.098,0.024,0.296,1.000,0.222,0.047,0.077,0.190,0.000,0.000,0.193,0.024,0.204,0.000,0.000,0.222,0.405,0.046,0.032,0.250,0.013,0.409,0.000,0.000,0.018,0.240,0.175
model.000.07.pdb,0.140,0.000,0.466,0.181,0.095,0.492,0.222,1.000,0.149,0.000,0.318,0.375,0.012,0.246,0.019,0.055,0.000,0.057,0.404,0.262,0.012,0.258,0.000,0.031,0.404,0.023,0.250,0.415,0.538,0.667
model.000.08.pdb,0.743,0.271,0.124,0.535,0.684,0.067,0.047,0.149,1.000,0.077,0.047,0.074,0.279,0.048,0.593,0.074,0.273,0.481,0.032,0.278,0.028,0.466,0.101,0.430,0.040,0.418,0.125,0.076,0.118,0.112
model.000.09.pdb,0.073,0.451,0.000,0.056,0.146,0.083,0.077,0.000,0.077,1.000,0.069,0.000,0.101,0.152,0.159,0.558,0.280,0.092,0.016,0.031,0.382,0.000,0.152,0.141,0.129,0.219,0.000,0.000,0.014,0.014
model.000.10.pdb,0.031,0.012,0.313,0.035,0.039,0.517,0.190,0.318,0.047,0.069,1.000,0.250,0.072,0.589,0.038,0.159,0.000,0.067,0.617,0.081,0.203,0.024,0.000,0.074,0.431,0.011,0.182,0.279,0.431,0.397
model.000.11.pdb,0.034,0.000,0.660,0.040,0.054,0.266,0.000,0.375,0.074,0.000,0.250,1.000,0.053,0.197,0.032,0.000,0.000,0.147,0.222,0.029,0.013,0.188,0.000,0.095,0.141,0.038,0.700,0.619,0.281,0.444
model.000.12.pdb,0.220,0.103,0.036,0.101,0.342,0.011,0.000,0.012,0.279,0.101,0.072,0.053,1.000,0.035,0.372,0.053,0.357,0.439,0.027,0.013,0.173,0.104,0.000,0.485,0.000,0.406,0.100,0.013,0.000,0.000
model.000.13.pdb,0.031,0.075,0.243,0.024,0.039,0.525,0.193,0.246,0.048,0.152,0.589,0.197,0.035,1.000,0.049,0.254,0.013,0.044,0.531,0.068,0.257,0.024,0.066,0.063,0.519,0.034,0.149,0.222,0.344,0.279
model.000.14.pdb,0.587,0.382,0.060,0.377,0.689,0.019,0.024,0.019,0.593,0.159,0.038,0.032,0.372,0.049,1.000,0.114,0.418,0.583,0.011,0.126,0.092,0.253,0.151,0.538,0.010,0.535,0.067,0.055,0.041,0.029
model.000.15.pdb,0.083,0.375,0.013,0.083,0.102,0.157,0.204,0.055,0.074,0.558,0.159,0.000,0.053,0.254,0.114,1.000,0.117,0.062,0.100,0.061,0.362,0.000,0.191,0.057,0.237,0.095,0.000,0.015,0.074,0.054
model.000.16.pdb,0.239,0.254,0.000,0.119,0.362,0.000,0.000,0.000,0.273,0.280,0.000,0.000,0.357,0.013,0.418,0.117,1.000,0.339,0.000,0.031,0.134,0.043,0.060,0.413,0.000,0.444,0.000,0.000,0.000,0.000
model.000.17.pdb,0.427,0.148,0.175,0.270,0.569,0.032,0.000,0.057,0.481,0.092,0.067,0.147,0.439,0.044,0.583,0.062,0.339,1.000,0.012,0.062,0.044,0.333,0.029,0.565,0.011,0.492,0.200,0.105,0.060,0.080
model.000.18.pdb,0.024,0.000,0.321,0.042,0.022,0.571,0.222,0.404,0.032,0.016,0.617,0.222,0.027,0.531,0.011,0.100,0.000,0.012,1.000,0.082,0.119,0.029,0.000,0.048,0.533,0.013,0.164,0.333,0.500,0.480
