 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.141,0.014,0.211,0.000,0.000,0.130,0.145,0.046,0.000,0.123,0.262,0.215,0.000,0.190,0.037,0.113,0.097,0.082,0.013,0.136,0.011,0.143,0.162,0.071,0.000,0.086,0.548,0.069,0.000,0.000
model.000.01.pdb,0.340,0.000,0.136,0.235,0.000,0.545,0.408,0.023,0.033,0.543,0.081,0.069,0.000,0.404,0.012,0.453,0.435,0.488,0.000,0.047,0.115,0.273,0.474,0.011,0.000,0.075,0.068,0.027,0.474,0.127
model.000.02.pdb,0.000,0.422,0.000,0.051,0.324,0.051,0.086,0.479,0.188,0.011,0.042,0.455,0.213,0.082,0.423,0.032,0.104,0.012,0.357,0.514,0.377,0.000,0.062,0.543,0.129,0.522,0.108,0.044,0.000,0.066
model.000.03.pdb,0.232,0.132,0.500,0.085,0.049,0.125,0.037,0.120,0.085,0.164,0.679,0.000,0.131,0.101,0.067,0.182,0.000,0.147,0.169,0.030,0.000,0.333,0.140,0.084,0.298,0.010,0.149,0.679,0.029,0.134
model.000.04.pdb,0.175,0.000,0.033,0.204,0.063,0.328,0.226,0.049,0.054,0.288,0.027,0.177,0.020,0.211,0.000,0.217,0.476,0.224,0.000,0.089,0.221,0.082,0.290,0.037,0.000,0.188,0.017,0.014,0.405,0.160
model.000.05.pdb,0.229,0.074,0.464,0.068,0.024,0.136,0.037,0.118,0.026,0.147,0.696,0.034,0.061,0.114,0.066,0.195,0.000,0.145,0.123,0.040,0.000,0.288,0.151,0.083,0.172,0.020,0.130,0.525,0.029,0.085
model.000.06.pdb,0.000,0.500,0.000,0.050,0.353,0.010,0.011,0.618,0.217,0.011,0.052,0.195,0.246,0.011,0.635,0.043,0.024,0.024,0.565,0.442,0.385,0.022,0.019,0.692,0.191,0.354,0.024,0.143,0.000,0.078
model.000.07.pdb,0.441,0.000,0.328,0.069,0.000,0.623,0.660,0.020,0.000,0.574,0.221,0.152,0.000,0.740,0.011,0.542,0.379,0.472,0.000,0.061,0.122,0.500,0.690,0.040,0.000,0.075,0.426,0.060,0.148,0.027
model.000.08.pdb,0.222,0.000,0.170,0.018,0.000,0.290,0.362,0.000,0.000,0.294,0.136,0.161,0.000,0.447,0.000,0.241,0.271,0.157,0.000,0.062,0.093,0.204,0.339,0.000,0.000,0.080,0.568,0.000,0.041,0.000
model.000.09.pdb,0.000,0.254,0.000,0.045,0.219,0.045,0.086,0.352,0.129,0.013,0.012,0.474,0.192,0.081,0.369,0.024,0.090,0.014,0.203,0.540,0.403,0.013,0.058,0.391,0.081,0.550,0.111,0.025,0.000,0.045
model.000.10.pdb,0.397,0.000,0.305,0.074,0.000,0.638,0.681,0.031,0.000,0.588,0.200,0.130,0.000,0.694,0.011,0.526,0.382,0.480,0.000,0.053,0.141,0.481,0.679,0.053,0.000,0.079,0.377,0.049,0.138,0.029
model.000.11.pdb,0.000,0.324,0.000,0.113,0.426,0.057,0.056,0.456,0.203,0.000,0.029,0.493,0.174,0.053,0.421,0.040,0.122,0.011,0.308,0.681,0.638,0.000,0.058,0.456,0.075,0.697,0.047,0.041,0.038,0.100
model.000.12.pdb,0.312,0.000,0.093,0.375,0.050,0.283,0.130,0.025,0.058,0.312,0.075,0.062,0.000,0.161,0.014,0.211,0.289,0.366,0.000,0.051,0.068,0.192,0.226,0.000,0.040,0.068,0.000,0.047,0.655,0.227
model.000.13.pdb,0.482,0.000,0.362,0.103,0.000,0.702,0.620,0.020,0.000,0.537,0.243,0.099,0.000,0.667,0.011,0.648,0.322,0.490,0.000,0.020,0.138,0.547,0.684,0.041,0.043,0.054,0.271,0.115,0.153,0.057
model.000.14.pdb,0.000,0.492,0.000,0.026,0.318,0.020,0.024,0.667,0.179,0.012,0.055,0.224,0.246,0.023,0.607,0.045,0.038,0.026,0.508,0.395,0.373,0.012,0.031,0.721,0.169,0.360,0.013,0.123,0.000,0.040
model.000.15.pdb,0.446,0.000,0.262,0.106,0.000,0.667,0.646,0.021,0.000,0.620,0.184,0.115,0.000,0.729,0.011,0.582,0.382,0.510,0.000,0.042,0.128,0.429,0.709,0.042,0.000,0.055,0.327,0.037,0.200,0.043
model.000.16.pdb,0.333,0.014,0.581,0.103,0.000,0.162,0.045,0.047,0.000,0.220,0.620,0.000,0.018,0.138,0.025,0.200,0.000,0.204,0.069,0.011,0.000,0.420,0.164,0.047,0.173,0.000,0.143,0.462,0.056,0.105
model.000.17.pdb,0.000,0.273,0.000,0.071,0.339,0.090,0.125,0.403,0.154,0.051,0.000,0.483,0.218,0.118,0.324,0.085,0.219,0.013,0.222,0.545,0.623,0.000,0.116,0.443,0.091,0.719,0.042,0.036,0.015,0.072
model.000.18.pdb,0.464,0.000,0.345,0.072,0.000,0.600,0.600,0.010,0.000,0.547,0.230,0.114,0.000,0.615,0.000,0.544,0.305,0.442,0.000,0.052,0.089,0.500,0.610,0.020,0.000,0.043,0.480,0.062,0.136,0.028
model.000.19.pdb,0.328,0.012,0.242,0.028,0.000,0.557,0.681,0.031,0.000,0.473,0.154,0.176,0.000,0.694,0.022,0.475,0.382,0.396,0.000,0.075,0.155,0.404,0.621,0.065,0.000,0.091,0.431,0.024,0.082,0.000
model.000.20.pdb,0.000,0.484,0.011,0.147,0.541,0.019,0.011,0.577,0.284,0.000,0.062,0.299,0.238,0.000,0.500,0.010,0.072,0.000,0.500,0.548,0.507,0.000,0.009,0.534,0.137,0.535,0.012,0.101,0.053,0.133
model.000.21.pdb,0.000,0.423,0.015,0.032,0.281,0.000,0.000,0.400,0.204,0.000,0.038,0.068,0.267,0.000,0.424,0.013,0.000,0.000,0.560,0.150,0.171,0.000,0.000,0.379,0.216,0.158,0.000,0.185,0.000,0.016
model.000.22.pdb,0.062,0.045,0.226,0.000,0.000,0.025,0.000,0.087,0.000,0.062,0.368,0.042,0.019,0.014,0.067,0.042,0.000,0.033,0.121,0.011,0.024,0.097,0.038,0.087,0.094,0.012,0.109,0.304,0.000,0.017
model.000.23.pdb,0.288,0.000,0.167,0.000,0.000,0.421,0.477,0.012,0.000,0.457,0.118,0.090,0.000,0.605,0.013,0.377,0.378,0.333,0.000,0.049,0.107,0.347,0.481,0.012,0.000,0.051,0.405,0.014,0.061,0.000
model.000.24.pdb,0.316,0.000,0.127,0.196,0.027,0.561,0.431,0.045,0.015,0.442,0.091,0.141,0.017,0.453,0.000,0.397,0.591,0.388,0.000,0.068,0.152,0.233,0.517,0.022,0.000,0.111,0.136,0.039,0.364,0.100
