 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.023,0.118,0.392,0.020,0.129,0.143,0.010,0.081,0.034,0.065,0.290,0.337,0.000,0.124,0.176,0.073,0.011,0.125,0.077,0.083,0.000,0.582,0.083,0.136,0.000,0.145,0.050,0.239,0.067,0.296
model.000.01.pdb,0.000,0.000,0.127,0.145,0.065,0.000,0.115,0.375,0.238,0.153,0.250,0.183,0.080,0.000,0.031,0.011,0.066,0.000,0.000,0.000,0.099,0.165,0.034,0.036,0.077,0.095,0.045,0.194,0.000,0.026
model.000.02.pdb,0.462,0.464,0.169,0.128,0.277,0.339,0.128,0.000,0.000,0.030,0.000,0.054,0.171,0.475,0.136,0.406,0.155,0.410,0.543,0.592,0.162,0.148,0.468,0.381,0.164,0.038,0.014,0.042,0.640,0.234
model.000.03.pdb,0.000,0.155,0.216,0.000,0.203,0.190,0.000,0.063,0.013,0.150,0.188,0.210,0.000,0.160,0.264,0.098,0.000,0.162,0.092,0.130,0.000,0.431,0.110,0.208,0.000,0.025,0.000,0.364,0.093,0.234
model.000.04.pdb,0.056,0.063,0.514,0.059,0.062,0.093,0.039,0.147,0.077,0.035,0.418,0.500,0.020,0.071,0.089,0.058,0.031,0.071,0.034,0.043,0.000,0.493,0.058,0.071,0.010,0.263,0.139,0.093,0.041,0.361
model.000.05.pdb,0.162,0.518,0.011,0.247,0.483,0.368,0.264,0.000,0.108,0.220,0.000,0.010,0.349,0.607,0.228,0.722,0.371,0.589,0.233,0.421,0.367,0.043,0.679,0.525,0.275,0.000,0.000,0.147,0.574,0.051
model.000.06.pdb,0.000,0.260,0.000,0.045,0.488,0.244,0.062,0.000,0.017,0.613,0.000,0.000,0.105,0.259,0.297,0.246,0.145,0.314,0.020,0.113,0.111,0.014,0.286,0.388,0.065,0.000,0.000,0.400,0.189,0.000
model.000.07.pdb,0.210,0.800,0.099,0.101,0.439,0.721,0.115,0.000,0.000,0.133,0.014,0.021,0.157,0.755,0.404,0.561,0.174,0.771,0.489,0.604,0.147,0.150,0.552,0.654,0.135,0.000,0.000,0.175,0.620,0.164
model.000.08.pdb,0.053,0.105,0.487,0.037,0.128,0.140,0.028,0.084,0.041,0.082,0.320,0.360,0.010,0.122,0.169,0.076,0.019,0.112,0.106,0.086,0.000,0.657,0.075,0.146,0.009,0.180,0.068,0.241,0.071,0.360
model.000.09.pdb,0.000,0.000,0.082,0.283,0.043,0.000,0.242,0.647,0.447,0.115,0.226,0.160,0.203,0.013,0.018,0.068,0.164,0.027,0.000,0.000,0.236,0.079,0.081,0.027,0.194,0.164,0.111,0.049,0.014,0.000
