 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.037,0.110,0.414,0.010,0.108,0.135,0.000,0.101,0.035,0.068,0.288,0.338,0.000,0.103,0.152,0.053,0.011,0.118,0.081,0.087,0.000,0.594,0.075,0.103,0.000,0.123,0.053,0.235,0.058,0.354
model.000.01.pdb,0.000,0.377,0.000,0.026,0.644,0.375,0.039,0.000,0.000,0.538,0.015,0.011,0.074,0.368,0.381,0.306,0.106,0.400,0.069,0.190,0.077,0.091,0.367,0.500,0.041,0.000,0.000,0.467,0.304,0.029
model.000.02.pdb,0.015,0.396,0.000,0.143,0.500,0.340,0.176,0.000,0.109,0.386,0.000,0.011,0.233,0.436,0.341,0.464,0.254,0.472,0.086,0.207,0.246,0.049,0.509,0.519,0.167,0.000,0.000,0.288,0.321,0.014
model.000.03.pdb,0.511,0.400,0.181,0.107,0.238,0.296,0.107,0.000,0.000,0.032,0.000,0.045,0.149,0.390,0.107,0.349,0.132,0.350,0.535,0.553,0.138,0.114,0.387,0.323,0.143,0.041,0.015,0.014,0.540,0.233
model.000.04.pdb,0.558,0.327,0.191,0.145,0.156,0.222,0.145,0.000,0.000,0.000,0.000,0.035,0.197,0.368,0.094,0.328,0.177,0.305,0.590,0.533,0.186,0.120,0.281,0.258,0.188,0.043,0.016,0.015,0.460,0.228
model.000.05.pdb,0.038,0.012,0.377,0.094,0.011,0.013,0.069,0.241,0.105,0.028,0.528,0.493,0.024,0.011,0.000,0.011,0.024,0.011,0.000,0.000,0.050,0.342,0.021,0.011,0.023,0.359,0.226,0.067,0.012,0.200
model.000.06.pdb,0.000,0.000,0.054,0.462,0.000,0.000,0.357,0.528,0.634,0.000,0.185,0.178,0.228,0.000,0.000,0.054,0.228,0.000,0.000,0.000,0.241,0.052,0.039,0.000,0.352,0.228,0.204,0.000,0.000,0.000
model.000.07.pdb,0.207,0.727,0.091,0.065,0.426,0.725,0.079,0.000,0.000,0.125,0.000,0.011,0.118,0.688,0.386,0.527,0.134,0.667,0.477,0.600,0.106,0.130,0.491,0.588,0.097,0.000,0.000,0.150,0.617,0.141
model.000.08.pdb,0.000,0.013,0.073,0.323,0.066,0.014,0.323,0.512,0.510,0.136,0.156,0.129,0.270,0.037,0.032,0.114,0.231,0.050,0.000,0.000,0.283,0.071,0.113,0.037,0.239,0.111,0.078,0.090,0.013,0.000
model.000.09.pdb,0.000,0.207,0.013,0.101,0.392,0.189,0.134,0.078,0.136,0.541,0.016,0.024,0.167,0.210,0.222,0.238,0.186,0.254,0.017,0.082,0.196,0.025,0.295,0.316,0.106,0.000,0.000,0.340,0.148,0.000
model.000.10.pdb,0.066,0.073,0.500,0.038,0.083,0.103,0.028,0.128,0.053,0.059,0.386,0.434,0.020,0.069,0.114,0.037,0.030,0.081,0.070,0.065,0.000,0.629,0.047,0.080,0.010,0.226,0.108,0.143,0.040,0.370
model.000.11.pdb,0.016,0.000,0.242,0.190,0.000,0.000,0.103,0.421,0.245,0.000,0.537,0.371,0.045,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.048,0.194,0.000,0.000,0.108,0.468,0.318,0.000,0.000,0.065
model.000.12.pdb,0.033,0.100,0.486,0.029,0.124,0.122,0.019,0.091,0.032,0.075,0.348,0.369,0.010,0.106,0.151,0.070,0.021,0.108,0.073,0.067,0.000,0.642,0.069,0.130,0.010,0.193,0.073,0.211,0.053,0.352
model.000.13.pdb,0.000,0.000,0.097,0.132,0.075,0.000,0.100,0.436,0.236,0.184,0.226,0.145,0.076,0.013,0.018,0.039,0.060,0.027,0.000,0.000,0.115,0.093,0.053,0.027,0.088,0.127,0.071,0.123,0.014,0.015
model.000.14.pdb,0.104,0.034,0.597,0.066,0.022,0.037,0.043,0.118,0.060,0.000,0.441,0.621,0.022,0.032,0.027,0.021,0.034,0.033,0.013,0.000,0.000,0.457,0.042,0.032,0.022,0.468,0.231,0.037,0.022,0.397
model.000.15.pdb,0.000,0.000,0.078,0.286,0.041,0.000,0.227,0.622,0.440,0.127,0.211,0.152,0.190,0.000,0.017,0.051,0.154,0.013,0.000,0.000,0.200,0.075,0.063,0.026,0.200,0.172,0.103,0.062,0.000,0.000
model.000.16.pdb,0.153,0.648,0.032,0.105,0.636,0.491,0.131,0.000,0.000,0.310,0.000,0.010,0.171,0.741,0.370,0.565,0.187,0.691,0.345,0.518,0.162,0.111,0.607,0.774,0.136,0.000,0.000,0.323,0.618,0.075
model.000.17.pdb,0.207,0.434,0.012,0.262,0.351,0.302,0.281,0.000,0.106,0.145,0.000,0.022,0.382,0.528,0.173,0.680,0.434,0.455,0.182,0.358,0.377,0.036,0.545,0.397,0.295,0.000,0.000,0.095,0.520,0.043
model.000.18.pdb,0.000,0.000,0.121,0.333,0.000,0.000,0.241,0.645,0.500,0.019,0.250,0.155,0.222,0.000,0.000,0.057,0.200,0.014,0.000,0.000,0.212,0.085,0.042,0.000,0.232,0.200,0.100,0.000,0.000,0.000
model.000.19.pdb,0.000,0.265,0.000,0.046,0.500,0.250,0.062,0.000,0.017,0.633,0.000,0.000,0.107,0.264,0.306,0.250,0.148,0.320,0.020,0.115,0.113,0.014,0.291,0.396,0.066,0.000,0.000,0.375,0.192,0.000
model.000.20.pdb,0.220,0.238,0.000,0.448,0.179,0.127,0.474,0.050,0.230,0.102,0.000,0.011,0.625,0.339,0.050,0.509,0.660,0.281,0.117,0.194,0.630,0.011,0.381,0.221,0.473,0.026,0.015,0.029,0.300,0.000
