 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.038,0.098,0.030,0.115,0.024,0.268,0.885,0.218,0.058,0.096,0.167,0.000,0.000,0.190,0.035,0.224,0.000,0.000,0.191,0.395,0.045,0.048,0.278,0.000,0.370,0.000,0.000,0.018,0.212,0.153
model.000.01.pdb,0.235,0.755,0.000,0.208,0.233,0.059,0.097,0.000,0.209,0.583,0.035,0.000,0.086,0.114,0.305,0.491,0.246,0.118,0.000,0.113,0.275,0.024,0.300,0.135,0.108,0.184,0.000,0.000,0.000,0.000
model.000.02.pdb,0.057,0.000,0.646,0.053,0.077,0.242,0.000,0.368,0.097,0.000,0.227,0.919,0.053,0.176,0.031,0.000,0.000,0.160,0.196,0.044,0.013,0.222,0.000,0.094,0.121,0.038,0.725,0.568,0.276,0.436
model.000.03.pdb,0.758,0.301,0.079,0.500,0.691,0.042,0.027,0.067,0.725,0.090,0.032,0.035,0.276,0.032,0.681,0.086,0.308,0.529,0.012,0.189,0.032,0.362,0.121,0.410,0.011,0.414,0.103,0.062,0.071,0.067
model.000.04.pdb,0.701,0.205,0.161,0.683,0.538,0.095,0.065,0.176,0.699,0.059,0.051,0.094,0.200,0.041,0.494,0.081,0.184,0.434,0.047,0.310,0.010,0.547,0.113,0.322,0.067,0.387,0.123,0.110,0.143,0.148
model.000.05.pdb,0.423,0.169,0.126,0.241,0.671,0.031,0.000,0.078,0.532,0.160,0.053,0.098,0.414,0.053,0.553,0.071,0.403,0.683,0.012,0.059,0.088,0.352,0.013,0.577,0.011,0.603,0.173,0.114,0.057,0.101
model.000.06.pdb,0.056,0.000,0.800,0.052,0.064,0.333,0.016,0.379,0.072,0.000,0.317,0.825,0.038,0.242,0.041,0.014,0.000,0.156,0.278,0.014,0.025,0.179,0.000,0.080,0.188,0.024,0.614,0.732,0.333,0.528
model.000.07.pdb,0.024,0.094,0.092,0.044,0.023,0.480,0.529,0.273,0.033,0.200,0.259,0.016,0.000,0.385,0.022,0.312,0.017,0.013,0.311,0.235,0.161,0.045,0.140,0.024,0.650,0.014,0.000,0.070,0.294,0.224
model.000.08.pdb,0.395,0.165,0.081,0.208,0.623,0.032,0.000,0.057,0.506,0.123,0.067,0.062,0.469,0.068,0.548,0.049,0.414,0.629,0.038,0.062,0.056,0.264,0.000,0.646,0.023,0.655,0.122,0.051,0.073,0.045
model.000.09.pdb,0.197,0.145,0.075,0.333,0.083,0.190,0.432,0.224,0.203,0.034,0.072,0.016,0.000,0.058,0.095,0.049,0.000,0.000,0.071,0.730,0.000,0.186,0.250,0.012,0.218,0.000,0.000,0.016,0.175,0.125
model.000.10.pdb,0.061,0.304,0.000,0.028,0.120,0.100,0.058,0.014,0.078,0.575,0.118,0.000,0.136,0.172,0.146,0.467,0.286,0.108,0.051,0.015,0.471,0.000,0.061,0.158,0.113,0.185,0.000,0.000,0.030,0.014
model.000.11.pdb,0.138,0.000,0.509,0.178,0.094,0.459,0.196,0.932,0.147,0.000,0.313,0.418,0.012,0.243,0.019,0.054,0.000,0.068,0.396,0.238,0.012,0.273,0.000,0.042,0.373,0.023,0.288,0.462,0.558,0.686
model.000.12.pdb,0.055,0.000,0.407,0.078,0.041,0.654,0.208,0.439,0.060,0.029,0.700,0.250,0.024,0.556,0.030,0.119,0.000,0.034,0.775,0.103,0.135,0.066,0.000,0.066,0.529,0.024,0.159,0.377,0.592,0.537
model.000.13.pdb,0.146,0.067,0.191,0.209,0.064,0.424,0.550,0.481,0.156,0.045,0.239,0.123,0.000,0.224,0.031,0.123,0.000,0.011,0.302,0.490,0.025,0.179,0.180,0.022,0.462,0.012,0.076,0.145,0.434,0.350
model.000.14.pdb,0.033,0.025,0.262,0.012,0.031,0.518,0.167,0.266,0.040,0.109,0.647,0.213,0.051,0.804,0.030,0.213,0.014,0.034,0.556,0.042,0.239,0.013,0.000,0.055,0.481,0.024,0.180,0.241,0.328,0.302
model.000.15.pdb,0.084,0.490,0.000,0.069,0.157,0.067,0.094,0.000,0.087,0.886,0.053,0.000,0.099,0.130,0.169,0.605,0.294,0.090,0.016,0.030,0.345,0.000,0.196,0.138,0.125,0.212,0.000,0.000,0.014,0.013
model.000.16.pdb,0.090,0.000,0.412,0.075,0.123,0.103,0.000,0.224,0.131,0.000,0.121,0.561,0.106,0.090,0.057,0.000,0.000,0.212,0.091,0.032,0.014,0.296,0.000,0.103,0.031,0.087,0.824,0.378,0.117,0.263
model.000.17.pdb,0.067,0.038,0.258,0.064,0.041,0.686,0.333,0.414,0.071,0.091,0.441,0.136,0.012,0.500,0.030,0.190,0.000,0.034,0.511,0.190,0.151,0.095,0.034,0.043,0.733,0.036,0.106,0.217,0.500,0.407
model.000.18.pdb,0.022,0.000,0.373,0.000,0.064,0.135,0.000,0.176,0.051,0.000,0.277,0.490,0.224,0.188,0.074,0.014,0.045,0.203,0.190,0.000,0.108,0.113,0.000,0.159,0.056,0.077,0.449,0.340,0.118,0.227
model.000.19.pdb,0.188,0.528,0.000,0.171,0.202,0.076,0.189,0.013,0.154,0.479,0.024,0.000,0.078,0.122,0.275,0.345,0.268,0.098,0.014,0.156,0.169,0.000,0.395,0.116,0.132,0.164,0.000,0.000,0.041,0.012
model.000.20.pdb,0.357,0.266,0.051,0.491,0.161,0.118,0.312,0.191,0.329,0.029,0.037,0.028,0.012,0.037,0.186,0.072,0.044,0.059,0.029,0.762,0.000,0.270,0.364,0.032,0.149,0.037,0.014,0.000,0.132,0.093
model.000.21.pdb,0.138,0.090,0.246,0.211,0.071,0.483,0.558,0.491,0.147,0.056,0.257,0.164,0.000,0.261,0.050,0.147,0.000,0.011,0.321,0.444,0.036,0.135,0.164,0.031,0.500,0.011,0.086,0.206,0.473,0.410
