 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.027,0.100,0.061,0.082,0.000,0.214,0.045,0.035,0.115,0.476,0.281,0.169,0.265,0.023,0.688,0.733,0.000,0.169,0.164,0.254,0.000,0.012,0.000,0.079,0.432,0.186,0.017,0.298,0.000,0.383
model.000.01.pdb,0.183,0.000,0.000,0.176,0.086,0.071,0.134,0.234,0.442,0.190,0.111,0.056,0.683,0.143,0.356,0.311,0.000,0.041,0.092,0.095,0.077,0.046,0.037,0.103,0.667,0.041,0.000,0.388,0.086,0.500
model.000.02.pdb,0.037,0.553,0.453,0.071,0.011,0.531,0.086,0.000,0.014,0.327,0.455,0.617,0.015,0.043,0.109,0.135,0.189,0.382,0.315,0.397,0.012,0.022,0.000,0.136,0.029,0.453,0.426,0.097,0.060,0.059
model.000.03.pdb,0.149,0.213,0.182,0.000,0.047,0.226,0.305,0.011,0.070,0.522,0.191,0.283,0.111,0.169,0.442,0.429,0.032,0.375,0.059,0.608,0.037,0.034,0.000,0.000,0.183,0.345,0.172,0.095,0.141,0.141
model.000.04.pdb,0.310,0.062,0.103,0.200,0.532,0.040,0.152,0.562,0.221,0.031,0.058,0.019,0.112,0.416,0.000,0.000,0.148,0.071,0.086,0.028,0.676,0.681,0.569,0.129,0.111,0.039,0.054,0.101,0.422,0.133
model.000.05.pdb,0.179,0.350,0.288,0.000,0.091,0.297,0.333,0.010,0.037,0.481,0.205,0.377,0.055,0.195,0.353,0.340,0.109,0.556,0.082,0.745,0.034,0.042,0.000,0.012,0.114,0.466,0.339,0.070,0.185,0.081
model.000.06.pdb,0.355,0.095,0.129,0.082,0.621,0.056,0.203,0.481,0.133,0.035,0.065,0.033,0.060,0.474,0.000,0.000,0.206,0.105,0.023,0.042,0.635,0.594,0.500,0.044,0.060,0.079,0.103,0.012,0.446,0.071
model.000.07.pdb,0.469,0.091,0.120,0.145,0.662,0.068,0.291,0.548,0.236,0.030,0.085,0.067,0.143,0.578,0.000,0.011,0.181,0.078,0.060,0.045,0.566,0.556,0.405,0.089,0.105,0.087,0.097,0.073,0.537,0.115
model.000.08.pdb,0.044,0.424,0.354,0.092,0.042,0.720,0.036,0.029,0.012,0.311,0.750,0.642,0.039,0.039,0.180,0.186,0.138,0.318,0.547,0.314,0.056,0.052,0.011,0.229,0.095,0.397,0.279,0.162,0.065,0.107
model.000.09.pdb,0.493,0.032,0.041,0.214,0.527,0.042,0.295,0.644,0.429,0.044,0.040,0.020,0.324,0.532,0.049,0.037,0.060,0.031,0.021,0.029,0.514,0.450,0.333,0.099,0.284,0.020,0.022,0.177,0.449,0.260
