 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.409,0.318,0.512,0.167,0.600,0.024,0.056,0.354,0.176,0.667,0.000,0.127,0.136,0.000,0.226,0.000,0.043,0.288,0.327,0.042,0.341,0.000,0.396,0.629,0.121,0.463,0.000,0.092,0.526,0.436
model.000.01.pdb,0.150,0.711,0.278,0.132,0.370,0.182,0.188,0.108,0.063,0.340,0.099,0.438,0.123,0.000,0.075,0.078,0.250,0.423,0.180,0.242,0.378,0.000,0.213,0.488,0.014,0.196,0.039,0.068,0.548,0.575
model.000.02.pdb,0.327,0.016,0.190,0.328,0.050,0.000,0.020,0.469,0.340,0.175,0.023,0.015,0.262,0.192,0.220,0.000,0.000,0.121,0.180,0.012,0.016,0.041,0.298,0.049,0.565,0.241,0.013,0.258,0.140,0.050
model.000.03.pdb,0.429,0.138,0.667,0.083,0.488,0.108,0.097,0.237,0.133,0.360,0.154,0.061,0.051,0.016,0.587,0.000,0.000,0.087,0.780,0.078,0.400,0.116,0.172,0.413,0.197,0.700,0.026,0.013,0.179,0.208
model.000.04.pdb,0.042,0.092,0.021,0.092,0.000,0.440,0.440,0.030,0.054,0.032,0.434,0.165,0.167,0.136,0.074,0.375,0.429,0.130,0.030,0.400,0.011,0.359,0.020,0.000,0.062,0.032,0.627,0.149,0.033,0.045
model.000.05.pdb,0.453,0.074,0.540,0.118,0.340,0.112,0.124,0.270,0.154,0.316,0.169,0.041,0.084,0.111,0.702,0.000,0.000,0.093,0.667,0.071,0.273,0.183,0.171,0.286,0.311,0.562,0.024,0.049,0.141,0.127
model.000.06.pdb,0.060,0.050,0.023,0.055,0.000,0.486,0.481,0.046,0.049,0.036,0.479,0.100,0.098,0.157,0.110,0.275,0.338,0.069,0.046,0.365,0.013,0.462,0.022,0.000,0.071,0.036,0.508,0.066,0.012,0.000
model.000.07.pdb,0.051,0.099,0.051,0.077,0.043,0.595,0.619,0.059,0.074,0.041,0.512,0.224,0.114,0.155,0.126,0.268,0.402,0.135,0.070,0.463,0.090,0.388,0.058,0.031,0.059,0.020,0.425,0.087,0.053,0.054
model.000.08.pdb,0.379,0.056,0.176,0.571,0.104,0.030,0.037,0.660,0.592,0.238,0.031,0.013,0.431,0.177,0.186,0.013,0.011,0.197,0.153,0.033,0.028,0.061,0.545,0.119,0.431,0.219,0.011,0.391,0.188,0.138
model.000.09.pdb,0.068,0.286,0.044,0.085,0.060,0.611,0.537,0.021,0.011,0.108,0.520,0.403,0.138,0.061,0.102,0.270,0.438,0.237,0.066,0.574,0.130,0.278,0.053,0.099,0.021,0.034,0.368,0.062,0.139,0.158
