 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.025,0.315,0.431,0.037,0.023,0.215,0.055,0.000,0.227,0.556,0.349,0.065,0.129,0.209,0.145,0.000,0.117,0.390,0.080,0.277,0.054,0.464,0.355,0.058,0.046,0.022,0.062,0.000,0.000,0.032
model.000.01.pdb,0.097,0.457,0.062,0.066,0.292,0.014,0.304,0.246,0.055,0.082,0.038,0.159,0.174,0.041,0.000,0.250,0.658,0.040,0.096,0.082,0.093,0.068,0.039,0.261,0.561,0.071,0.080,0.159,0.000,0.208
model.000.02.pdb,0.012,0.291,0.377,0.024,0.073,0.082,0.116,0.026,0.080,0.429,0.308,0.112,0.154,0.066,0.092,0.028,0.218,0.323,0.044,0.137,0.065,0.242,0.312,0.096,0.097,0.011,0.012,0.000,0.000,0.115
model.000.03.pdb,0.046,0.317,0.266,0.057,0.067,0.526,0.037,0.086,0.508,0.279,0.240,0.009,0.076,0.618,0.179,0.051,0.119,0.250,0.084,0.685,0.029,0.579,0.227,0.065,0.169,0.062,0.033,0.118,0.069,0.040
model.000.04.pdb,0.000,0.327,0.196,0.000,0.123,0.014,0.145,0.028,0.056,0.255,0.129,0.107,0.138,0.042,0.000,0.015,0.298,0.152,0.000,0.100,0.045,0.188,0.147,0.118,0.127,0.000,0.013,0.000,0.000,0.110
model.000.05.pdb,0.419,0.081,0.022,0.507,0.571,0.063,0.500,0.360,0.030,0.034,0.039,0.658,0.740,0.051,0.033,0.391,0.141,0.061,0.560,0.040,0.600,0.030,0.050,0.738,0.139,0.481,0.446,0.237,0.138,0.700
model.000.06.pdb,0.386,0.120,0.040,0.410,0.463,0.067,0.380,0.318,0.037,0.041,0.125,0.658,0.612,0.037,0.096,0.359,0.179,0.096,0.477,0.036,0.605,0.036,0.115,0.537,0.190,0.477,0.463,0.225,0.110,0.633
model.000.07.pdb,0.012,0.276,0.490,0.035,0.011,0.491,0.000,0.000,0.448,0.521,0.397,0.010,0.049,0.448,0.233,0.000,0.094,0.441,0.054,0.509,0.031,0.735,0.381,0.022,0.029,0.021,0.023,0.026,0.043,0.010
model.000.08.pdb,0.025,0.169,0.392,0.064,0.024,0.510,0.000,0.013,0.491,0.360,0.339,0.021,0.020,0.549,0.211,0.000,0.016,0.356,0.081,0.653,0.032,0.702,0.323,0.023,0.015,0.057,0.037,0.056,0.098,0.000
model.000.09.pdb,0.013,0.568,0.291,0.037,0.075,0.132,0.056,0.040,0.145,0.360,0.221,0.032,0.096,0.145,0.062,0.029,0.327,0.231,0.057,0.246,0.055,0.333,0.224,0.072,0.222,0.011,0.025,0.027,0.000,0.067
