 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.037,0.072,0.492,0.033,0.071,0.093,0.022,0.104,0.036,0.027,0.361,0.382,0.023,0.068,0.072,0.054,0.035,0.081,0.026,0.037,0.000,0.515,0.065,0.068,0.011,0.171,0.068,0.108,0.047,0.344
model.000.01.pdb,0.000,0.000,0.107,0.110,0.086,0.000,0.095,0.364,0.220,0.216,0.232,0.138,0.071,0.026,0.017,0.037,0.056,0.039,0.000,0.000,0.108,0.103,0.063,0.039,0.068,0.103,0.049,0.153,0.014,0.014
model.000.02.pdb,0.532,0.444,0.178,0.105,0.274,0.340,0.105,0.000,0.000,0.016,0.000,0.033,0.147,0.431,0.145,0.365,0.130,0.390,0.675,0.609,0.136,0.156,0.359,0.361,0.141,0.026,0.000,0.060,0.560,0.210
model.000.03.pdb,0.093,0.143,0.455,0.011,0.156,0.174,0.000,0.058,0.024,0.042,0.262,0.351,0.000,0.148,0.197,0.091,0.011,0.150,0.149,0.135,0.000,0.597,0.102,0.163,0.000,0.114,0.055,0.174,0.100,0.441
model.000.04.pdb,0.119,0.473,0.011,0.243,0.390,0.345,0.279,0.000,0.099,0.214,0.000,0.032,0.350,0.593,0.269,0.648,0.373,0.574,0.186,0.328,0.345,0.045,0.636,0.458,0.292,0.000,0.000,0.194,0.473,0.026
model.000.05.pdb,0.565,0.345,0.194,0.135,0.197,0.224,0.135,0.000,0.000,0.000,0.000,0.044,0.182,0.361,0.050,0.344,0.164,0.302,0.489,0.510,0.172,0.113,0.359,0.277,0.174,0.040,0.015,0.000,0.529,0.230
model.000.06.pdb,0.078,0.060,0.590,0.044,0.059,0.108,0.033,0.138,0.062,0.000,0.431,0.500,0.011,0.056,0.072,0.043,0.023,0.069,0.083,0.062,0.000,0.538,0.077,0.056,0.011,0.271,0.114,0.051,0.072,0.433
model.000.07.pdb,0.236,0.370,0.012,0.270,0.316,0.218,0.290,0.000,0.109,0.089,0.000,0.023,0.396,0.463,0.093,0.608,0.423,0.368,0.167,0.346,0.392,0.024,0.509,0.362,0.305,0.000,0.000,0.031,0.510,0.044
model.000.08.pdb,0.045,0.010,0.390,0.094,0.042,0.011,0.071,0.183,0.091,0.062,0.476,0.494,0.031,0.020,0.012,0.029,0.031,0.010,0.011,0.011,0.032,0.410,0.038,0.030,0.030,0.303,0.189,0.136,0.021,0.231
model.000.09.pdb,0.302,0.562,0.064,0.157,0.357,0.417,0.157,0.000,0.014,0.069,0.000,0.011,0.210,0.600,0.111,0.537,0.210,0.519,0.422,0.614,0.200,0.062,0.615,0.455,0.200,0.000,0.000,0.046,0.786,0.108
model.000.10.pdb,0.340,0.571,0.090,0.137,0.368,0.429,0.137,0.000,0.000,0.049,0.000,0.011,0.167,0.577,0.170,0.491,0.149,0.500,0.571,0.738,0.156,0.100,0.509,0.464,0.159,0.000,0.000,0.061,0.750,0.138
model.000.11.pdb,0.105,0.034,0.581,0.067,0.022,0.051,0.043,0.136,0.061,0.000,0.448,0.582,0.034,0.033,0.027,0.021,0.047,0.044,0.013,0.000,0.000,0.464,0.042,0.033,0.022,0.406,0.197,0.051,0.023,0.381
model.000.12.pdb,0.000,0.241,0.000,0.106,0.447,0.224,0.141,0.020,0.103,0.588,0.000,0.000,0.175,0.241,0.268,0.293,0.196,0.291,0.018,0.105,0.208,0.013,0.333,0.358,0.111,0.000,0.000,0.333,0.175,0.000
model.000.13.pdb,0.206,0.745,0.111,0.048,0.509,0.744,0.060,0.000,0.000,0.131,0.013,0.021,0.093,0.642,0.396,0.500,0.108,0.686,0.449,0.592,0.082,0.163,0.542,0.642,0.076,0.000,0.000,0.172,0.608,0.179
model.000.14.pdb,0.000,0.245,0.000,0.043,0.457,0.229,0.059,0.000,0.016,0.606,0.034,0.012,0.100,0.246,0.275,0.233,0.138,0.296,0.019,0.107,0.105,0.027,0.271,0.365,0.062,0.000,0.000,0.405,0.179,0.000
model.000.15.pdb,0.082,0.021,0.493,0.118,0.031,0.022,0.072,0.137,0.080,0.000,0.508,0.629,0.043,0.020,0.012,0.019,0.032,0.020,0.048,0.033,0.022,0.434,0.049,0.030,0.063,0.380,0.261,0.046,0.043,0.319
model.000.16.pdb,0.537,0.190,0.328,0.056,0.061,0.170,0.056,0.000,0.000,0.000,0.000,0.090,0.113,0.175,0.080,0.149,0.095,0.159,0.381,0.275,0.082,0.212,0.114,0.121,0.091,0.045,0.018,0.000,0.232,0.404
model.000.17.pdb,0.210,0.620,0.023,0.192,0.439,0.451,0.208,0.000,0.054,0.115,0.000,0.010,0.286,0.654,0.269,0.679,0.306,0.604,0.321,0.540,0.258,0.070,0.636,0.564,0.235,0.000,0.000,0.121,0.653,0.068
model.000.18.pdb,0.000,0.000,0.127,0.145,0.065,0.000,0.130,0.347,0.258,0.193,0.250,0.169,0.095,0.000,0.031,0.023,0.066,0.012,0.000,0.000,0.114,0.179,0.034,0.036,0.077,0.080,0.029,0.233,0.000,0.040
model.000.19.pdb,0.268,0.262,0.024,0.361,0.200,0.148,0.383,0.051,0.156,0.085,0.000,0.000,0.571,0.367,0.069,0.491,0.638,0.286,0.119,0.217,0.510,0.000,0.344,0.242,0.455,0.027,0.015,0.045,0.328,0.014
model.000.20.pdb,0.000,0.185,0.076,0.000,0.322,0.207,0.000,0.000,0.000,0.391,0.092,0.057,0.000,0.188,0.378,0.104,0.013,0.209,0.100,0.123,0.000,0.239,0.117,0.302,0.000,0.000,0.000,0.707,0.069,0.121
model.000.21.pdb,0.015,0.451,0.025,0.053,0.667,0.426,0.067,0.000,0.000,0.419,0.015,0.000,0.104,0.463,0.475,0.367,0.138,0.500,0.167,0.273,0.109,0.090,0.361,0.612,0.069,0.000,0.000,0.426,0.321,0.044
model.000.22.pdb,0.000,0.000,0.088,0.358,0.000,0.000,0.263,0.700,0.500,0.000,0.250,0.171,0.179,0.000,0.000,0.042,0.179,0.000,0.000,0.000,0.189,0.085,0.027,0.000,0.255,0.179,0.170,0.000,0.000,0.000
model.000.23.pdb,0.000,0.000,0.080,0.295,0.042,0.000,0.254,0.611,0.458,0.132,0.218,0.156,0.217,0.013,0.018,0.066,0.177,0.027,0.000,0.000,0.228,0.077,0.079,0.026,0.206,0.177,0.107,0.048,0.014,0.000
model.000.24.pdb,0.034,0.115,0.438,0.020,0.140,0.139,0.010,0.093,0.033,0.091,0.319,0.378,0.000,0.133,0.188,0.082,0.000,0.122,0.089,0.094,0.000,0.662,0.082,0.159,0.000,0.169,0.062,0.268,0.078,0.343
model.000.25.pdb,0.183,0.047,0.719,0.043,0.046,0.078,0.021,0.087,0.036,0.000,0.355,0.493,0.034,0.044,0.042,0.032,0.047,0.056,0.068,0.049,0.024,0.554,0.065,0.044,0.033,0.268,0.113,0.051,0.047,0.500
model.000.26.pdb,0.076,0.571,0.049,0.107,0.500,0.489,0.122,0.000,0.028,0.306,0.000,0.000,0.167,0.640,0.378,0.491,0.203,0.653,0.269,0.404,0.175,0.086,0.509,0.577,0.127,0.000,0.000,0.296,0.453,0.057
model.000.27.pdb,0.000,0.237,0.110,0.000,0.370,0.269,0.000,0.000,0.000,0.429,0.081,0.060,0.000,0.238,0.487,0.141,0.014,0.262,0.127,0.169,0.000,0.292,0.139,0.368,0.000,0.000,0.000,0.692,0.106,0.167
model.000.28.pdb,0.217,0.215,0.012,0.417,0.176,0.108,0.466,0.032,0.226,0.119,0.000,0.022,0.580,0.333,0.049,0.475,0.580,0.297,0.115,0.172,0.551,0.023,0.419,0.235,0.439,0.013,0.000,0.043,0.274,0.013
model.000.29.pdb,0.026,0.000,0.333,0.047,0.024,0.000,0.023,0.211,0.066,0.092,0.529,0.449,0.012,0.011,0.045,0.011,0.012,0.000,0.000,0.000,0.000,0.397,0.000,0.023,0.000,0.292,0.141,0.222,0.000,0.157
