 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.238,0.104,0.099,0.654,0.091,0.031,0.048,0.446,0.490,0.206,0.010,0.083,0.685,0.029,0.066,0.147,0.099,0.339,0.080,0.058,0.014,0.000,0.509,0.090,0.157,0.134,0.073,0.642,0.254,0.220
model.000.01.pdb,0.039,0.210,0.082,0.012,0.074,0.507,0.563,0.012,0.000,0.027,0.547,0.339,0.034,0.075,0.188,0.162,0.286,0.135,0.123,0.484,0.125,0.365,0.012,0.057,0.038,0.055,0.290,0.011,0.087,0.090
model.000.02.pdb,0.604,0.090,0.510,0.269,0.315,0.053,0.048,0.538,0.364,0.339,0.090,0.013,0.200,0.094,0.455,0.000,0.000,0.123,0.455,0.034,0.186,0.063,0.344,0.309,0.509,0.596,0.012,0.147,0.177,0.145
model.000.03.pdb,0.000,0.000,0.000,0.110,0.000,0.092,0.094,0.070,0.164,0.000,0.107,0.000,0.147,0.200,0.000,0.177,0.183,0.013,0.000,0.062,0.000,0.159,0.130,0.000,0.070,0.000,0.361,0.262,0.000,0.000
model.000.04.pdb,0.333,0.026,0.292,0.211,0.114,0.060,0.126,0.359,0.302,0.206,0.118,0.000,0.155,0.283,0.475,0.000,0.000,0.072,0.318,0.032,0.055,0.247,0.219,0.129,0.740,0.367,0.033,0.120,0.067,0.054
model.000.05.pdb,0.035,0.090,0.023,0.043,0.012,0.480,0.424,0.011,0.024,0.012,0.473,0.187,0.133,0.079,0.108,0.391,0.429,0.133,0.045,0.397,0.038,0.315,0.022,0.000,0.034,0.024,0.623,0.077,0.037,0.037
model.000.06.pdb,0.386,0.056,0.317,0.225,0.141,0.052,0.110,0.344,0.262,0.242,0.112,0.000,0.165,0.220,0.464,0.000,0.000,0.091,0.344,0.022,0.043,0.229,0.200,0.156,0.640,0.400,0.023,0.100,0.087,0.074
model.000.07.pdb,0.084,0.089,0.084,0.021,0.037,0.577,0.564,0.011,0.011,0.035,0.692,0.200,0.073,0.107,0.257,0.200,0.295,0.105,0.163,0.431,0.078,0.492,0.000,0.012,0.081,0.073,0.370,0.021,0.036,0.050
model.000.08.pdb,0.482,0.068,0.383,0.247,0.222,0.061,0.085,0.433,0.266,0.350,0.120,0.012,0.185,0.134,0.564,0.000,0.000,0.128,0.433,0.032,0.118,0.200,0.294,0.219,0.509,0.473,0.033,0.108,0.179,0.132
model.000.09.pdb,0.035,0.091,0.023,0.043,0.000,0.528,0.481,0.022,0.024,0.024,0.459,0.173,0.122,0.052,0.138,0.354,0.478,0.120,0.046,0.423,0.038,0.301,0.022,0.012,0.022,0.024,0.633,0.078,0.024,0.038
model.000.10.pdb,0.271,0.340,0.190,0.339,0.232,0.054,0.103,0.219,0.141,0.460,0.022,0.293,0.313,0.000,0.099,0.172,0.117,0.569,0.130,0.128,0.115,0.000,0.333,0.321,0.040,0.177,0.012,0.273,0.511,0.500
model.000.11.pdb,0.021,0.080,0.021,0.029,0.000,0.481,0.566,0.020,0.021,0.011,0.513,0.140,0.088,0.213,0.148,0.273,0.397,0.096,0.074,0.370,0.022,0.544,0.010,0.000,0.086,0.032,0.543,0.059,0.033,0.034
model.000.12.pdb,0.258,0.088,0.099,0.593,0.108,0.020,0.028,0.473,0.551,0.188,0.000,0.054,0.625,0.060,0.066,0.068,0.072,0.297,0.080,0.022,0.014,0.000,0.596,0.106,0.174,0.134,0.073,0.611,0.213,0.180
model.000.13.pdb,0.012,0.092,0.024,0.033,0.000,0.434,0.487,0.011,0.012,0.000,0.486,0.145,0.124,0.111,0.111,0.359,0.420,0.108,0.071,0.316,0.000,0.362,0.011,0.000,0.034,0.037,0.492,0.067,0.037,0.038
model.000.14.pdb,0.153,0.016,0.030,0.490,0.000,0.023,0.042,0.392,0.435,0.100,0.000,0.062,0.528,0.052,0.014,0.079,0.082,0.217,0.014,0.025,0.000,0.000,0.431,0.000,0.183,0.065,0.083,0.540,0.143,0.088
model.000.15.pdb,0.000,0.310,0.017,0.081,0.019,0.110,0.138,0.000,0.000,0.036,0.082,0.372,0.108,0.000,0.000,0.439,0.273,0.333,0.000,0.241,0.040,0.000,0.000,0.038,0.000,0.000,0.095,0.097,0.146,0.152
