 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.408,0.286,0.117,0.277,0.226,0.025,0.529,0.213,0.057,0.516,0.338,0.042,0.051,0.229,0.048,0.057,0.140,0.144,0.284,0.068,0.646,0.485,0.134,0.043,0.120,0.073,0.045,0.500,0.080,0.371
model.000.01.pdb,0.169,0.143,0.000,0.014,0.177,0.220,0.115,0.095,0.302,0.426,0.157,0.169,0.000,0.310,0.068,0.093,0.011,0.094,0.027,0.400,0.212,0.035,0.092,0.132,0.000,0.163,0.000,0.243,0.449,0.509
model.000.02.pdb,0.123,0.088,0.648,0.218,0.012,0.015,0.167,0.154,0.013,0.052,0.119,0.063,0.595,0.000,0.200,0.041,0.439,0.261,0.167,0.000,0.123,0.171,0.242,0.067,0.481,0.145,0.382,0.062,0.000,0.000
model.000.03.pdb,0.049,0.232,0.254,0.107,0.025,0.386,0.036,0.400,0.224,0.086,0.148,0.179,0.051,0.000,0.675,0.000,0.351,0.547,0.016,0.237,0.089,0.027,0.600,0.230,0.358,0.224,0.000,0.080,0.034,0.056
model.000.04.pdb,0.514,0.227,0.070,0.214,0.364,0.024,0.535,0.134,0.068,0.394,0.257,0.052,0.024,0.354,0.023,0.146,0.124,0.094,0.275,0.079,0.514,0.408,0.056,0.077,0.080,0.071,0.033,0.486,0.137,0.361
model.000.05.pdb,0.118,0.000,0.596,0.109,0.013,0.000,0.118,0.030,0.000,0.000,0.030,0.083,0.649,0.000,0.082,0.061,0.310,0.157,0.164,0.000,0.049,0.134,0.092,0.088,0.268,0.157,0.489,0.026,0.000,0.000
model.000.06.pdb,0.044,0.132,0.643,0.250,0.011,0.062,0.093,0.200,0.113,0.050,0.130,0.192,0.321,0.000,0.316,0.013,0.545,0.406,0.043,0.052,0.080,0.149,0.356,0.186,0.569,0.250,0.234,0.072,0.000,0.000
model.000.07.pdb,0.181,0.528,0.129,0.370,0.093,0.123,0.289,0.390,0.012,0.517,0.608,0.011,0.014,0.149,0.082,0.025,0.156,0.237,0.167,0.037,0.581,0.309,0.235,0.012,0.167,0.022,0.012,0.603,0.059,0.426
model.000.08.pdb,0.048,0.045,0.371,0.033,0.025,0.088,0.048,0.127,0.180,0.000,0.014,0.311,0.189,0.000,0.360,0.059,0.368,0.383,0.000,0.088,0.024,0.068,0.259,0.382,0.327,0.456,0.263,0.000,0.000,0.000
model.000.09.pdb,0.036,0.129,0.667,0.260,0.000,0.051,0.074,0.224,0.043,0.041,0.127,0.081,0.312,0.000,0.333,0.000,0.625,0.431,0.031,0.000,0.074,0.130,0.404,0.070,0.659,0.137,0.180,0.065,0.000,0.000
model.000.10.pdb,0.120,0.081,0.012,0.000,0.143,0.311,0.077,0.079,0.278,0.321,0.097,0.116,0.000,0.312,0.161,0.095,0.014,0.111,0.000,0.449,0.135,0.000,0.094,0.090,0.014,0.127,0.000,0.129,0.381,0.352
model.000.11.pdb,0.000,0.224,0.154,0.039,0.000,0.576,0.000,0.326,0.240,0.063,0.130,0.148,0.019,0.000,0.568,0.000,0.172,0.431,0.000,0.280,0.041,0.000,0.432,0.200,0.189,0.177,0.000,0.059,0.020,0.065
model.000.12.pdb,0.444,0.351,0.106,0.292,0.314,0.057,0.539,0.247,0.020,0.466,0.423,0.028,0.045,0.215,0.054,0.133,0.149,0.177,0.263,0.020,0.671,0.403,0.157,0.050,0.132,0.046,0.052,0.600,0.071,0.432
model.000.13.pdb,0.073,0.224,0.509,0.422,0.000,0.050,0.173,0.286,0.000,0.099,0.220,0.013,0.333,0.000,0.255,0.000,0.580,0.312,0.117,0.000,0.158,0.234,0.345,0.013,0.644,0.063,0.217,0.122,0.000,0.013
model.000.14.pdb,0.013,0.372,0.028,0.061,0.014,0.378,0.013,0.304,0.070,0.294,0.333,0.000,0.000,0.019,0.188,0.000,0.031,0.263,0.019,0.167,0.188,0.047,0.265,0.016,0.051,0.014,0.000,0.224,0.020,0.327
model.000.15.pdb,0.439,0.013,0.057,0.029,0.492,0.000,0.284,0.000,0.039,0.076,0.039,0.100,0.092,0.233,0.000,0.569,0.000,0.000,0.276,0.038,0.203,0.162,0.000,0.050,0.000,0.071,0.143,0.169,0.131,0.105
model.000.16.pdb,0.514,0.127,0.030,0.065,0.522,0.025,0.377,0.034,0.096,0.297,0.084,0.165,0.051,0.393,0.012,0.264,0.066,0.052,0.181,0.094,0.309,0.244,0.022,0.092,0.022,0.133,0.071,0.295,0.176,0.377
model.000.17.pdb,0.034,0.014,0.219,0.000,0.074,0.082,0.034,0.056,0.382,0.000,0.000,0.585,0.136,0.014,0.220,0.134,0.155,0.176,0.014,0.238,0.000,0.025,0.116,0.633,0.149,0.611,0.310,0.000,0.121,0.000
model.000.18.pdb,0.188,0.048,0.429,0.208,0.000,0.000,0.224,0.048,0.000,0.043,0.119,0.042,0.526,0.000,0.050,0.063,0.197,0.083,0.356,0.000,0.155,0.237,0.046,0.060,0.236,0.099,0.489,0.100,0.000,0.000
model.000.19.pdb,0.047,0.014,0.313,0.000,0.049,0.083,0.047,0.088,0.293,0.000,0.000,0.431,0.179,0.000,0.315,0.056,0.306,0.323,0.000,0.185,0.011,0.066,0.188,0.549,0.246,0.593,0.250,0.000,0.067,0.000
model.000.20.pdb,0.075,0.095,0.050,0.000,0.079,0.452,0.062,0.148,0.315,0.288,0.045,0.179,0.000,0.182,0.288,0.044,0.055,0.188,0.016,0.490,0.089,0.000,0.161,0.190,0.075,0.206,0.000,0.125,0.250,0.316
model.000.21.pdb,0.127,0.029,0.000,0.000,0.164,0.255,0.060,0.028,0.396,0.254,0.028,0.206,0.000,0.333,0.129,0.138,0.000,0.062,0.000,0.520,0.072,0.000,0.042,0.164,0.000,0.197,0.000,0.105,0.537,0.300
model.000.22.pdb,0.023,0.431,0.275,0.294,0.000,0.327,0.111,0.682,0.087,0.194,0.396,0.037,0.015,0.015,0.449,0.000,0.397,0.654,0.015,0.132,0.233,0.141,0.727,0.068,0.462,0.075,0.000,0.197,0.000,0.097
model.000.23.pdb,0.162,0.000,0.000,0.000,0.210,0.080,0.068,0.000,0.455,0.113,0.000,0.333,0.000,0.349,0.071,0.185,0.000,0.000,0.000,0.404,0.068,0.000,0.000,0.259,0.000,0.293,0.016,0.072,0.710,0.153
model.000.24.pdb,0.087,0.014,0.049,0.000,0.078,0.240,0.048,0.044,0.636,0.203,0.014,0.429,0.016,0.158,0.193,0.059,0.054,0.122,0.000,0.574,0.074,0.000,0.106,0.357,0.043,0.383,0.014,0.079,0.419,0.206
model.000.25.pdb,0.106,0.013,0.260,0.000,0.098,0.095,0.093,0.068,0.295,0.000,0.000,0.426,0.186,0.014,0.293,0.053,0.269,0.268,0.028,0.191,0.033,0.090,0.159,0.596,0.212,0.698,0.274,0.000,0.062,0.000
model.000.26.pdb,0.595,0.110,0.084,0.119,0.583,0.011,0.475,0.085,0.073,0.187,0.109,0.133,0.093,0.293,0.042,0.355,0.112,0.086,0.276,0.040,0.341,0.329,0.051,0.081,0.061,0.107,0.132,0.284,0.136,0.216
model.000.27.pdb,0.022,0.271,0.429,0.236,0.000,0.288,0.070,0.490,0.100,0.093,0.226,0.118,0.172,0.000,0.553,0.000,0.537,0.725,0.014,0.113,0.136,0.092,0.660,0.157,0.592,0.189,0.069,0.115,0.000,0.052
