 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.742,0.256,0.082,0.061,0.618,0.049,0.092,0.571,0.035,0.100,0.181,0.013,0.662,0.141,0.185,0.185,0.408,0.000,0.092,0.022,0.176,0.139,0.167,0.067,0.114,0.033,0.322,0.094,0.465,0.375
model.000.01.pdb,0.098,0.127,0.138,0.605,0.045,0.030,0.242,0.227,0.250,0.273,0.136,0.538,0.136,0.203,0.405,0.000,0.023,0.104,0.000,0.177,0.232,0.059,0.698,0.000,0.129,0.149,0.052,0.562,0.024,0.022
model.000.02.pdb,0.046,0.080,0.154,0.842,0.045,0.045,0.322,0.139,0.365,0.291,0.115,0.564,0.086,0.220,0.176,0.000,0.011,0.250,0.015,0.345,0.207,0.106,0.480,0.105,0.203,0.322,0.052,0.617,0.012,0.011
model.000.03.pdb,0.106,0.000,0.696,0.090,0.079,0.800,0.500,0.090,0.321,0.510,0.000,0.032,0.072,0.471,0.000,0.079,0.045,0.147,0.500,0.242,0.000,0.000,0.132,0.000,0.000,0.209,0.105,0.215,0.139,0.079
model.000.04.pdb,0.071,0.000,0.721,0.062,0.034,0.789,0.453,0.052,0.250,0.429,0.000,0.017,0.053,0.392,0.000,0.083,0.047,0.194,0.585,0.237,0.000,0.000,0.090,0.000,0.014,0.222,0.063,0.230,0.117,0.045
model.000.05.pdb,0.368,0.324,0.011,0.012,0.493,0.012,0.011,0.234,0.024,0.012,0.286,0.014,0.425,0.024,0.074,0.373,0.661,0.035,0.026,0.000,0.221,0.265,0.024,0.188,0.167,0.046,0.456,0.023,0.471,0.472
model.000.06.pdb,0.048,0.305,0.000,0.031,0.099,0.000,0.014,0.026,0.031,0.000,0.231,0.018,0.032,0.000,0.000,0.172,0.162,0.203,0.000,0.094,0.158,0.380,0.000,0.595,0.367,0.088,0.153,0.000,0.051,0.127
model.000.07.pdb,0.107,0.000,0.510,0.333,0.080,0.291,0.569,0.167,0.304,0.659,0.014,0.189,0.120,0.682,0.033,0.000,0.011,0.149,0.259,0.226,0.059,0.000,0.462,0.000,0.058,0.194,0.051,0.500,0.035,0.022
model.000.08.pdb,0.115,0.554,0.000,0.152,0.151,0.000,0.050,0.086,0.085,0.000,0.480,0.155,0.092,0.000,0.119,0.104,0.185,0.209,0.000,0.159,0.462,0.681,0.053,0.605,0.638,0.167,0.102,0.051,0.081,0.088
model.000.09.pdb,0.036,0.203,0.044,0.571,0.023,0.000,0.121,0.099,0.175,0.117,0.306,0.727,0.032,0.062,0.273,0.000,0.036,0.183,0.000,0.207,0.435,0.255,0.373,0.135,0.367,0.213,0.021,0.358,0.025,0.000
model.000.10.pdb,0.667,0.264,0.072,0.042,0.768,0.054,0.059,0.461,0.042,0.064,0.169,0.011,0.688,0.122,0.127,0.256,0.545,0.010,0.131,0.040,0.112,0.146,0.132,0.122,0.087,0.070,0.489,0.061,0.568,0.506
model.000.11.pdb,0.089,0.206,0.000,0.000,0.205,0.000,0.000,0.041,0.000,0.000,0.235,0.000,0.171,0.000,0.000,0.370,0.393,0.045,0.000,0.000,0.140,0.283,0.000,0.349,0.138,0.000,0.329,0.000,0.242,0.313
model.000.12.pdb,0.657,0.218,0.087,0.080,0.639,0.056,0.084,0.507,0.043,0.091,0.134,0.024,0.853,0.141,0.164,0.224,0.456,0.010,0.110,0.042,0.118,0.101,0.193,0.086,0.067,0.062,0.427,0.110,0.534,0.475
model.000.13.pdb,0.128,0.560,0.000,0.098,0.169,0.000,0.014,0.129,0.015,0.000,0.667,0.184,0.126,0.000,0.163,0.086,0.192,0.059,0.000,0.044,0.558,0.707,0.060,0.395,0.417,0.056,0.125,0.058,0.105,0.111
model.000.14.pdb,0.403,0.126,0.070,0.036,0.507,0.049,0.033,0.193,0.035,0.023,0.090,0.000,0.513,0.060,0.013,0.524,0.551,0.045,0.137,0.034,0.061,0.098,0.034,0.111,0.048,0.080,0.630,0.022,0.600,0.774
model.000.15.pdb,0.095,0.577,0.000,0.109,0.160,0.000,0.013,0.078,0.014,0.000,0.533,0.127,0.074,0.000,0.089,0.143,0.197,0.152,0.000,0.087,0.420,0.805,0.042,0.641,0.565,0.097,0.144,0.027,0.086,0.119
model.000.16.pdb,0.104,0.055,0.385,0.491,0.059,0.292,0.525,0.198,0.387,0.593,0.078,0.357,0.137,0.475,0.190,0.000,0.040,0.200,0.157,0.309,0.149,0.035,0.589,0.000,0.089,0.257,0.064,0.717,0.030,0.029
model.000.17.pdb,0.045,0.000,0.262,0.385,0.044,0.203,0.538,0.077,0.825,0.431,0.014,0.235,0.051,0.276,0.016,0.013,0.057,0.400,0.115,0.617,0.075,0.014,0.246,0.048,0.123,0.569,0.083,0.393,0.023,0.022
