 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.364,0.265,0.000,0.055,0.062,0.065,0.015,0.094,0.341,0.175,0.035,0.068,0.077,0.034,0.000,0.273,0.203,0.000,0.161,0.024,0.224,0.197,0.039,0.096,0.000,0.014,0.000,0.000,0.049
model.000.01.pdb,0.152,0.411,0.000,0.081,0.391,0.061,0.371,0.333,0.085,0.013,0.000,0.189,0.299,0.113,0.000,0.323,0.531,0.000,0.132,0.138,0.116,0.071,0.000,0.320,0.652,0.108,0.094,0.232,0.000,0.265
model.000.02.pdb,0.025,0.000,0.304,0.104,0.000,0.215,0.013,0.000,0.157,0.207,0.466,0.179,0.050,0.209,0.651,0.000,0.000,0.344,0.092,0.153,0.210,0.188,0.448,0.034,0.000,0.145,0.118,0.000,0.062,0.078
model.000.03.pdb,0.389,0.073,0.023,0.437,0.544,0.055,0.469,0.311,0.032,0.024,0.062,0.681,0.671,0.032,0.060,0.379,0.151,0.076,0.514,0.031,0.513,0.021,0.074,0.688,0.133,0.474,0.437,0.205,0.089,0.629
model.000.04.pdb,0.280,0.057,0.118,0.372,0.358,0.041,0.478,0.214,0.020,0.122,0.176,0.658,0.628,0.030,0.094,0.247,0.113,0.169,0.463,0.029,0.500,0.051,0.165,0.569,0.084,0.393,0.427,0.100,0.071,0.545
model.000.05.pdb,0.545,0.047,0.022,0.552,0.390,0.089,0.215,0.356,0.064,0.023,0.095,0.513,0.459,0.087,0.125,0.388,0.075,0.086,0.629,0.052,0.603,0.041,0.096,0.392,0.115,0.629,0.651,0.333,0.189,0.506
model.000.06.pdb,0.024,0.014,0.364,0.101,0.000,0.286,0.000,0.000,0.203,0.263,0.500,0.148,0.049,0.258,0.825,0.000,0.000,0.424,0.115,0.197,0.149,0.254,0.509,0.033,0.000,0.102,0.115,0.000,0.060,0.053
model.000.07.pdb,0.014,0.465,0.327,0.027,0.013,0.164,0.030,0.014,0.177,0.409,0.242,0.011,0.054,0.159,0.068,0.015,0.229,0.254,0.024,0.271,0.023,0.396,0.246,0.037,0.132,0.012,0.013,0.015,0.000,0.035
model.000.08.pdb,0.565,0.012,0.024,0.737,0.417,0.120,0.230,0.382,0.080,0.024,0.053,0.449,0.434,0.118,0.024,0.375,0.066,0.055,0.703,0.102,0.600,0.079,0.032,0.458,0.108,0.652,0.650,0.319,0.221,0.461
model.000.09.pdb,0.000,0.143,0.179,0.000,0.125,0.000,0.273,0.014,0.000,0.212,0.147,0.150,0.210,0.000,0.016,0.031,0.176,0.154,0.011,0.041,0.083,0.103,0.167,0.167,0.052,0.023,0.040,0.000,0.000,0.154
