 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.712,0.192,0.059,0.587,0.069,0.047,0.423,0.049,0.500,0.048,0.099,0.378,0.013,0.133,0.068,0.375,0.080,0.094,0.292,0.023,0.309,0.103,0.068,0.076,0.730,0.457,0.072,0.288,0.034,0.524
model.000.01.pdb,0.084,0.000,0.549,0.141,0.414,0.549,0.125,0.500,0.031,0.854,0.773,0.046,0.115,0.596,0.117,0.053,0.250,0.673,0.000,0.300,0.068,0.250,0.000,0.000,0.089,0.083,0.393,0.104,0.270,0.000
model.000.02.pdb,0.080,0.000,0.886,0.192,0.265,0.766,0.119,0.295,0.030,0.569,0.745,0.067,0.059,0.526,0.060,0.073,0.451,0.458,0.000,0.242,0.079,0.215,0.000,0.000,0.109,0.173,0.302,0.114,0.200,0.000
model.000.03.pdb,0.085,0.340,0.000,0.056,0.078,0.000,0.149,0.033,0.160,0.000,0.000,0.130,0.122,0.000,0.019,0.147,0.000,0.030,0.353,0.083,0.000,0.000,0.688,0.694,0.090,0.099,0.016,0.000,0.155,0.161
model.000.04.pdb,0.667,0.152,0.106,0.552,0.043,0.133,0.810,0.034,0.513,0.083,0.107,0.606,0.000,0.140,0.025,0.652,0.197,0.066,0.183,0.022,0.120,0.047,0.139,0.141,0.527,0.683,0.033,0.127,0.044,0.370
model.000.05.pdb,0.082,0.026,0.306,0.083,0.585,0.328,0.057,0.791,0.030,0.625,0.455,0.045,0.250,0.417,0.211,0.052,0.108,0.750,0.012,0.538,0.067,0.283,0.000,0.041,0.064,0.057,0.356,0.086,0.519,0.000
model.000.06.pdb,0.388,0.097,0.123,0.508,0.118,0.079,0.274,0.040,0.256,0.068,0.125,0.205,0.076,0.229,0.148,0.200,0.141,0.149,0.214,0.000,0.500,0.219,0.014,0.013,0.603,0.237,0.209,0.481,0.012,0.294
model.000.07.pdb,0.534,0.289,0.031,0.354,0.030,0.041,0.493,0.032,0.821,0.021,0.020,0.548,0.011,0.019,0.035,0.635,0.057,0.020,0.351,0.031,0.124,0.010,0.156,0.200,0.446,0.468,0.010,0.067,0.052,0.529
model.000.08.pdb,0.278,0.625,0.000,0.167,0.024,0.000,0.195,0.000,0.360,0.000,0.000,0.192,0.094,0.000,0.131,0.217,0.000,0.000,0.750,0.013,0.231,0.069,0.327,0.407,0.282,0.163,0.026,0.118,0.025,0.450
model.000.09.pdb,0.036,0.108,0.154,0.090,0.625,0.103,0.036,0.315,0.021,0.263,0.213,0.036,0.641,0.339,0.500,0.022,0.000,0.368,0.083,0.254,0.233,0.614,0.033,0.129,0.093,0.024,0.510,0.273,0.310,0.025
model.000.10.pdb,0.066,0.064,0.246,0.032,0.561,0.246,0.043,0.608,0.049,0.383,0.308,0.054,0.316,0.268,0.233,0.039,0.116,0.459,0.047,0.667,0.062,0.262,0.072,0.125,0.040,0.065,0.308,0.080,0.740,0.011
model.000.11.pdb,0.069,0.013,0.464,0.108,0.545,0.439,0.057,0.625,0.020,0.646,0.620,0.022,0.203,0.509,0.186,0.030,0.177,0.809,0.000,0.500,0.080,0.345,0.000,0.013,0.074,0.056,0.446,0.116,0.431,0.000
model.000.12.pdb,0.178,0.756,0.000,0.090,0.054,0.000,0.117,0.000,0.263,0.000,0.000,0.087,0.208,0.013,0.212,0.145,0.000,0.013,0.625,0.014,0.213,0.127,0.312,0.489,0.160,0.087,0.072,0.111,0.101,0.266
model.000.13.pdb,0.687,0.165,0.097,0.623,0.082,0.074,0.548,0.043,0.557,0.042,0.074,0.520,0.022,0.128,0.071,0.488,0.120,0.082,0.250,0.031,0.312,0.126,0.071,0.066,0.891,0.541,0.098,0.293,0.040,0.521
model.000.14.pdb,0.000,0.231,0.031,0.013,0.321,0.015,0.000,0.167,0.035,0.143,0.082,0.000,0.867,0.203,0.719,0.000,0.000,0.167,0.167,0.158,0.269,0.537,0.038,0.170,0.036,0.000,0.375,0.292,0.236,0.028
model.000.15.pdb,0.000,0.192,0.016,0.014,0.333,0.016,0.000,0.173,0.024,0.127,0.067,0.000,0.862,0.190,0.767,0.000,0.000,0.193,0.133,0.164,0.306,0.525,0.019,0.132,0.050,0.000,0.391,0.304,0.222,0.029
