 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.155,0.103,0.255,0.032,0.355,0.000,0.061,0.091,0.219,0.508,0.288,0.099,0.019,0.167,0.172,0.059,0.118,0.702,0.154,0.033,0.064,0.082,0.500,0.162,0.162,0.086,0.351,0.054,0.209
model.000.01.pdb,0.593,0.064,0.074,0.148,0.531,0.062,0.536,0.438,0.308,0.013,0.023,0.049,0.234,0.582,0.000,0.015,0.123,0.103,0.000,0.071,0.382,0.312,0.208,0.037,0.159,0.087,0.116,0.083,0.463,0.155
model.000.02.pdb,0.070,0.500,0.349,0.015,0.021,0.566,0.167,0.020,0.012,0.571,0.443,0.615,0.055,0.095,0.380,0.367,0.076,0.474,0.254,0.679,0.034,0.042,0.000,0.051,0.130,0.574,0.339,0.086,0.079,0.096
model.000.03.pdb,0.048,0.055,0.141,0.016,0.095,0.068,0.000,0.151,0.000,0.000,0.120,0.067,0.000,0.064,0.000,0.000,0.196,0.026,0.210,0.000,0.222,0.203,0.403,0.234,0.000,0.013,0.029,0.029,0.095,0.000
model.000.04.pdb,0.138,0.760,0.643,0.000,0.144,0.552,0.197,0.028,0.000,0.312,0.338,0.655,0.012,0.121,0.169,0.156,0.279,0.857,0.194,0.627,0.088,0.060,0.010,0.034,0.049,0.804,0.673,0.037,0.120,0.024
model.000.05.pdb,0.351,0.045,0.054,0.194,0.521,0.056,0.215,0.513,0.203,0.011,0.042,0.032,0.113,0.432,0.000,0.000,0.078,0.043,0.058,0.041,0.600,0.632,0.537,0.118,0.084,0.032,0.036,0.086,0.421,0.082
model.000.06.pdb,0.146,0.660,0.554,0.014,0.126,0.545,0.211,0.019,0.000,0.362,0.324,0.623,0.013,0.128,0.203,0.190,0.217,0.755,0.174,0.625,0.068,0.052,0.000,0.024,0.067,0.740,0.638,0.068,0.126,0.038
model.000.07.pdb,0.615,0.119,0.140,0.110,0.677,0.079,0.448,0.432,0.200,0.059,0.041,0.090,0.111,0.696,0.000,0.000,0.135,0.169,0.000,0.146,0.544,0.436,0.300,0.011,0.110,0.140,0.173,0.072,0.703,0.107
model.000.08.pdb,0.126,0.526,0.422,0.042,0.097,0.508,0.216,0.019,0.011,0.482,0.362,0.552,0.051,0.122,0.293,0.304,0.167,0.698,0.214,0.696,0.054,0.050,0.010,0.060,0.135,0.655,0.500,0.108,0.121,0.117
model.000.09.pdb,0.411,0.045,0.032,0.145,0.574,0.044,0.234,0.562,0.190,0.011,0.053,0.022,0.114,0.474,0.000,0.000,0.065,0.056,0.059,0.042,0.585,0.571,0.500,0.093,0.085,0.043,0.049,0.087,0.507,0.110
model.000.10.pdb,0.047,0.026,0.012,0.435,0.068,0.125,0.012,0.122,0.306,0.293,0.229,0.093,0.389,0.030,0.340,0.300,0.000,0.065,0.262,0.115,0.034,0.066,0.035,0.397,0.462,0.078,0.014,0.609,0.033,0.560
model.000.11.pdb,0.412,0.109,0.165,0.113,0.671,0.040,0.265,0.494,0.156,0.010,0.038,0.040,0.089,0.524,0.000,0.000,0.278,0.154,0.020,0.100,0.614,0.600,0.493,0.051,0.076,0.116,0.157,0.054,0.500,0.086
model.000.12.pdb,0.000,0.171,0.132,0.211,0.021,0.377,0.000,0.040,0.077,0.238,0.561,0.328,0.068,0.019,0.167,0.193,0.091,0.118,0.860,0.154,0.022,0.053,0.057,0.474,0.145,0.162,0.086,0.305,0.043,0.191
model.000.13.pdb,0.397,0.058,0.118,0.164,0.582,0.033,0.270,0.468,0.163,0.012,0.032,0.044,0.101,0.500,0.000,0.000,0.157,0.106,0.035,0.065,0.545,0.535,0.507,0.081,0.086,0.080,0.104,0.075,0.472,0.084
model.000.14.pdb,0.000,0.200,0.134,0.229,0.024,0.298,0.000,0.044,0.072,0.133,0.411,0.230,0.046,0.011,0.053,0.074,0.088,0.087,0.667,0.127,0.037,0.047,0.065,0.451,0.045,0.134,0.119,0.241,0.036,0.127
model.000.15.pdb,0.104,0.000,0.000,0.471,0.147,0.000,0.031,0.214,0.413,0.000,0.000,0.000,0.372,0.103,0.041,0.000,0.000,0.000,0.034,0.000,0.104,0.174,0.141,0.204,0.250,0.000,0.000,0.289,0.099,0.240
model.000.16.pdb,0.455,0.000,0.000,0.180,0.408,0.000,0.222,0.574,0.475,0.025,0.022,0.000,0.286,0.479,0.028,0.014,0.014,0.000,0.012,0.022,0.412,0.373,0.301,0.061,0.224,0.000,0.000,0.127,0.429,0.167
model.000.17.pdb,0.432,0.092,0.125,0.123,0.667,0.066,0.307,0.500,0.141,0.022,0.041,0.043,0.096,0.532,0.000,0.000,0.164,0.126,0.000,0.073,0.606,0.614,0.479,0.032,0.082,0.100,0.127,0.047,0.528,0.080
model.000.18.pdb,0.513,0.061,0.102,0.152,0.587,0.060,0.305,0.595,0.293,0.031,0.037,0.039,0.176,0.608,0.000,0.011,0.119,0.081,0.030,0.067,0.643,0.564,0.443,0.071,0.148,0.059,0.065,0.088,0.545,0.157
model.000.19.pdb,0.607,0.036,0.058,0.104,0.478,0.011,0.452,0.473,0.348,0.051,0.011,0.011,0.221,0.642,0.027,0.043,0.149,0.047,0.000,0.056,0.463,0.382,0.228,0.011,0.200,0.046,0.052,0.108,0.478,0.162
model.000.20.pdb,0.514,0.067,0.076,0.171,0.642,0.090,0.307,0.427,0.228,0.046,0.109,0.089,0.138,0.616,0.012,0.000,0.104,0.114,0.057,0.108,0.514,0.487,0.280,0.090,0.122,0.088,0.099,0.125,0.667,0.146
model.000.21.pdb,0.095,0.588,0.466,0.000,0.067,0.509,0.135,0.030,0.000,0.453,0.397,0.647,0.027,0.095,0.278,0.264,0.164,0.615,0.197,0.745,0.045,0.042,0.000,0.025,0.114,0.735,0.500,0.070,0.091,0.096
model.000.22.pdb,0.387,0.107,0.155,0.111,0.636,0.033,0.215,0.474,0.159,0.011,0.042,0.032,0.099,0.487,0.000,0.000,0.277,0.103,0.011,0.063,0.733,0.563,0.471,0.022,0.098,0.090,0.115,0.073,0.479,0.082
model.000.23.pdb,0.000,0.123,0.203,0.000,0.023,0.154,0.000,0.080,0.000,0.000,0.194,0.152,0.000,0.011,0.000,0.000,0.260,0.070,0.291,0.066,0.105,0.096,0.258,0.250,0.000,0.085,0.098,0.015,0.023,0.000
model.000.24.pdb,0.000,0.206,0.127,0.167,0.011,0.368,0.000,0.032,0.026,0.220,0.509,0.274,0.043,0.010,0.143,0.170,0.082,0.113,0.682,0.151,0.012,0.044,0.075,0.472,0.090,0.159,0.111,0.268,0.022,0.119
model.000.25.pdb,0.093,0.660,0.582,0.000,0.077,0.518,0.147,0.010,0.000,0.411,0.364,0.654,0.026,0.082,0.268,0.255,0.237,0.654,0.191,0.625,0.044,0.031,0.000,0.024,0.111,0.706,0.540,0.068,0.077,0.079
model.000.26.pdb,0.011,0.167,0.100,0.315,0.031,0.344,0.000,0.082,0.132,0.231,0.468,0.261,0.159,0.019,0.200,0.186,0.057,0.115,0.745,0.150,0.033,0.062,0.056,0.593,0.209,0.158,0.083,0.411,0.031,0.258
