 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.633,0.200,0.036,0.540,0.059,0.048,0.441,0.037,0.479,0.037,0.036,0.435,0.056,0.071,0.119,0.427,0.083,0.059,0.324,0.012,0.303,0.092,0.071,0.093,0.656,0.478,0.049,0.262,0.023,0.525
model.000.01.pdb,0.092,0.013,0.500,0.160,0.526,0.424,0.092,0.538,0.040,0.688,0.660,0.055,0.197,0.630,0.200,0.061,0.210,0.673,0.000,0.361,0.122,0.379,0.000,0.013,0.120,0.079,0.537,0.162,0.328,0.000
model.000.02.pdb,0.096,0.000,0.429,0.169,0.482,0.404,0.096,0.490,0.041,0.638,0.612,0.057,0.169,0.647,0.172,0.053,0.145,0.694,0.000,0.317,0.113,0.357,0.000,0.000,0.125,0.070,0.491,0.154,0.306,0.012
model.000.03.pdb,0.485,0.115,0.071,0.429,0.057,0.071,0.629,0.036,0.542,0.024,0.023,0.821,0.000,0.056,0.000,0.642,0.110,0.045,0.134,0.060,0.085,0.024,0.147,0.133,0.434,0.619,0.000,0.104,0.046,0.433
model.000.04.pdb,0.301,0.266,0.000,0.237,0.000,0.000,0.338,0.000,0.479,0.000,0.000,0.433,0.014,0.000,0.014,0.486,0.000,0.000,0.279,0.025,0.064,0.000,0.286,0.295,0.256,0.315,0.000,0.053,0.012,0.452
model.000.05.pdb,0.036,0.029,0.364,0.062,0.560,0.364,0.036,0.543,0.011,0.600,0.510,0.012,0.306,0.519,0.286,0.022,0.100,0.696,0.013,0.396,0.088,0.365,0.000,0.045,0.044,0.024,0.480,0.111,0.357,0.000
model.000.06.pdb,0.051,0.045,0.220,0.188,0.364,0.108,0.037,0.193,0.033,0.232,0.268,0.024,0.386,0.434,0.429,0.022,0.033,0.316,0.071,0.127,0.392,0.619,0.000,0.031,0.182,0.024,0.543,0.489,0.106,0.068
model.000.07.pdb,0.100,0.105,0.031,0.152,0.190,0.000,0.041,0.033,0.101,0.068,0.032,0.040,0.375,0.148,0.459,0.049,0.000,0.113,0.190,0.048,0.625,0.409,0.000,0.034,0.214,0.040,0.250,0.649,0.047,0.180
model.000.08.pdb,0.041,0.400,0.015,0.027,0.190,0.000,0.013,0.069,0.087,0.050,0.032,0.000,0.528,0.094,0.421,0.024,0.000,0.078,0.278,0.083,0.300,0.319,0.059,0.245,0.037,0.026,0.204,0.245,0.155,0.075
model.000.09.pdb,0.639,0.178,0.047,0.571,0.057,0.072,0.493,0.049,0.571,0.049,0.048,0.464,0.013,0.057,0.069,0.493,0.067,0.057,0.314,0.023,0.222,0.049,0.100,0.105,0.636,0.507,0.023,0.183,0.047,0.532
model.000.10.pdb,0.032,0.123,0.133,0.011,0.275,0.164,0.032,0.350,0.071,0.171,0.151,0.054,0.138,0.072,0.074,0.082,0.086,0.239,0.143,0.474,0.000,0.080,0.304,0.290,0.010,0.043,0.135,0.000,0.509,0.034
model.000.11.pdb,0.025,0.000,0.500,0.079,0.364,0.565,0.064,0.478,0.022,0.643,0.578,0.024,0.151,0.490,0.154,0.057,0.235,0.531,0.000,0.340,0.014,0.236,0.000,0.000,0.034,0.063,0.340,0.031,0.304,0.000
