 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.677,0.122,0.141,0.408,0.278,0.045,0.156,0.186,0.064,0.683,0.010,0.023,0.053,0.730,0.114,0.475,0.738,0.022,0.011,0.186,0.092,0.013,0.446,0.135,0.415,0.457,0.111,0.042,0.022,0.176
model.000.01.pdb,0.304,0.000,0.000,0.163,0.279,0.000,0.071,0.150,0.232,0.333,0.143,0.000,0.102,0.301,0.037,0.156,0.303,0.039,0.054,0.015,0.000,0.000,0.481,0.000,0.186,0.143,0.000,0.075,0.052,0.237
model.000.02.pdb,0.071,0.571,0.556,0.080,0.000,0.411,0.188,0.029,0.014,0.081,0.156,0.520,0.031,0.067,0.288,0.141,0.075,0.231,0.197,0.296,0.491,0.511,0.000,0.443,0.157,0.141,0.554,0.225,0.171,0.000
model.000.03.pdb,0.569,0.128,0.151,0.221,0.158,0.082,0.246,0.321,0.094,0.500,0.000,0.027,0.138,0.548,0.181,0.265,0.515,0.013,0.000,0.296,0.108,0.000,0.373,0.173,0.256,0.271,0.145,0.012,0.000,0.057
model.000.04.pdb,0.528,0.081,0.096,0.592,0.390,0.032,0.056,0.085,0.035,0.600,0.038,0.033,0.024,0.575,0.061,0.653,0.630,0.021,0.021,0.085,0.052,0.024,0.370,0.081,0.671,0.500,0.082,0.071,0.031,0.292
model.000.05.pdb,0.033,0.596,0.526,0.032,0.000,0.640,0.362,0.159,0.197,0.043,0.296,0.463,0.232,0.042,0.571,0.049,0.030,0.361,0.464,0.237,0.466,0.164,0.000,0.569,0.039,0.057,0.525,0.364,0.393,0.000
model.000.06.pdb,0.075,0.211,0.182,0.000,0.000,0.304,0.425,0.417,0.457,0.028,0.077,0.163,0.621,0.041,0.467,0.000,0.025,0.089,0.176,0.133,0.167,0.000,0.033,0.302,0.000,0.000,0.214,0.115,0.145,0.000
model.000.07.pdb,0.059,0.673,0.627,0.057,0.000,0.560,0.415,0.150,0.095,0.045,0.114,0.500,0.161,0.118,0.556,0.106,0.100,0.145,0.258,0.500,0.620,0.264,0.013,0.673,0.062,0.048,0.792,0.162,0.191,0.000
model.000.08.pdb,0.629,0.121,0.126,0.500,0.276,0.041,0.165,0.192,0.045,0.657,0.028,0.031,0.072,0.725,0.125,0.561,0.783,0.030,0.030,0.192,0.105,0.034,0.425,0.133,0.500,0.474,0.122,0.068,0.029,0.212
model.000.09.pdb,0.096,0.013,0.000,0.137,0.283,0.046,0.032,0.035,0.229,0.108,0.279,0.000,0.122,0.090,0.042,0.119,0.099,0.131,0.133,0.000,0.000,0.000,0.186,0.013,0.165,0.114,0.013,0.152,0.164,0.340
model.000.10.pdb,0.011,0.452,0.410,0.067,0.034,0.500,0.182,0.059,0.091,0.033,0.444,0.418,0.097,0.010,0.338,0.049,0.020,0.577,0.620,0.091,0.355,0.207,0.000,0.364,0.050,0.071,0.369,0.561,0.556,0.000
model.000.11.pdb,0.025,0.404,0.333,0.062,0.000,0.291,0.133,0.000,0.000,0.037,0.141,0.478,0.000,0.060,0.203,0.128,0.070,0.180,0.164,0.216,0.451,0.667,0.000,0.311,0.131,0.110,0.463,0.179,0.156,0.000
model.000.12.pdb,0.260,0.000,0.000,0.484,0.413,0.000,0.000,0.000,0.000,0.253,0.111,0.013,0.000,0.260,0.000,0.413,0.263,0.125,0.039,0.000,0.012,0.045,0.171,0.000,0.405,0.364,0.000,0.114,0.122,0.364
model.000.13.pdb,0.034,0.369,0.328,0.056,0.011,0.379,0.149,0.060,0.183,0.044,0.475,0.328,0.136,0.043,0.323,0.050,0.052,0.588,0.739,0.044,0.277,0.150,0.038,0.290,0.040,0.059,0.257,0.630,0.566,0.014
