 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.161,0.014,0.289,0.120,0.657,0.000,0.306,0.235,0.318,0.000,0.455,0.340,0.600,0.000,0.588,0.278,0.471,0.000,0.298,0.062,0.025,0.000,0.417,0.250,0.037,0.368,0.000,0.548,0.184,0.455
model.000.01.pdb,0.355,0.270,0.085,0.014,0.132,0.000,0.012,0.414,0.351,0.013,0.025,0.065,0.250,0.012,0.177,0.571,0.131,0.086,0.000,0.173,0.159,0.000,0.167,0.000,0.531,0.365,0.113,0.091,0.000,0.051
model.000.02.pdb,0.000,0.012,0.150,0.155,0.015,0.821,0.230,0.014,0.015,0.327,0.190,0.138,0.000,0.298,0.000,0.000,0.000,0.127,0.241,0.067,0.133,0.714,0.000,0.350,0.000,0.000,0.224,0.188,0.327,0.172
model.000.03.pdb,0.107,0.411,0.000,0.037,0.103,0.035,0.045,0.046,0.049,0.324,0.057,0.022,0.077,0.338,0.065,0.115,0.099,0.516,0.060,0.032,0.682,0.047,0.097,0.054,0.120,0.111,0.294,0.057,0.075,0.057
model.000.04.pdb,0.054,0.286,0.046,0.047,0.197,0.120,0.128,0.043,0.046,0.377,0.169,0.103,0.113,0.412,0.101,0.085,0.186,0.457,0.190,0.010,0.634,0.106,0.183,0.157,0.072,0.090,0.292,0.153,0.167,0.155
model.000.05.pdb,0.118,0.500,0.000,0.049,0.000,0.098,0.044,0.069,0.048,0.438,0.044,0.022,0.000,0.453,0.000,0.100,0.013,0.597,0.046,0.076,0.548,0.110,0.000,0.064,0.147,0.025,0.500,0.022,0.073,0.033
model.000.06.pdb,0.013,0.011,0.224,0.232,0.000,0.780,0.328,0.027,0.029,0.250,0.222,0.206,0.000,0.226,0.000,0.012,0.000,0.079,0.254,0.093,0.103,0.805,0.000,0.431,0.000,0.000,0.159,0.219,0.315,0.242
model.000.07.pdb,0.308,0.026,0.525,0.229,0.326,0.033,0.396,0.375,0.452,0.000,0.396,0.571,0.405,0.015,0.462,0.333,0.205,0.014,0.333,0.125,0.012,0.032,0.200,0.304,0.073,0.279,0.000,0.388,0.245,0.367
model.000.08.pdb,0.111,0.515,0.012,0.066,0.012,0.076,0.023,0.023,0.012,0.381,0.035,0.023,0.000,0.375,0.000,0.080,0.014,0.593,0.049,0.068,0.500,0.089,0.000,0.033,0.125,0.013,0.466,0.011,0.037,0.011
model.000.09.pdb,0.062,0.000,0.127,0.034,0.676,0.032,0.236,0.081,0.107,0.015,0.360,0.241,0.429,0.031,0.487,0.123,0.636,0.043,0.327,0.000,0.176,0.016,0.667,0.254,0.000,0.191,0.000,0.380,0.192,0.388
model.000.10.pdb,0.479,0.227,0.123,0.088,0.032,0.000,0.029,0.408,0.280,0.000,0.029,0.113,0.088,0.000,0.091,0.442,0.018,0.087,0.000,0.316,0.072,0.000,0.000,0.013,0.512,0.137,0.082,0.044,0.000,0.014
model.000.11.pdb,0.064,0.011,0.382,0.298,0.226,0.444,0.519,0.095,0.101,0.143,0.519,0.473,0.121,0.209,0.143,0.061,0.115,0.101,0.681,0.061,0.148,0.339,0.113,0.760,0.000,0.061,0.083,0.431,0.617,0.414
model.000.12.pdb,0.176,0.023,0.553,0.578,0.159,0.250,0.580,0.164,0.197,0.027,0.362,0.500,0.109,0.054,0.169,0.105,0.066,0.024,0.333,0.235,0.054,0.310,0.065,0.491,0.000,0.081,0.000,0.356,0.352,0.386
model.000.13.pdb,0.114,0.011,0.340,0.232,0.614,0.159,0.540,0.169,0.224,0.042,0.750,0.490,0.380,0.070,0.457,0.171,0.432,0.079,0.609,0.079,0.116,0.088,0.422,0.509,0.000,0.204,0.014,0.660,0.392,0.711
model.000.14.pdb,0.317,0.035,0.532,0.591,0.108,0.194,0.322,0.262,0.309,0.013,0.219,0.426,0.111,0.013,0.153,0.186,0.032,0.037,0.172,0.383,0.043,0.250,0.016,0.273,0.045,0.119,0.000,0.234,0.161,0.219
model.000.15.pdb,0.451,0.292,0.098,0.032,0.081,0.000,0.028,0.532,0.426,0.000,0.028,0.075,0.182,0.000,0.145,0.560,0.073,0.068,0.000,0.219,0.057,0.000,0.053,0.000,0.625,0.298,0.095,0.072,0.000,0.043
model.000.16.pdb,0.000,0.026,0.051,0.071,0.000,0.524,0.079,0.000,0.000,0.435,0.062,0.031,0.000,0.396,0.000,0.000,0.000,0.197,0.121,0.043,0.176,0.477,0.000,0.175,0.000,0.000,0.362,0.078,0.216,0.030
model.000.17.pdb,0.250,0.034,0.659,0.449,0.259,0.154,0.519,0.279,0.352,0.013,0.436,0.733,0.224,0.026,0.327,0.217,0.161,0.012,0.382,0.200,0.043,0.152,0.158,0.441,0.044,0.175,0.000,0.379,0.304,0.362
model.000.18.pdb,0.054,0.060,0.060,0.190,0.000,0.431,0.085,0.000,0.014,0.230,0.041,0.056,0.000,0.206,0.000,0.000,0.000,0.108,0.072,0.171,0.091,0.480,0.000,0.169,0.000,0.000,0.237,0.068,0.127,0.041
model.000.19.pdb,0.274,0.254,0.108,0.000,0.220,0.000,0.054,0.375,0.333,0.000,0.083,0.085,0.373,0.000,0.259,0.456,0.185,0.064,0.027,0.078,0.115,0.000,0.226,0.024,0.458,0.535,0.088,0.162,0.000,0.099
model.000.20.pdb,0.039,0.035,0.075,0.000,0.565,0.042,0.164,0.069,0.108,0.086,0.279,0.149,0.458,0.116,0.388,0.153,0.561,0.122,0.271,0.000,0.260,0.000,0.667,0.200,0.077,0.269,0.028,0.339,0.161,0.300
model.000.21.pdb,0.122,0.011,0.407,0.233,0.583,0.200,0.577,0.157,0.206,0.026,0.745,0.528,0.396,0.052,0.440,0.192,0.360,0.048,0.580,0.061,0.110,0.145,0.353,0.544,0.014,0.228,0.013,0.766,0.434,0.708
model.000.22.pdb,0.072,0.390,0.010,0.044,0.169,0.088,0.073,0.030,0.032,0.329,0.120,0.052,0.092,0.378,0.081,0.091,0.156,0.565,0.136,0.019,0.743,0.064,0.154,0.112,0.105,0.083,0.320,0.106,0.115,0.096
