 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.531,0.145,0.339,0.383,0.302,0.010,0.039,0.660,0.404,0.521,0.000,0.056,0.294,0.097,0.258,0.000,0.012,0.270,0.300,0.011,0.153,0.012,0.569,0.346,0.368,0.404,0.000,0.217,0.365,0.255
model.000.01.pdb,0.000,0.220,0.000,0.063,0.000,0.324,0.317,0.000,0.000,0.028,0.247,0.333,0.127,0.015,0.013,0.490,0.500,0.246,0.000,0.369,0.015,0.137,0.000,0.029,0.000,0.000,0.387,0.076,0.091,0.111
model.000.02.pdb,0.340,0.063,0.145,0.646,0.102,0.011,0.020,0.682,0.725,0.232,0.000,0.014,0.556,0.085,0.104,0.014,0.012,0.267,0.121,0.024,0.016,0.000,0.652,0.119,0.276,0.190,0.025,0.481,0.218,0.161
model.000.03.pdb,0.175,0.658,0.264,0.154,0.419,0.127,0.151,0.148,0.083,0.383,0.074,0.367,0.143,0.000,0.094,0.063,0.182,0.440,0.228,0.194,0.333,0.000,0.241,0.550,0.029,0.226,0.027,0.086,0.575,0.694
model.000.04.pdb,0.000,0.340,0.071,0.037,0.113,0.470,0.390,0.000,0.000,0.058,0.338,0.531,0.086,0.000,0.040,0.316,0.593,0.270,0.068,0.630,0.214,0.108,0.013,0.111,0.000,0.014,0.288,0.024,0.145,0.150
model.000.05.pdb,0.534,0.118,0.508,0.244,0.317,0.078,0.110,0.415,0.279,0.338,0.112,0.035,0.186,0.155,0.484,0.000,0.010,0.146,0.484,0.041,0.224,0.143,0.324,0.292,0.484,0.611,0.021,0.114,0.232,0.169
model.000.06.pdb,0.352,0.030,0.327,0.141,0.155,0.067,0.117,0.226,0.164,0.224,0.134,0.000,0.089,0.222,0.583,0.000,0.000,0.068,0.407,0.024,0.082,0.250,0.114,0.153,0.490,0.365,0.025,0.038,0.062,0.063
model.000.07.pdb,0.033,0.099,0.022,0.063,0.024,0.533,0.420,0.021,0.046,0.022,0.468,0.208,0.152,0.024,0.091,0.388,0.486,0.140,0.055,0.472,0.049,0.266,0.021,0.000,0.021,0.022,0.585,0.109,0.047,0.048
model.000.08.pdb,0.000,0.465,0.117,0.056,0.089,0.219,0.286,0.000,0.000,0.121,0.130,0.558,0.067,0.000,0.014,0.288,0.418,0.412,0.029,0.379,0.200,0.014,0.059,0.148,0.000,0.048,0.116,0.041,0.235,0.245
model.000.09.pdb,0.531,0.109,0.531,0.258,0.302,0.032,0.039,0.529,0.377,0.404,0.067,0.027,0.189,0.062,0.418,0.000,0.000,0.143,0.472,0.023,0.172,0.051,0.404,0.346,0.472,0.659,0.024,0.135,0.203,0.169
model.000.10.pdb,0.217,0.081,0.091,0.586,0.083,0.039,0.036,0.450,0.547,0.171,0.030,0.063,0.540,0.100,0.061,0.091,0.105,0.290,0.074,0.043,0.013,0.022,0.508,0.082,0.176,0.123,0.133,0.691,0.212,0.182
model.000.11.pdb,0.013,0.041,0.066,0.011,0.087,0.355,0.395,0.000,0.013,0.000,0.507,0.110,0.022,0.298,0.183,0.052,0.108,0.000,0.200,0.237,0.121,0.660,0.000,0.056,0.120,0.053,0.247,0.059,0.000,0.027
