 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.222,0.045,0.035,0.038,0.107,0.071,0.299,0.619,0.037,0.091,0.597,0.079,0.042,0.032,0.703,0.099,0.000,0.071,0.122,0.192,0.147,0.026,0.064,0.372,0.091,0.069,0.061,0.127,0.582,0.117
model.000.01.pdb,0.762,0.083,0.250,0.000,0.082,0.000,0.014,0.114,0.045,0.051,0.214,0.000,0.196,0.051,0.218,0.471,0.137,0.056,0.083,0.717,0.524,0.083,0.015,0.120,0.346,0.000,0.244,0.000,0.211,0.500
model.000.02.pdb,0.000,0.209,0.054,0.651,0.206,0.519,0.267,0.152,0.197,0.232,0.060,0.848,0.016,0.133,0.065,0.000,0.017,0.234,0.174,0.000,0.000,0.133,0.286,0.055,0.000,0.464,0.000,0.368,0.105,0.000
model.000.03.pdb,0.115,0.110,0.023,0.095,0.243,0.127,0.509,0.603,0.025,0.067,0.607,0.188,0.042,0.011,0.500,0.060,0.014,0.203,0.264,0.108,0.055,0.114,0.079,0.342,0.051,0.122,0.045,0.173,0.615,0.076
model.000.04.pdb,0.096,0.714,0.328,0.213,0.349,0.414,0.082,0.044,0.462,0.517,0.083,0.275,0.218,0.239,0.052,0.110,0.306,0.414,0.355,0.149,0.014,0.420,0.531,0.042,0.101,0.604,0.069,0.038,0.101,0.164
model.000.05.pdb,0.000,0.174,0.083,0.821,0.123,0.436,0.246,0.152,0.237,0.250,0.023,0.809,0.000,0.181,0.089,0.000,0.017,0.162,0.095,0.000,0.000,0.062,0.286,0.067,0.000,0.390,0.000,0.418,0.056,0.000
model.000.06.pdb,0.114,0.045,0.047,0.093,0.081,0.098,0.403,0.594,0.024,0.079,0.375,0.116,0.000,0.032,0.677,0.085,0.000,0.071,0.095,0.120,0.130,0.026,0.051,0.529,0.151,0.057,0.000,0.203,0.452,0.049
model.000.07.pdb,0.043,0.426,0.298,0.340,0.182,0.389,0.059,0.036,0.605,0.653,0.024,0.306,0.091,0.286,0.033,0.088,0.163,0.250,0.167,0.083,0.000,0.208,0.581,0.022,0.078,0.472,0.000,0.138,0.022,0.060
model.000.08.pdb,0.273,0.030,0.088,0.022,0.062,0.020,0.141,0.455,0.033,0.082,0.416,0.029,0.076,0.071,0.587,0.151,0.012,0.031,0.062,0.256,0.222,0.023,0.045,0.481,0.190,0.020,0.111,0.112,0.432,0.171
model.000.09.pdb,0.014,0.368,0.154,0.619,0.254,0.652,0.177,0.073,0.373,0.390,0.024,0.577,0.070,0.155,0.056,0.014,0.137,0.310,0.219,0.026,0.000,0.226,0.605,0.011,0.000,0.549,0.000,0.172,0.045,0.029
