 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.070,0.000,0.435,0.070,0.069,0.627,0.093,0.106,0.165,0.412,0.158,0.333,0.206,0.000,0.000,0.038,0.387,0.315,0.266,0.348,0.036,0.082,0.133,0.411,0.538,0.607,0.567,0.045,0.098,0.000
model.000.01.pdb,0.611,0.056,0.052,0.423,0.316,0.114,0.280,0.310,0.194,0.013,0.129,0.265,0.524,0.057,0.000,0.123,0.115,0.000,0.000,0.044,0.115,0.345,0.310,0.000,0.171,0.096,0.074,0.000,0.309,0.078
model.000.02.pdb,0.475,0.167,0.000,0.500,0.357,0.053,0.300,0.351,0.210,0.013,0.145,0.167,0.300,0.172,0.015,0.161,0.030,0.000,0.000,0.000,0.255,0.389,0.375,0.000,0.107,0.025,0.011,0.000,0.352,0.207
model.000.03.pdb,0.033,0.127,0.000,0.322,0.463,0.012,0.000,0.455,0.000,0.139,0.000,0.065,0.062,0.164,0.489,0.659,0.000,0.093,0.024,0.000,0.000,0.418,0.429,0.171,0.147,0.135,0.071,0.000,0.434,0.141
model.000.04.pdb,0.000,0.169,0.000,0.254,0.442,0.013,0.016,0.382,0.000,0.114,0.000,0.069,0.067,0.213,0.571,0.524,0.000,0.099,0.025,0.000,0.015,0.370,0.333,0.149,0.139,0.127,0.048,0.000,0.385,0.211
model.000.05.pdb,0.014,0.047,0.557,0.035,0.000,0.394,0.114,0.011,0.239,0.438,0.254,0.041,0.026,0.035,0.000,0.013,0.367,0.460,0.477,0.545,0.108,0.000,0.011,0.435,0.215,0.306,0.507,0.182,0.012,0.012
model.000.06.pdb,0.000,0.352,0.182,0.000,0.000,0.056,0.070,0.000,0.224,0.103,0.241,0.000,0.000,0.268,0.000,0.000,0.161,0.119,0.215,0.214,0.383,0.000,0.000,0.065,0.000,0.027,0.050,0.500,0.000,0.200
model.000.07.pdb,0.245,0.082,0.000,0.453,0.696,0.066,0.081,0.646,0.041,0.080,0.000,0.226,0.264,0.100,0.232,0.426,0.000,0.066,0.000,0.000,0.092,0.638,0.681,0.060,0.164,0.107,0.011,0.000,0.630,0.108
model.000.08.pdb,0.048,0.258,0.189,0.052,0.025,0.118,0.340,0.037,0.500,0.104,0.571,0.000,0.044,0.209,0.000,0.000,0.293,0.104,0.141,0.238,0.531,0.025,0.025,0.095,0.035,0.074,0.106,0.318,0.000,0.246
model.000.09.pdb,0.447,0.106,0.026,0.268,0.180,0.056,0.605,0.159,0.420,0.014,0.340,0.113,0.298,0.109,0.000,0.017,0.102,0.014,0.013,0.046,0.300,0.203,0.159,0.025,0.068,0.027,0.037,0.043,0.150,0.158
model.000.10.pdb,0.035,0.029,0.586,0.051,0.061,0.565,0.056,0.082,0.130,0.565,0.136,0.260,0.160,0.010,0.055,0.044,0.342,0.500,0.366,0.443,0.077,0.051,0.104,0.575,0.493,0.594,0.648,0.095,0.062,0.021
model.000.11.pdb,0.000,0.091,0.426,0.000,0.000,0.175,0.053,0.000,0.148,0.276,0.200,0.000,0.000,0.045,0.000,0.000,0.185,0.396,0.472,0.523,0.164,0.000,0.000,0.227,0.040,0.086,0.203,0.469,0.000,0.032
model.000.12.pdb,0.077,0.010,0.486,0.064,0.074,0.600,0.059,0.109,0.111,0.486,0.116,0.333,0.216,0.010,0.022,0.047,0.324,0.425,0.333,0.386,0.056,0.087,0.133,0.500,0.543,0.559,0.638,0.055,0.101,0.011
model.000.13.pdb,0.077,0.057,0.215,0.029,0.014,0.169,0.476,0.014,0.565,0.134,0.700,0.000,0.051,0.043,0.000,0.000,0.375,0.134,0.176,0.302,0.245,0.014,0.000,0.122,0.039,0.083,0.149,0.324,0.000,0.063
model.000.14.pdb,0.000,0.033,0.500,0.057,0.011,0.315,0.012,0.044,0.057,0.548,0.086,0.096,0.012,0.034,0.077,0.025,0.162,0.655,0.613,0.348,0.062,0.011,0.056,0.635,0.282,0.342,0.544,0.113,0.034,0.024
model.000.15.pdb,0.034,0.182,0.239,0.013,0.000,0.111,0.320,0.000,0.462,0.127,0.565,0.000,0.031,0.134,0.000,0.000,0.273,0.127,0.200,0.281,0.400,0.000,0.000,0.101,0.024,0.065,0.099,0.432,0.000,0.145
model.000.16.pdb,0.423,0.136,0.010,0.607,0.655,0.080,0.194,0.643,0.139,0.033,0.089,0.238,0.404,0.154,0.171,0.379,0.037,0.011,0.000,0.000,0.091,0.667,0.586,0.020,0.153,0.079,0.020,0.000,0.600,0.149
model.000.17.pdb,0.196,0.339,0.000,0.604,0.472,0.000,0.117,0.519,0.055,0.025,0.014,0.066,0.098,0.328,0.211,0.340,0.000,0.000,0.000,0.000,0.224,0.453,0.436,0.011,0.062,0.025,0.011,0.000,0.442,0.385
model.000.18.pdb,0.000,0.232,0.213,0.015,0.000,0.092,0.118,0.000,0.264,0.145,0.340,0.000,0.000,0.196,0.000,0.000,0.220,0.164,0.230,0.280,0.452,0.000,0.000,0.114,0.000,0.043,0.096,0.467,0.000,0.192
model.000.19.pdb,0.621,0.066,0.000,0.340,0.231,0.031,0.395,0.204,0.260,0.000,0.180,0.133,0.359,0.068,0.000,0.039,0.036,0.000,0.000,0.000,0.163,0.260,0.204,0.000,0.060,0.015,0.013,0.000,0.196,0.115
model.000.20.pdb,0.086,0.500,0.024,0.386,0.290,0.012,0.190,0.328,0.129,0.012,0.087,0.000,0.030,0.491,0.224,0.232,0.014,0.012,0.024,0.013,0.404,0.274,0.246,0.023,0.000,0.000,0.022,0.018,0.242,0.609
model.000.21.pdb,0.121,0.297,0.086,0.141,0.079,0.090,0.449,0.092,0.500,0.049,0.453,0.000,0.076,0.266,0.014,0.014,0.190,0.049,0.060,0.114,0.596,0.080,0.078,0.070,0.035,0.048,0.093,0.160,0.053,0.310
model.000.22.pdb,0.000,0.011,0.439,0.048,0.047,0.415,0.040,0.059,0.073,0.643,0.105,0.134,0.040,0.023,0.111,0.068,0.171,0.586,0.455,0.349,0.051,0.035,0.071,0.707,0.352,0.446,0.578,0.066,0.049,0.025
model.000.23.pdb,0.400,0.000,0.162,0.129,0.127,0.383,0.232,0.110,0.254,0.092,0.190,0.558,0.643,0.000,0.000,0.015,0.327,0.078,0.048,0.134,0.014,0.145,0.141,0.071,0.426,0.288,0.227,0.000,0.167,0.000
model.000.24.pdb,0.000,0.077,0.014,0.079,0.211,0.059,0.000,0.207,0.000,0.200,0.000,0.077,0.055,0.115,0.579,0.349,0.000,0.220,0.056,0.000,0.000,0.172,0.207,0.254,0.226,0.233,0.110,0.000,0.200,0.125
model.000.25.pdb,0.013,0.078,0.500,0.011,0.000,0.286,0.012,0.000,0.067,0.456,0.096,0.078,0.012,0.080,0.087,0.012,0.171,0.523,0.746,0.373,0.060,0.000,0.000,0.493,0.226,0.278,0.440,0.161,0.000,0.034
model.000.26.pdb,0.000,0.000,0.129,0.043,0.141,0.152,0.000,0.138,0.000,0.407,0.000,0.091,0.051,0.014,0.255,0.170,0.000,0.357,0.176,0.078,0.000,0.091,0.156,0.482,0.379,0.418,0.288,0.000,0.111,0.031
model.000.27.pdb,0.103,0.242,0.000,0.509,0.620,0.037,0.061,0.708,0.013,0.063,0.013,0.153,0.148,0.250,0.241,0.458,0.000,0.050,0.000,0.000,0.121,0.600,0.608,0.058,0.114,0.075,0.011,0.000,0.625,0.250
model.000.28.pdb,0.000,0.238,0.051,0.101,0.203,0.026,0.000,0.164,0.000,0.096,0.000,0.000,0.000,0.267,0.659,0.375,0.000,0.127,0.120,0.028,0.045,0.152,0.147,0.176,0.077,0.093,0.072,0.000,0.156,0.246
model.000.29.pdb,0.038,0.058,0.000,0.268,0.532,0.056,0.000,0.521,0.000,0.136,0.000,0.157,0.151,0.076,0.286,0.564,0.000,0.103,0.000,0.000,0.000,0.511,0.587,0.108,0.162,0.149,0.012,0.000,0.533,0.048
