 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.700,0.050,0.024,0.086,0.037,0.463,0.052,0.061,0.123,0.025,0.701,0.176,0.774,0.139,0.500,0.103,0.053,0.048,0.085,0.000,0.047,0.071,0.581,0.203,0.099,0.312,0.262,0.084,0.024,0.110
model.000.01.pdb,0.205,0.129,0.092,0.000,0.000,0.312,0.218,0.000,0.540,0.264,0.176,0.245,0.157,0.838,0.114,0.532,0.062,0.014,0.340,0.135,0.071,0.400,0.120,0.190,0.000,0.123,0.000,0.013,0.000,0.000
model.000.02.pdb,0.071,0.123,0.138,0.711,0.738,0.012,0.000,0.462,0.000,0.029,0.062,0.000,0.076,0.000,0.058,0.000,0.369,0.267,0.000,0.033,0.219,0.013,0.115,0.068,0.489,0.068,0.268,0.463,0.415,0.556
model.000.03.pdb,0.683,0.137,0.077,0.145,0.122,0.293,0.039,0.147,0.059,0.039,0.548,0.113,0.603,0.080,0.365,0.062,0.151,0.049,0.056,0.014,0.000,0.047,0.565,0.257,0.132,0.284,0.306,0.141,0.049,0.194
model.000.04.pdb,0.068,0.407,0.638,0.212,0.188,0.011,0.043,0.411,0.107,0.327,0.039,0.000,0.074,0.042,0.044,0.054,0.533,0.580,0.045,0.327,0.446,0.203,0.047,0.157,0.061,0.000,0.014,0.464,0.099,0.197
model.000.05.pdb,0.046,0.074,0.088,0.791,0.780,0.012,0.000,0.333,0.000,0.014,0.073,0.000,0.076,0.000,0.083,0.000,0.328,0.246,0.000,0.016,0.238,0.026,0.145,0.000,0.523,0.080,0.291,0.436,0.442,0.489
model.000.06.pdb,0.437,0.024,0.012,0.128,0.077,0.420,0.110,0.074,0.110,0.013,0.676,0.290,0.549,0.123,0.645,0.132,0.053,0.024,0.132,0.000,0.023,0.071,0.633,0.072,0.164,0.419,0.323,0.084,0.075,0.141
model.000.07.pdb,0.036,0.232,0.346,0.304,0.232,0.025,0.031,0.309,0.086,0.158,0.042,0.000,0.044,0.015,0.036,0.014,0.393,0.846,0.016,0.184,0.574,0.152,0.037,0.014,0.086,0.011,0.047,0.531,0.224,0.222
model.000.08.pdb,0.514,0.056,0.022,0.043,0.022,0.742,0.138,0.010,0.202,0.058,0.610,0.324,0.538,0.211,0.534,0.200,0.028,0.021,0.160,0.012,0.042,0.148,0.479,0.179,0.023,0.456,0.179,0.020,0.067,0.022
model.000.09.pdb,0.048,0.228,0.291,0.542,0.429,0.012,0.000,0.521,0.013,0.117,0.053,0.000,0.055,0.000,0.023,0.000,0.509,0.521,0.000,0.157,0.316,0.055,0.063,0.042,0.231,0.000,0.133,0.617,0.263,0.489
model.000.10.pdb,0.084,0.180,0.197,0.652,0.600,0.012,0.000,0.562,0.000,0.062,0.085,0.000,0.077,0.000,0.023,0.000,0.492,0.364,0.000,0.089,0.242,0.026,0.075,0.069,0.320,0.000,0.167,0.625,0.298,0.643
model.000.11.pdb,0.373,0.024,0.024,0.072,0.049,0.478,0.108,0.035,0.095,0.000,0.533,0.306,0.500,0.107,0.873,0.130,0.031,0.035,0.164,0.000,0.034,0.057,0.650,0.071,0.113,0.606,0.317,0.034,0.101,0.038
model.000.12.pdb,0.000,0.550,0.615,0.031,0.016,0.013,0.054,0.204,0.190,0.788,0.011,0.018,0.023,0.176,0.000,0.143,0.368,0.275,0.058,0.821,0.264,0.278,0.000,0.264,0.000,0.000,0.000,0.153,0.000,0.000
model.000.13.pdb,0.131,0.328,0.345,0.421,0.351,0.022,0.000,0.778,0.012,0.175,0.115,0.000,0.132,0.000,0.044,0.000,0.576,0.356,0.000,0.222,0.188,0.050,0.096,0.206,0.246,0.010,0.190,0.509,0.179,0.574
model.000.14.pdb,0.053,0.649,0.476,0.032,0.017,0.042,0.000,0.208,0.097,0.611,0.046,0.000,0.061,0.135,0.000,0.068,0.400,0.231,0.019,0.852,0.158,0.193,0.000,0.347,0.000,0.000,0.000,0.117,0.000,0.000
model.000.15.pdb,0.388,0.022,0.011,0.078,0.045,0.529,0.154,0.011,0.111,0.023,0.557,0.348,0.487,0.138,0.657,0.159,0.028,0.021,0.147,0.000,0.021,0.075,0.597,0.077,0.087,0.606,0.247,0.031,0.105,0.047
model.000.16.pdb,0.093,0.000,0.000,0.447,0.524,0.026,0.000,0.264,0.000,0.000,0.146,0.000,0.111,0.000,0.139,0.000,0.127,0.098,0.000,0.000,0.113,0.000,0.200,0.030,0.933,0.118,0.476,0.186,0.467,0.326
model.000.17.pdb,0.093,0.288,0.375,0.429,0.310,0.011,0.014,0.519,0.051,0.159,0.071,0.000,0.085,0.000,0.033,0.013,0.559,0.646,0.000,0.182,0.397,0.122,0.059,0.110,0.148,0.000,0.072,0.745,0.182,0.404
model.000.18.pdb,0.306,0.118,0.069,0.000,0.000,0.324,0.237,0.000,0.509,0.197,0.262,0.180,0.244,0.542,0.119,0.500,0.045,0.000,0.327,0.083,0.052,0.383,0.139,0.286,0.000,0.128,0.000,0.000,0.000,0.000
model.000.19.pdb,0.011,0.180,0.281,0.206,0.241,0.012,0.078,0.230,0.129,0.169,0.030,0.000,0.032,0.014,0.047,0.057,0.294,0.596,0.066,0.173,0.711,0.215,0.024,0.027,0.119,0.033,0.045,0.322,0.254,0.113
model.000.20.pdb,0.304,0.412,0.237,0.027,0.029,0.089,0.000,0.172,0.068,0.255,0.229,0.000,0.289,0.111,0.059,0.057,0.294,0.071,0.000,0.298,0.013,0.097,0.089,0.925,0.031,0.057,0.045,0.099,0.000,0.095
model.000.21.pdb,0.087,0.683,0.591,0.123,0.113,0.012,0.000,0.385,0.070,0.467,0.065,0.000,0.118,0.081,0.012,0.044,0.604,0.309,0.000,0.611,0.194,0.152,0.025,0.396,0.033,0.000,0.031,0.293,0.000,0.179
