 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.079,0.325,0.023,0.061,0.113,0.110,0.092,0.068,0.072,0.368,0.092,0.056,0.061,0.403,0.037,0.124,0.095,0.493,0.122,0.020,0.629,0.095,0.093,0.110,0.101,0.092,0.282,0.091,0.127,0.092
model.000.01.pdb,0.303,0.280,0.053,0.013,0.179,0.000,0.012,0.355,0.295,0.025,0.037,0.037,0.262,0.024,0.190,0.500,0.183,0.111,0.000,0.154,0.182,0.000,0.200,0.000,0.481,0.327,0.110,0.089,0.000,0.076
model.000.02.pdb,0.013,0.011,0.237,0.203,0.074,0.786,0.362,0.026,0.028,0.262,0.317,0.258,0.014,0.238,0.030,0.012,0.048,0.091,0.382,0.063,0.140,0.652,0.048,0.491,0.000,0.000,0.172,0.311,0.431,0.295
model.000.03.pdb,0.230,0.024,0.511,0.245,0.447,0.094,0.510,0.304,0.360,0.000,0.574,0.622,0.375,0.043,0.524,0.234,0.304,0.026,0.449,0.129,0.057,0.060,0.298,0.379,0.048,0.216,0.000,0.531,0.308,0.542
model.000.04.pdb,0.126,0.459,0.034,0.060,0.071,0.033,0.066,0.091,0.083,0.319,0.066,0.055,0.047,0.333,0.024,0.133,0.064,0.478,0.080,0.052,0.611,0.044,0.063,0.084,0.156,0.104,0.329,0.043,0.096,0.043
model.000.05.pdb,0.000,0.012,0.175,0.182,0.000,0.725,0.281,0.014,0.015,0.246,0.159,0.161,0.000,0.220,0.000,0.000,0.000,0.068,0.186,0.083,0.095,0.795,0.000,0.362,0.000,0.000,0.169,0.156,0.264,0.197
model.000.06.pdb,0.092,0.011,0.434,0.345,0.134,0.472,0.577,0.110,0.134,0.111,0.439,0.473,0.072,0.125,0.125,0.061,0.062,0.061,0.491,0.176,0.098,0.386,0.078,0.600,0.000,0.029,0.054,0.383,0.583,0.390
model.000.07.pdb,0.036,0.155,0.039,0.026,0.270,0.079,0.132,0.037,0.039,0.200,0.178,0.118,0.182,0.269,0.134,0.096,0.263,0.300,0.203,0.000,0.479,0.064,0.304,0.165,0.099,0.121,0.139,0.176,0.176,0.178
model.000.08.pdb,0.169,0.024,0.500,0.675,0.131,0.203,0.442,0.156,0.190,0.014,0.316,0.451,0.098,0.042,0.140,0.096,0.034,0.026,0.263,0.290,0.044,0.286,0.033,0.373,0.000,0.068,0.000,0.267,0.255,0.316
model.000.09.pdb,0.027,0.012,0.380,0.288,0.150,0.479,0.630,0.057,0.062,0.106,0.500,0.451,0.063,0.138,0.102,0.026,0.070,0.053,0.565,0.067,0.106,0.412,0.088,0.723,0.000,0.016,0.044,0.434,0.683,0.500
model.000.10.pdb,0.304,0.239,0.100,0.000,0.200,0.000,0.043,0.392,0.375,0.000,0.075,0.076,0.306,0.000,0.240,0.481,0.184,0.069,0.030,0.085,0.110,0.000,0.157,0.026,0.391,0.429,0.097,0.159,0.000,0.108
model.000.11.pdb,0.222,0.000,0.372,0.118,0.513,0.000,0.300,0.280,0.372,0.000,0.413,0.391,0.541,0.000,0.719,0.321,0.378,0.000,0.265,0.094,0.024,0.000,0.368,0.224,0.036,0.359,0.000,0.500,0.157,0.444
model.000.12.pdb,0.060,0.365,0.021,0.043,0.179,0.086,0.082,0.020,0.021,0.321,0.129,0.061,0.128,0.368,0.092,0.089,0.167,0.528,0.146,0.019,0.722,0.062,0.195,0.121,0.115,0.094,0.312,0.116,0.125,0.105
