 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.136,0.162,0.099,0.033,0.010,0.054,0.127,0.228,0.057,0.029,0.327,0.149,0.367,0.143,0.558,0.206,0.044,0.344,0.176,0.080,0.013,0.149,0.019,0.075,0.316,0.013,0.087,0.157,0.000,0.125
model.000.01.pdb,0.015,0.261,0.068,0.627,0.554,0.441,0.038,0.014,0.388,0.125,0.121,0.089,0.037,0.066,0.012,0.149,0.125,0.025,0.013,0.242,0.262,0.075,0.574,0.237,0.086,0.250,0.101,0.051,0.233,0.028
model.000.02.pdb,0.404,0.024,0.203,0.033,0.138,0.021,0.274,0.380,0.022,0.296,0.043,0.527,0.558,0.580,0.379,0.027,0.061,0.588,0.082,0.067,0.212,0.647,0.094,0.000,0.000,0.238,0.345,0.569,0.014,0.315
model.000.03.pdb,0.000,0.000,0.177,0.059,0.067,0.165,0.172,0.000,0.160,0.000,0.046,0.039,0.085,0.000,0.118,0.014,0.200,0.041,0.471,0.000,0.000,0.000,0.074,0.081,0.148,0.000,0.014,0.041,0.214,0.000
model.000.04.pdb,0.159,0.000,0.448,0.086,0.178,0.108,0.536,0.226,0.054,0.167,0.013,0.857,0.517,0.387,0.299,0.000,0.262,0.397,0.229,0.012,0.145,0.422,0.120,0.000,0.000,0.197,0.653,0.776,0.162,0.130
model.000.05.pdb,0.000,0.141,0.047,0.452,0.354,0.565,0.058,0.013,0.609,0.038,0.200,0.032,0.033,0.046,0.034,0.176,0.079,0.011,0.110,0.136,0.070,0.032,0.463,0.339,0.162,0.098,0.024,0.034,0.200,0.000
model.000.06.pdb,0.193,0.012,0.386,0.091,0.174,0.089,0.421,0.268,0.045,0.161,0.042,0.720,0.482,0.421,0.281,0.027,0.200,0.383,0.157,0.025,0.139,0.483,0.126,0.000,0.000,0.176,0.617,0.745,0.138,0.159
model.000.07.pdb,0.013,0.126,0.111,0.621,0.672,0.557,0.082,0.012,0.529,0.107,0.104,0.155,0.056,0.122,0.022,0.114,0.137,0.056,0.034,0.120,0.192,0.102,0.662,0.217,0.048,0.247,0.160,0.107,0.288,0.000
model.000.08.pdb,0.286,0.034,0.277,0.075,0.180,0.062,0.328,0.389,0.054,0.246,0.068,0.698,0.450,0.518,0.303,0.038,0.152,0.500,0.118,0.062,0.211,0.552,0.121,0.000,0.026,0.273,0.509,0.593,0.114,0.262
model.000.09.pdb,0.000,0.143,0.023,0.500,0.392,0.551,0.023,0.013,0.645,0.038,0.169,0.056,0.034,0.034,0.034,0.147,0.066,0.022,0.084,0.123,0.096,0.022,0.487,0.281,0.118,0.127,0.037,0.022,0.203,0.000
