 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.082,0.500,0.371,0.000,0.032,0.431,0.183,0.010,0.037,0.571,0.354,0.556,0.085,0.095,0.408,0.396,0.127,0.527,0.162,0.780,0.022,0.031,0.000,0.025,0.147,0.604,0.415,0.086,0.079,0.111
model.000.01.pdb,0.104,0.050,0.031,0.000,0.000,0.066,0.222,0.049,0.140,0.283,0.077,0.065,0.180,0.132,0.417,0.400,0.000,0.100,0.017,0.291,0.000,0.013,0.000,0.000,0.200,0.098,0.018,0.115,0.083,0.192
model.000.02.pdb,0.143,0.574,0.534,0.000,0.163,0.475,0.257,0.039,0.000,0.350,0.278,0.571,0.013,0.161,0.197,0.183,0.250,0.796,0.153,0.576,0.103,0.073,0.022,0.012,0.065,0.712,0.580,0.053,0.124,0.037
model.000.03.pdb,0.353,0.125,0.197,0.030,0.524,0.037,0.292,0.287,0.064,0.013,0.023,0.024,0.027,0.405,0.000,0.000,0.365,0.151,0.013,0.085,0.508,0.356,0.319,0.000,0.040,0.118,0.154,0.013,0.391,0.039
model.000.04.pdb,0.131,0.647,0.492,0.000,0.100,0.536,0.176,0.029,0.000,0.404,0.379,0.673,0.026,0.115,0.241,0.228,0.156,0.673,0.188,0.704,0.056,0.052,0.000,0.036,0.095,0.796,0.560,0.053,0.112,0.078
model.000.05.pdb,0.610,0.091,0.114,0.092,0.650,0.036,0.403,0.377,0.178,0.053,0.034,0.061,0.096,0.621,0.000,0.000,0.175,0.145,0.000,0.122,0.532,0.417,0.288,0.012,0.110,0.114,0.147,0.068,0.623,0.107
model.000.06.pdb,0.000,0.203,0.157,0.255,0.022,0.411,0.000,0.031,0.068,0.237,0.615,0.356,0.106,0.010,0.182,0.189,0.117,0.127,0.744,0.164,0.011,0.033,0.012,0.411,0.156,0.174,0.109,0.333,0.034,0.206
model.000.07.pdb,0.471,0.085,0.163,0.086,0.576,0.071,0.353,0.388,0.138,0.024,0.055,0.082,0.062,0.600,0.000,0.000,0.197,0.136,0.012,0.102,0.587,0.507,0.394,0.011,0.075,0.107,0.137,0.050,0.600,0.060
model.000.08.pdb,0.049,0.500,0.362,0.000,0.011,0.510,0.147,0.010,0.000,0.543,0.390,0.592,0.044,0.065,0.340,0.326,0.083,0.529,0.197,0.729,0.024,0.033,0.000,0.027,0.108,0.612,0.380,0.061,0.071,0.072
model.000.09.pdb,0.130,0.063,0.044,0.000,0.012,0.095,0.250,0.047,0.169,0.312,0.088,0.094,0.189,0.154,0.410,0.395,0.000,0.148,0.032,0.339,0.013,0.012,0.000,0.000,0.208,0.127,0.034,0.127,0.093,0.200
model.000.10.pdb,0.013,0.346,0.542,0.000,0.104,0.220,0.014,0.057,0.000,0.015,0.167,0.281,0.000,0.045,0.000,0.000,0.579,0.259,0.172,0.164,0.141,0.086,0.111,0.043,0.000,0.276,0.333,0.000,0.024,0.000
model.000.11.pdb,0.000,0.176,0.105,0.264,0.022,0.344,0.000,0.062,0.079,0.206,0.475,0.258,0.086,0.010,0.153,0.158,0.061,0.092,0.733,0.128,0.034,0.065,0.071,0.519,0.132,0.135,0.088,0.364,0.044,0.197
model.000.12.pdb,0.093,0.660,0.500,0.000,0.077,0.545,0.162,0.019,0.000,0.411,0.364,0.686,0.026,0.093,0.246,0.232,0.159,0.686,0.209,0.685,0.056,0.052,0.000,0.037,0.096,0.776,0.540,0.068,0.089,0.065
model.000.13.pdb,0.639,0.011,0.033,0.118,0.444,0.011,0.415,0.500,0.319,0.024,0.011,0.011,0.197,0.647,0.027,0.027,0.068,0.070,0.000,0.090,0.449,0.372,0.303,0.022,0.162,0.033,0.051,0.091,0.576,0.114
model.000.14.pdb,0.106,0.000,0.000,0.531,0.132,0.000,0.048,0.200,0.422,0.000,0.000,0.000,0.381,0.104,0.042,0.000,0.000,0.000,0.053,0.000,0.090,0.159,0.143,0.208,0.255,0.000,0.000,0.295,0.085,0.271
model.000.15.pdb,0.072,0.625,0.464,0.000,0.045,0.569,0.157,0.010,0.000,0.396,0.417,0.688,0.014,0.086,0.222,0.208,0.172,0.653,0.226,0.720,0.035,0.043,0.000,0.039,0.071,0.673,0.440,0.043,0.094,0.041
model.000.16.pdb,0.000,0.154,0.082,0.292,0.023,0.351,0.000,0.043,0.085,0.246,0.491,0.258,0.109,0.010,0.189,0.220,0.048,0.114,0.738,0.137,0.024,0.033,0.037,0.481,0.180,0.145,0.062,0.373,0.023,0.233
model.000.17.pdb,0.068,0.581,0.600,0.000,0.051,0.346,0.127,0.000,0.000,0.185,0.250,0.479,0.000,0.071,0.037,0.038,0.289,0.511,0.138,0.490,0.013,0.012,0.000,0.029,0.000,0.600,0.676,0.016,0.078,0.000
model.000.18.pdb,0.062,0.000,0.000,0.326,0.047,0.101,0.041,0.116,0.288,0.296,0.191,0.069,0.458,0.043,0.409,0.395,0.000,0.041,0.220,0.123,0.024,0.022,0.012,0.267,0.578,0.054,0.000,0.568,0.035,0.659
model.000.19.pdb,0.074,0.016,0.000,0.114,0.041,0.103,0.032,0.105,0.231,0.261,0.150,0.083,0.415,0.049,0.471,0.412,0.000,0.066,0.132,0.129,0.028,0.013,0.000,0.103,0.595,0.065,0.000,0.390,0.041,0.452
model.000.20.pdb,0.012,0.190,0.145,0.192,0.023,0.426,0.000,0.021,0.041,0.268,0.673,0.368,0.060,0.021,0.189,0.220,0.102,0.130,0.738,0.169,0.024,0.033,0.037,0.351,0.125,0.179,0.095,0.273,0.047,0.156
model.000.21.pdb,0.101,0.673,0.596,0.000,0.121,0.508,0.184,0.038,0.000,0.339,0.343,0.607,0.012,0.122,0.190,0.177,0.283,0.731,0.181,0.638,0.089,0.071,0.021,0.035,0.063,0.857,0.588,0.038,0.097,0.036
model.000.22.pdb,0.012,0.217,0.167,0.132,0.023,0.442,0.000,0.033,0.027,0.232,0.600,0.382,0.045,0.021,0.151,0.180,0.125,0.134,0.732,0.174,0.024,0.034,0.037,0.293,0.094,0.185,0.117,0.214,0.060,0.125
model.000.23.pdb,0.524,0.012,0.000,0.125,0.408,0.012,0.313,0.574,0.359,0.013,0.011,0.000,0.227,0.521,0.014,0.029,0.027,0.000,0.012,0.033,0.455,0.392,0.319,0.036,0.171,0.000,0.000,0.096,0.449,0.135
model.000.24.pdb,0.041,0.213,0.173,0.164,0.050,0.368,0.011,0.066,0.057,0.208,0.556,0.306,0.061,0.056,0.129,0.132,0.095,0.119,0.618,0.151,0.074,0.112,0.122,0.500,0.086,0.159,0.104,0.229,0.082,0.139
model.000.25.pdb,0.231,0.078,0.090,0.000,0.077,0.076,0.412,0.034,0.092,0.275,0.070,0.091,0.121,0.243,0.295,0.310,0.035,0.200,0.015,0.375,0.039,0.036,0.000,0.000,0.119,0.159,0.105,0.049,0.200,0.115
model.000.26.pdb,0.085,0.560,0.464,0.000,0.057,0.455,0.141,0.020,0.013,0.480,0.328,0.588,0.028,0.086,0.269,0.255,0.172,0.653,0.152,0.720,0.035,0.055,0.000,0.013,0.119,0.708,0.500,0.058,0.094,0.085
model.000.27.pdb,0.000,0.260,0.155,0.136,0.000,0.444,0.000,0.000,0.016,0.341,0.489,0.375,0.073,0.000,0.244,0.289,0.104,0.179,0.525,0.224,0.000,0.000,0.000,0.182,0.154,0.241,0.140,0.208,0.000,0.148
model.000.28.pdb,0.024,0.014,0.000,0.452,0.047,0.118,0.000,0.091,0.267,0.273,0.209,0.085,0.373,0.021,0.348,0.304,0.000,0.055,0.263,0.108,0.024,0.045,0.037,0.382,0.449,0.054,0.000,0.643,0.023,0.553
model.000.29.pdb,0.279,0.117,0.183,0.038,0.414,0.000,0.296,0.187,0.078,0.000,0.000,0.029,0.033,0.324,0.000,0.000,0.357,0.167,0.000,0.071,0.300,0.232,0.185,0.000,0.049,0.145,0.196,0.016,0.281,0.031
