 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.639,0.155,0.078,0.062,0.012,0.391,0.053,0.037,0.113,0.082,0.600,0.164,0.662,0.143,0.408,0.105,0.089,0.037,0.071,0.060,0.012,0.099,0.500,0.299,0.070,0.304,0.194,0.048,0.024,0.053
model.000.01.pdb,0.115,0.317,0.356,0.482,0.411,0.022,0.000,0.608,0.036,0.169,0.090,0.000,0.105,0.013,0.054,0.000,0.638,0.547,0.000,0.214,0.333,0.089,0.081,0.120,0.217,0.010,0.149,0.667,0.191,0.490
model.000.02.pdb,0.120,0.293,0.357,0.463,0.339,0.023,0.000,0.625,0.025,0.143,0.082,0.000,0.122,0.000,0.057,0.000,0.596,0.500,0.000,0.185,0.290,0.079,0.072,0.111,0.150,0.011,0.106,0.620,0.149,0.500
model.000.03.pdb,0.392,0.037,0.024,0.072,0.049,0.500,0.123,0.035,0.108,0.000,0.533,0.286,0.500,0.107,0.717,0.130,0.031,0.035,0.164,0.000,0.047,0.070,0.650,0.084,0.097,0.606,0.297,0.034,0.115,0.038
model.000.04.pdb,0.276,0.013,0.000,0.000,0.000,0.576,0.267,0.000,0.229,0.041,0.362,0.596,0.296,0.283,0.470,0.306,0.000,0.000,0.309,0.000,0.012,0.132,0.348,0.077,0.000,0.538,0.100,0.000,0.080,0.000
model.000.05.pdb,0.035,0.346,0.449,0.396,0.273,0.000,0.000,0.490,0.069,0.264,0.020,0.000,0.032,0.030,0.011,0.029,0.564,0.553,0.016,0.311,0.389,0.132,0.024,0.087,0.103,0.000,0.030,0.583,0.143,0.340
model.000.06.pdb,0.118,0.675,0.511,0.145,0.098,0.013,0.000,0.429,0.042,0.333,0.090,0.000,0.148,0.032,0.024,0.030,0.537,0.250,0.000,0.436,0.108,0.088,0.025,0.385,0.034,0.011,0.048,0.281,0.015,0.231
model.000.07.pdb,0.162,0.488,0.292,0.016,0.000,0.027,0.000,0.123,0.046,0.349,0.138,0.000,0.192,0.073,0.026,0.050,0.305,0.103,0.000,0.429,0.031,0.097,0.042,0.610,0.000,0.025,0.000,0.047,0.000,0.018
model.000.08.pdb,0.053,0.356,0.319,0.016,0.000,0.056,0.055,0.085,0.259,0.657,0.046,0.036,0.036,0.372,0.000,0.260,0.222,0.103,0.102,0.471,0.138,0.360,0.027,0.294,0.000,0.000,0.000,0.031,0.000,0.000
model.000.09.pdb,0.700,0.105,0.037,0.073,0.024,0.441,0.080,0.024,0.123,0.038,0.652,0.143,0.642,0.123,0.437,0.117,0.064,0.036,0.085,0.014,0.023,0.123,0.531,0.219,0.054,0.312,0.206,0.047,0.024,0.052
