 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.062,0.075,0.136,0.104,0.660,0.119,0.049,0.392,0.021,0.333,0.213,0.048,0.524,0.362,0.400,0.044,0.000,0.418,0.054,0.298,0.194,0.511,0.033,0.094,0.106,0.048,0.510,0.228,0.357,0.025
model.000.01.pdb,0.171,0.744,0.000,0.080,0.072,0.000,0.093,0.047,0.243,0.015,0.000,0.078,0.250,0.027,0.255,0.096,0.000,0.028,0.510,0.045,0.186,0.175,0.204,0.404,0.169,0.092,0.094,0.100,0.108,0.262
model.000.02.pdb,0.062,0.161,0.136,0.133,0.393,0.071,0.024,0.224,0.079,0.220,0.194,0.024,0.524,0.339,0.703,0.033,0.000,0.279,0.147,0.175,0.396,0.690,0.000,0.061,0.160,0.012,0.510,0.346,0.152,0.095
model.000.03.pdb,0.056,0.111,0.169,0.011,0.344,0.186,0.044,0.436,0.061,0.250,0.188,0.056,0.220,0.160,0.127,0.040,0.088,0.303,0.147,0.608,0.000,0.162,0.203,0.258,0.020,0.056,0.206,0.000,0.714,0.023
model.000.04.pdb,0.053,0.222,0.015,0.053,0.241,0.000,0.000,0.102,0.098,0.082,0.046,0.000,0.568,0.159,0.629,0.000,0.000,0.125,0.241,0.097,0.447,0.444,0.000,0.103,0.143,0.000,0.360,0.455,0.129,0.154
model.000.05.pdb,0.688,0.190,0.032,0.529,0.053,0.032,0.543,0.033,0.686,0.022,0.032,0.535,0.024,0.063,0.076,0.560,0.073,0.042,0.316,0.021,0.263,0.069,0.090,0.095,0.681,0.580,0.055,0.227,0.043,0.609
model.000.06.pdb,0.616,0.238,0.103,0.463,0.038,0.103,0.573,0.040,0.600,0.072,0.104,0.487,0.043,0.121,0.092,0.512,0.167,0.048,0.310,0.019,0.218,0.084,0.131,0.172,0.595,0.506,0.071,0.214,0.049,0.507
model.000.07.pdb,0.047,0.056,0.200,0.011,0.723,0.200,0.023,0.574,0.021,0.389,0.283,0.034,0.396,0.281,0.320,0.021,0.078,0.500,0.025,0.604,0.100,0.345,0.048,0.074,0.032,0.023,0.400,0.123,0.612,0.000
model.000.08.pdb,0.050,0.014,0.197,0.012,0.434,0.217,0.024,0.568,0.033,0.346,0.263,0.049,0.216,0.203,0.196,0.022,0.123,0.407,0.000,0.846,0.029,0.232,0.052,0.046,0.011,0.049,0.263,0.046,0.609,0.000
model.000.09.pdb,0.050,0.250,0.058,0.037,0.434,0.043,0.037,0.232,0.068,0.186,0.125,0.037,0.590,0.242,0.488,0.045,0.000,0.226,0.188,0.200,0.180,0.408,0.070,0.259,0.057,0.037,0.333,0.172,0.298,0.053
model.000.10.pdb,0.582,0.108,0.105,0.694,0.077,0.092,0.472,0.034,0.487,0.045,0.068,0.507,0.024,0.125,0.064,0.474,0.132,0.077,0.195,0.022,0.306,0.110,0.078,0.071,0.701,0.621,0.080,0.304,0.021,0.464
model.000.11.pdb,0.265,0.600,0.000,0.181,0.013,0.000,0.178,0.000,0.371,0.000,0.000,0.145,0.085,0.000,0.105,0.203,0.000,0.000,0.733,0.000,0.194,0.044,0.312,0.429,0.288,0.145,0.028,0.129,0.056,0.446
model.000.12.pdb,0.100,0.118,0.114,0.043,0.282,0.128,0.088,0.377,0.124,0.181,0.130,0.111,0.185,0.108,0.101,0.113,0.053,0.230,0.138,0.475,0.000,0.120,0.206,0.239,0.059,0.099,0.160,0.000,0.561,0.080
model.000.13.pdb,0.082,0.000,0.545,0.114,0.044,0.659,0.145,0.143,0.047,0.300,0.367,0.096,0.000,0.241,0.000,0.114,0.639,0.183,0.000,0.117,0.000,0.016,0.000,0.000,0.087,0.212,0.081,0.016,0.113,0.000
model.000.14.pdb,0.156,0.014,0.219,0.313,0.373,0.130,0.127,0.213,0.076,0.271,0.283,0.098,0.264,0.547,0.320,0.089,0.078,0.397,0.038,0.132,0.400,0.480,0.000,0.000,0.276,0.111,0.510,0.490,0.113,0.105
model.000.15.pdb,0.194,0.200,0.000,0.090,0.000,0.000,0.265,0.000,0.297,0.000,0.000,0.338,0.016,0.000,0.000,0.338,0.000,0.000,0.182,0.014,0.000,0.000,0.432,0.296,0.160,0.225,0.000,0.000,0.041,0.286
model.000.16.pdb,0.366,0.317,0.000,0.200,0.000,0.000,0.366,0.000,0.672,0.000,0.000,0.400,0.014,0.000,0.042,0.493,0.000,0.000,0.348,0.024,0.090,0.012,0.194,0.227,0.296,0.307,0.012,0.025,0.048,0.533
model.000.17.pdb,0.138,0.510,0.000,0.084,0.186,0.013,0.123,0.134,0.202,0.069,0.013,0.095,0.278,0.077,0.172,0.124,0.000,0.122,0.482,0.197,0.053,0.134,0.360,0.596,0.112,0.108,0.129,0.042,0.266,0.178
model.000.18.pdb,0.099,0.087,0.164,0.205,0.373,0.068,0.047,0.175,0.065,0.172,0.185,0.034,0.426,0.390,0.467,0.021,0.030,0.266,0.125,0.149,0.540,0.682,0.000,0.043,0.244,0.034,0.510,0.659,0.129,0.120
model.000.19.pdb,0.571,0.308,0.011,0.361,0.046,0.011,0.414,0.037,0.652,0.024,0.024,0.429,0.027,0.034,0.070,0.421,0.000,0.022,0.422,0.036,0.208,0.037,0.169,0.186,0.574,0.408,0.024,0.169,0.060,0.679
model.000.20.pdb,0.097,0.250,0.015,0.114,0.127,0.000,0.013,0.016,0.156,0.032,0.031,0.013,0.326,0.091,0.474,0.035,0.000,0.060,0.315,0.031,0.675,0.333,0.000,0.050,0.208,0.013,0.218,0.465,0.030,0.233
model.000.21.pdb,0.348,0.013,0.262,0.559,0.049,0.281,0.409,0.083,0.226,0.162,0.209,0.343,0.000,0.265,0.000,0.308,0.352,0.118,0.037,0.025,0.157,0.068,0.000,0.000,0.365,0.492,0.095,0.203,0.012,0.173
model.000.22.pdb,0.011,0.149,0.143,0.000,0.482,0.159,0.011,0.434,0.031,0.242,0.179,0.011,0.380,0.151,0.308,0.010,0.076,0.297,0.092,0.580,0.113,0.267,0.079,0.190,0.010,0.034,0.317,0.103,0.620,0.012
model.000.23.pdb,0.080,0.314,0.029,0.039,0.237,0.000,0.000,0.119,0.096,0.098,0.062,0.000,0.595,0.156,0.611,0.023,0.000,0.123,0.237,0.113,0.327,0.467,0.000,0.161,0.099,0.012,0.302,0.327,0.145,0.118
model.000.24.pdb,0.047,0.014,0.592,0.114,0.421,0.592,0.085,0.480,0.031,0.829,0.791,0.023,0.136,0.577,0.138,0.054,0.255,0.588,0.000,0.305,0.055,0.254,0.000,0.014,0.054,0.071,0.375,0.074,0.254,0.000
model.000.25.pdb,0.037,0.111,0.177,0.107,0.490,0.106,0.037,0.278,0.033,0.273,0.241,0.037,0.550,0.426,0.605,0.022,0.016,0.357,0.070,0.220,0.358,0.769,0.000,0.046,0.122,0.024,0.532,0.360,0.194,0.026
