 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.14.pdb,0.033,0.288,0.422,0.211,0.011,0.308,0.069,0.481,0.114,0.092,0.242,0.132,0.150,0.000,0.574,0.000,0.556,0.816,0.000,0.143,0.134,0.077,0.681,0.155,0.580,0.203,0.068,0.114,0.000,0.038
model.000.15.pdb,0.662,0.129,0.133,0.219,0.453,0.011,0.662,0.102,0.032,0.272,0.183,0.060,0.113,0.333,0.022,0.256,0.130,0.058,0.415,0.031,0.449,0.444,0.053,0.052,0.088,0.069,0.126,0.350,0.101,0.244
model.000.16.pdb,0.440,0.319,0.071,0.273,0.268,0.025,0.588,0.211,0.057,0.556,0.373,0.041,0.050,0.243,0.023,0.094,0.100,0.118,0.279,0.067,0.714,0.456,0.119,0.066,0.093,0.061,0.033,0.609,0.108,0.426
model.000.17.pdb,0.060,0.000,0.211,0.000,0.063,0.033,0.048,0.014,0.327,0.000,0.000,0.528,0.143,0.000,0.190,0.141,0.145,0.167,0.031,0.154,0.011,0.053,0.088,0.571,0.121,0.615,0.352,0.000,0.088,0.000
model.000.18.pdb,0.048,0.014,0.250,0.000,0.037,0.107,0.048,0.076,0.333,0.000,0.000,0.429,0.145,0.000,0.333,0.059,0.238,0.239,0.000,0.213,0.000,0.040,0.177,0.551,0.217,0.596,0.241,0.000,0.070,0.000
model.000.19.pdb,0.026,0.356,0.310,0.500,0.000,0.104,0.130,0.442,0.000,0.133,0.348,0.000,0.102,0.000,0.204,0.000,0.438,0.345,0.036,0.000,0.219,0.190,0.422,0.000,0.524,0.014,0.033,0.197,0.000,0.047
model.000.20.pdb,0.071,0.141,0.660,0.222,0.024,0.066,0.098,0.254,0.056,0.053,0.138,0.107,0.375,0.000,0.315,0.000,0.653,0.458,0.045,0.027,0.111,0.125,0.407,0.129,0.617,0.178,0.230,0.062,0.000,0.000
model.000.21.pdb,0.118,0.000,0.423,0.083,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.045,0.677,0.000,0.075,0.070,0.218,0.075,0.222,0.000,0.041,0.098,0.033,0.066,0.216,0.125,0.525,0.014,0.000,0.000
model.000.22.pdb,0.254,0.241,0.000,0.102,0.250,0.123,0.254,0.159,0.072,0.549,0.237,0.038,0.000,0.360,0.000,0.104,0.026,0.076,0.115,0.101,0.348,0.159,0.056,0.013,0.014,0.049,0.000,0.448,0.189,0.660
model.000.23.pdb,0.043,0.215,0.567,0.263,0.022,0.183,0.103,0.379,0.095,0.062,0.159,0.113,0.241,0.000,0.453,0.000,0.706,0.614,0.027,0.092,0.116,0.145,0.577,0.149,0.745,0.179,0.110,0.096,0.000,0.000
model.000.24.pdb,0.734,0.106,0.124,0.160,0.427,0.012,0.586,0.067,0.067,0.232,0.145,0.095,0.145,0.324,0.011,0.263,0.085,0.039,0.429,0.065,0.423,0.417,0.010,0.064,0.043,0.092,0.143,0.342,0.149,0.235
model.000.25.pdb,0.617,0.143,0.105,0.159,0.348,0.014,0.540,0.095,0.025,0.261,0.157,0.034,0.106,0.310,0.026,0.206,0.060,0.081,0.407,0.012,0.448,0.443,0.037,0.062,0.037,0.094,0.123,0.394,0.109,0.246
model.000.26.pdb,0.067,0.164,0.722,0.268,0.000,0.111,0.118,0.295,0.067,0.049,0.145,0.086,0.340,0.000,0.382,0.000,0.686,0.468,0.072,0.051,0.105,0.147,0.446,0.120,0.653,0.167,0.231,0.071,0.000,0.000
model.000.27.pdb,0.118,0.000,0.208,0.000,0.110,0.045,0.092,0.039,0.356,0.000,0.000,0.517,0.145,0.000,0.206,0.127,0.194,0.197,0.028,0.188,0.033,0.089,0.110,0.615,0.141,0.655,0.290,0.000,0.113,0.000
model.000.28.pdb,0.059,0.014,0.222,0.000,0.089,0.102,0.059,0.057,0.389,0.013,0.000,0.537,0.138,0.015,0.246,0.087,0.157,0.178,0.000,0.242,0.011,0.052,0.118,0.646,0.152,0.593,0.271,0.024,0.103,0.013
model.000.29.pdb,0.323,0.000,0.000,0.000,0.529,0.036,0.206,0.000,0.136,0.143,0.000,0.154,0.000,0.488,0.000,0.340,0.000,0.000,0.070,0.131,0.139,0.090,0.000,0.092,0.000,0.083,0.031,0.185,0.366,0.224
