 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.333,0.388,0.300,0.018,0.302,0.200,0.000,0.000,0.176,0.200,0.042,0.059,0.545,0.075,0.024,0.226,0.600,0.294,0.308,0.353,0.080,0.410,0.255,0.000,0.132,0.190,0.278,0.000,0.051,0.442
model.000.01.pdb,0.821,0.154,0.309,0.000,0.152,0.043,0.000,0.104,0.063,0.097,0.224,0.000,0.318,0.039,0.179,0.385,0.250,0.123,0.154,0.689,0.326,0.170,0.065,0.047,0.218,0.041,0.325,0.000,0.187,0.725
model.000.02.pdb,0.029,0.415,0.241,0.413,0.169,0.404,0.077,0.024,0.426,0.436,0.038,0.463,0.055,0.234,0.022,0.091,0.100,0.259,0.172,0.070,0.017,0.170,0.404,0.011,0.081,0.551,0.000,0.125,0.047,0.030
model.000.03.pdb,0.143,0.490,0.106,0.048,0.750,0.370,0.164,0.089,0.115,0.159,0.186,0.176,0.475,0.013,0.057,0.058,0.474,0.644,0.810,0.132,0.000,0.800,0.288,0.011,0.015,0.375,0.317,0.014,0.216,0.250
model.000.04.pdb,0.098,0.029,0.062,0.092,0.029,0.051,0.235,0.494,0.032,0.079,0.244,0.112,0.000,0.160,0.435,0.133,0.000,0.030,0.050,0.128,0.182,0.022,0.043,0.690,0.212,0.029,0.000,0.259,0.322,0.042
model.000.05.pdb,0.082,0.509,0.111,0.141,0.787,0.500,0.238,0.120,0.154,0.192,0.216,0.279,0.320,0.036,0.087,0.026,0.370,0.800,0.729,0.077,0.000,0.591,0.370,0.021,0.014,0.474,0.196,0.067,0.212,0.167
model.000.06.pdb,0.059,0.044,0.034,0.105,0.067,0.082,0.328,0.576,0.036,0.089,0.278,0.140,0.000,0.077,0.500,0.046,0.000,0.045,0.080,0.067,0.081,0.025,0.062,0.603,0.089,0.056,0.000,0.247,0.350,0.023
model.000.07.pdb,0.140,0.038,0.081,0.087,0.110,0.080,0.329,0.690,0.062,0.118,0.410,0.118,0.022,0.096,0.608,0.115,0.000,0.059,0.089,0.156,0.116,0.021,0.052,0.543,0.146,0.067,0.023,0.230,0.459,0.061
model.000.08.pdb,0.065,0.410,0.383,0.382,0.160,0.355,0.038,0.032,0.660,0.731,0.011,0.364,0.095,0.385,0.051,0.137,0.158,0.235,0.162,0.130,0.014,0.159,0.510,0.020,0.130,0.475,0.016,0.169,0.020,0.096
model.000.09.pdb,0.352,0.053,0.115,0.034,0.063,0.021,0.218,0.447,0.022,0.061,0.466,0.040,0.025,0.051,0.560,0.198,0.000,0.043,0.064,0.347,0.303,0.012,0.046,0.438,0.211,0.031,0.068,0.102,0.481,0.221
model.000.10.pdb,0.261,0.058,0.048,0.013,0.195,0.047,0.303,0.530,0.000,0.022,0.661,0.056,0.121,0.022,0.565,0.100,0.044,0.127,0.197,0.211,0.149,0.068,0.025,0.309,0.078,0.045,0.150,0.143,0.641,0.164
model.000.11.pdb,0.035,0.208,0.364,0.186,0.044,0.123,0.011,0.051,0.466,0.492,0.020,0.212,0.013,0.702,0.058,0.216,0.058,0.071,0.045,0.106,0.082,0.053,0.200,0.125,0.250,0.253,0.000,0.216,0.019,0.061
model.000.12.pdb,0.246,0.250,0.043,0.000,0.407,0.123,0.148,0.104,0.015,0.026,0.367,0.053,0.415,0.000,0.136,0.043,0.279,0.327,0.442,0.188,0.089,0.348,0.100,0.023,0.000,0.134,0.472,0.000,0.369,0.302
model.000.13.pdb,0.160,0.032,0.056,0.023,0.138,0.055,0.329,0.588,0.034,0.097,0.522,0.062,0.025,0.074,0.643,0.092,0.000,0.091,0.153,0.165,0.135,0.024,0.047,0.487,0.125,0.076,0.041,0.159,0.556,0.070
model.000.14.pdb,0.088,0.000,0.033,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.028,0.000,0.000,0.061,0.078,0.167,0.000,0.000,0.000,0.117,0.300,0.000,0.000,0.227,0.208,0.000,0.000,0.016,0.067,0.017
model.000.15.pdb,0.312,0.367,0.164,0.000,0.388,0.182,0.016,0.013,0.113,0.109,0.072,0.044,0.667,0.029,0.024,0.143,0.679,0.383,0.396,0.283,0.060,0.543,0.208,0.000,0.073,0.172,0.452,0.000,0.110,0.452
