 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.090,0.129,0.161,0.347,0.136,0.587,0.000,0.479,0.058,0.153,0.012,0.000,0.112,0.667,0.099,0.093,0.000,0.077,0.059,0.068,0.011,0.108,0.011,0.530,0.039,0.250,0.093,0.000,0.023,0.277
model.000.01.pdb,0.037,0.161,0.000,0.051,0.000,0.147,0.097,0.110,0.000,0.190,0.000,0.108,0.000,0.300,0.391,0.000,0.116,0.000,0.333,0.231,0.055,0.000,0.042,0.338,0.057,0.109,0.013,0.032,0.310,0.062
model.000.02.pdb,0.377,0.031,0.467,0.200,0.475,0.101,0.176,0.136,0.368,0.045,0.521,0.122,0.483,0.011,0.000,0.473,0.099,0.578,0.000,0.000,0.164,0.552,0.188,0.011,0.175,0.059,0.421,0.179,0.000,0.129
model.000.03.pdb,0.151,0.222,0.205,0.235,0.160,0.359,0.000,0.314,0.130,0.250,0.014,0.000,0.147,0.484,0.083,0.125,0.000,0.092,0.069,0.066,0.000,0.139,0.000,0.397,0.011,0.412,0.110,0.000,0.013,0.228
model.000.04.pdb,0.040,0.024,0.126,0.411,0.082,0.536,0.021,0.542,0.021,0.047,0.045,0.030,0.071,0.521,0.167,0.053,0.032,0.034,0.067,0.050,0.032,0.090,0.022,0.529,0.046,0.096,0.053,0.000,0.055,0.309
model.000.05.pdb,0.526,0.131,0.468,0.036,0.607,0.047,0.383,0.044,0.588,0.159,0.206,0.323,0.618,0.011,0.000,0.615,0.350,0.345,0.194,0.172,0.421,0.550,0.386,0.000,0.347,0.136,0.556,0.468,0.194,0.014
model.000.06.pdb,0.444,0.424,0.211,0.000,0.259,0.000,0.130,0.000,0.372,0.417,0.000,0.103,0.264,0.028,0.000,0.240,0.157,0.040,0.318,0.353,0.157,0.203,0.140,0.030,0.103,0.325,0.292,0.205,0.234,0.000
model.000.07.pdb,0.596,0.121,0.740,0.137,0.686,0.147,0.179,0.110,0.604,0.169,0.241,0.139,0.700,0.071,0.000,0.778,0.149,0.556,0.056,0.067,0.185,0.712,0.190,0.000,0.148,0.224,0.702,0.250,0.056,0.150
model.000.08.pdb,0.103,0.141,0.168,0.408,0.122,0.594,0.020,0.554,0.074,0.163,0.055,0.019,0.101,0.620,0.100,0.095,0.020,0.093,0.053,0.048,0.020,0.130,0.021,0.500,0.054,0.250,0.095,0.000,0.031,0.310
model.000.09.pdb,0.028,0.058,0.013,0.028,0.000,0.086,0.232,0.066,0.000,0.054,0.000,0.241,0.014,0.095,0.543,0.000,0.264,0.000,0.435,0.256,0.175,0.000,0.121,0.132,0.153,0.034,0.000,0.122,0.535,0.035
