 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.025,0.143,0.048,0.488,0.037,0.000,0.131,0.043,0.192,0.127,0.283,0.733,0.034,0.086,0.244,0.000,0.013,0.158,0.000,0.182,0.452,0.231,0.327,0.080,0.292,0.190,0.022,0.340,0.000,0.000
model.000.01.pdb,0.171,0.491,0.000,0.193,0.167,0.000,0.013,0.212,0.045,0.000,0.650,0.311,0.151,0.000,0.349,0.027,0.158,0.090,0.000,0.091,0.700,0.479,0.161,0.173,0.380,0.101,0.042,0.138,0.076,0.034
model.000.02.pdb,0.047,0.026,0.431,0.283,0.034,0.367,0.652,0.067,0.468,0.500,0.015,0.135,0.042,0.373,0.018,0.000,0.023,0.327,0.208,0.440,0.030,0.044,0.180,0.070,0.113,0.382,0.042,0.321,0.000,0.000
model.000.03.pdb,0.139,0.096,0.175,0.533,0.070,0.046,0.242,0.266,0.186,0.296,0.117,0.429,0.176,0.315,0.341,0.000,0.011,0.057,0.032,0.123,0.190,0.059,0.872,0.000,0.077,0.100,0.063,0.596,0.036,0.034
model.000.04.pdb,0.337,0.172,0.108,0.032,0.424,0.102,0.029,0.170,0.031,0.031,0.103,0.000,0.418,0.075,0.011,0.529,0.532,0.096,0.146,0.041,0.089,0.161,0.030,0.197,0.100,0.093,0.667,0.020,0.667,0.704
model.000.05.pdb,0.169,0.061,0.286,0.490,0.088,0.119,0.377,0.275,0.222,0.426,0.057,0.340,0.202,0.444,0.222,0.000,0.021,0.080,0.108,0.159,0.118,0.026,0.778,0.000,0.069,0.135,0.069,0.640,0.033,0.042
model.000.06.pdb,0.385,0.089,0.136,0.048,0.507,0.103,0.067,0.193,0.048,0.048,0.062,0.000,0.475,0.127,0.013,0.455,0.446,0.022,0.203,0.046,0.036,0.071,0.058,0.081,0.011,0.092,0.566,0.033,0.625,0.642
model.000.07.pdb,0.512,0.213,0.113,0.030,0.595,0.097,0.078,0.292,0.072,0.051,0.148,0.011,0.576,0.094,0.069,0.349,0.482,0.059,0.179,0.070,0.084,0.140,0.081,0.143,0.083,0.110,0.570,0.048,0.600,0.575
model.000.08.pdb,0.064,0.034,0.312,0.295,0.052,0.322,0.475,0.046,0.667,0.379,0.041,0.186,0.038,0.209,0.015,0.000,0.065,0.556,0.154,0.804,0.097,0.065,0.153,0.108,0.176,0.706,0.088,0.269,0.043,0.030
model.000.09.pdb,0.481,0.387,0.032,0.045,0.589,0.034,0.010,0.400,0.033,0.022,0.282,0.037,0.570,0.033,0.122,0.308,0.527,0.021,0.060,0.032,0.257,0.315,0.043,0.211,0.205,0.052,0.437,0.021,0.528,0.487
model.000.10.pdb,0.641,0.301,0.060,0.050,0.551,0.025,0.045,0.574,0.024,0.037,0.206,0.056,0.620,0.103,0.213,0.208,0.387,0.000,0.111,0.000,0.151,0.145,0.173,0.085,0.104,0.022,0.303,0.098,0.423,0.354
