 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.677,0.304,0.071,0.569,0.528,0.033,0.075,0.059,0.629,0.096,0.011,0.025,0.260,0.034,0.563,0.107,0.270,0.478,0.026,0.258,0.011,0.328,0.169,0.364,0.036,0.382,0.066,0.052,0.075,0.046
model.000.01.pdb,0.122,0.000,0.571,0.128,0.081,0.596,0.211,0.673,0.121,0.013,0.452,0.404,0.000,0.369,0.038,0.067,0.000,0.067,0.520,0.176,0.047,0.194,0.000,0.074,0.456,0.034,0.258,0.500,0.694,0.760
model.000.02.pdb,0.141,0.000,0.556,0.151,0.096,0.526,0.182,0.627,0.126,0.000,0.410,0.333,0.000,0.328,0.051,0.056,0.000,0.070,0.469,0.169,0.024,0.188,0.000,0.065,0.436,0.036,0.194,0.480,0.717,0.680
model.000.03.pdb,0.408,0.163,0.080,0.221,0.592,0.032,0.000,0.057,0.500,0.137,0.067,0.062,0.484,0.056,0.583,0.062,0.407,0.645,0.025,0.075,0.092,0.278,0.000,0.662,0.023,0.617,0.105,0.050,0.072,0.033
model.000.04.pdb,0.278,0.279,0.000,0.158,0.390,0.000,0.000,0.000,0.276,0.283,0.034,0.000,0.413,0.011,0.459,0.143,0.638,0.391,0.000,0.067,0.187,0.062,0.065,0.437,0.000,0.492,0.000,0.000,0.000,0.000
model.000.05.pdb,0.045,0.000,0.411,0.082,0.032,0.640,0.304,0.560,0.041,0.046,0.500,0.291,0.000,0.379,0.021,0.109,0.000,0.024,0.523,0.145,0.067,0.069,0.000,0.033,0.542,0.000,0.169,0.408,0.574,0.612
model.000.06.pdb,0.156,0.071,0.188,0.246,0.056,0.362,0.425,0.415,0.165,0.032,0.182,0.133,0.000,0.149,0.043,0.062,0.000,0.012,0.208,0.511,0.000,0.194,0.174,0.034,0.365,0.013,0.031,0.138,0.365,0.310
model.000.07.pdb,0.186,0.150,0.029,0.321,0.085,0.159,0.417,0.150,0.192,0.035,0.059,0.000,0.000,0.060,0.111,0.051,0.017,0.040,0.055,0.632,0.000,0.193,0.297,0.024,0.204,0.028,0.000,0.000,0.121,0.077
model.000.08.pdb,0.064,0.232,0.014,0.094,0.035,0.197,0.457,0.095,0.045,0.229,0.091,0.000,0.000,0.183,0.084,0.292,0.035,0.026,0.094,0.265,0.109,0.015,0.500,0.012,0.300,0.014,0.000,0.000,0.121,0.061
model.000.09.pdb,0.683,0.333,0.081,0.500,0.600,0.043,0.028,0.045,0.657,0.108,0.033,0.037,0.253,0.044,0.638,0.118,0.242,0.485,0.025,0.181,0.033,0.338,0.109,0.408,0.023,0.500,0.078,0.064,0.073,0.045
model.000.10.pdb,0.010,0.143,0.156,0.000,0.038,0.296,0.077,0.114,0.028,0.279,0.444,0.141,0.111,0.475,0.058,0.350,0.099,0.054,0.328,0.013,0.552,0.000,0.015,0.108,0.254,0.057,0.129,0.145,0.151,0.156
model.000.11.pdb,0.023,0.000,0.520,0.027,0.033,0.463,0.163,0.500,0.031,0.000,0.418,0.478,0.013,0.328,0.032,0.062,0.000,0.063,0.455,0.062,0.013,0.088,0.000,0.071,0.365,0.013,0.320,0.650,0.543,0.583
model.000.12.pdb,0.053,0.102,0.031,0.138,0.024,0.232,0.621,0.161,0.072,0.122,0.097,0.000,0.000,0.136,0.036,0.160,0.000,0.000,0.102,0.415,0.047,0.067,0.333,0.000,0.326,0.000,0.000,0.000,0.151,0.100
model.000.13.pdb,0.730,0.301,0.067,0.548,0.575,0.042,0.041,0.118,0.725,0.090,0.010,0.060,0.260,0.043,0.526,0.086,0.250,0.425,0.024,0.275,0.021,0.403,0.121,0.358,0.022,0.435,0.103,0.036,0.083,0.055
model.000.14.pdb,0.114,0.037,0.288,0.181,0.061,0.571,0.467,0.556,0.125,0.042,0.338,0.203,0.000,0.323,0.019,0.100,0.000,0.011,0.431,0.400,0.036,0.137,0.145,0.031,0.600,0.011,0.119,0.250,0.569,0.466
