 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.060,0.000,0.490,0.000,0.034,0.595,0.267,0.013,0.232,0.232,0.000,0.000,0.042,0.273,0.000,0.149,0.060,0.217,0.561,0.220,0.000,0.000,0.000,0.000,0.000,0.226,0.124,0.088,0.164,0.096
model.000.01.pdb,0.118,0.000,0.491,0.396,0.066,0.304,0.640,0.162,0.339,0.744,0.014,0.226,0.105,0.583,0.067,0.000,0.011,0.179,0.228,0.258,0.088,0.000,0.472,0.000,0.056,0.224,0.050,0.600,0.022,0.021
model.000.02.pdb,0.411,0.107,0.192,0.012,0.458,0.174,0.071,0.221,0.012,0.064,0.081,0.000,0.449,0.135,0.014,0.400,0.378,0.012,0.322,0.000,0.079,0.076,0.036,0.103,0.064,0.034,0.462,0.048,0.678,0.522
model.000.03.pdb,0.031,0.167,0.104,0.111,0.051,0.129,0.205,0.000,0.286,0.110,0.114,0.076,0.028,0.051,0.000,0.072,0.124,0.604,0.086,0.400,0.096,0.221,0.012,0.352,0.306,0.397,0.120,0.103,0.054,0.096
model.000.04.pdb,0.116,0.075,0.270,0.531,0.065,0.175,0.407,0.208,0.288,0.490,0.106,0.435,0.128,0.351,0.250,0.000,0.033,0.111,0.076,0.215,0.190,0.054,0.681,0.000,0.101,0.169,0.070,0.588,0.034,0.021
model.000.05.pdb,0.143,0.000,0.358,0.367,0.098,0.200,0.471,0.197,0.214,0.545,0.016,0.208,0.126,0.568,0.056,0.000,0.012,0.075,0.167,0.145,0.081,0.000,0.543,0.000,0.046,0.119,0.042,0.490,0.063,0.034
model.000.06.pdb,0.020,0.138,0.104,0.143,0.040,0.129,0.205,0.000,0.286,0.110,0.083,0.109,0.018,0.065,0.000,0.099,0.099,0.604,0.086,0.400,0.127,0.169,0.012,0.281,0.328,0.419,0.077,0.117,0.032,0.073
model.000.07.pdb,0.081,0.400,0.000,0.000,0.139,0.000,0.000,0.060,0.000,0.000,0.357,0.000,0.071,0.000,0.021,0.153,0.179,0.085,0.000,0.033,0.255,0.512,0.000,0.576,0.364,0.031,0.138,0.000,0.086,0.139
model.000.08.pdb,0.045,0.281,0.000,0.092,0.068,0.000,0.053,0.012,0.108,0.000,0.232,0.069,0.020,0.000,0.000,0.127,0.110,0.288,0.000,0.190,0.183,0.345,0.000,0.524,0.412,0.197,0.108,0.013,0.035,0.080
model.000.09.pdb,0.038,0.200,0.015,0.419,0.050,0.000,0.078,0.141,0.107,0.069,0.255,0.625,0.082,0.068,0.457,0.000,0.025,0.082,0.000,0.083,0.326,0.143,0.413,0.038,0.170,0.095,0.011,0.340,0.000,0.000
