 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.304,0.037,0.125,0.435,0.084,0.115,0.446,0.227,0.035,0.032,0.338,0.177,0.083,0.471,0.080,0.077,0.038,0.306,0.612,0.641,0.023,0.097,0.446,0.083,0.600,0.013,0.045,0.028,0.127
model.000.01.pdb,0.119,0.310,0.044,0.558,0.442,0.072,0.000,0.148,0.634,0.071,0.063,0.025,0.311,0.027,0.246,0.025,0.014,0.079,0.231,0.175,0.197,0.057,0.023,0.107,0.362,0.184,0.000,0.162,0.250,0.571
model.000.02.pdb,0.219,0.013,0.194,0.000,0.000,0.314,0.382,0.011,0.000,0.300,0.145,0.235,0.000,0.429,0.011,0.273,0.259,0.203,0.000,0.128,0.080,0.262,0.358,0.043,0.000,0.120,0.667,0.000,0.016,0.000
model.000.03.pdb,0.000,0.219,0.000,0.053,0.239,0.146,0.194,0.395,0.127,0.100,0.000,0.469,0.161,0.154,0.338,0.133,0.258,0.052,0.163,0.466,0.651,0.024,0.174,0.395,0.055,0.635,0.067,0.011,0.014,0.068
model.000.04.pdb,0.620,0.000,0.481,0.141,0.000,0.532,0.339,0.042,0.000,0.688,0.343,0.024,0.000,0.482,0.034,0.642,0.226,0.609,0.000,0.042,0.102,0.633,0.541,0.031,0.061,0.021,0.217,0.149,0.200,0.091
model.000.05.pdb,0.219,0.013,0.213,0.000,0.000,0.314,0.310,0.021,0.000,0.238,0.192,0.235,0.000,0.311,0.011,0.235,0.159,0.203,0.000,0.141,0.044,0.262,0.300,0.079,0.000,0.094,0.707,0.025,0.000,0.000
model.000.06.pdb,0.011,0.385,0.012,0.038,0.328,0.084,0.115,0.551,0.174,0.035,0.032,0.338,0.237,0.083,0.449,0.092,0.091,0.025,0.362,0.521,0.458,0.023,0.074,0.621,0.147,0.465,0.080,0.057,0.000,0.067
model.000.07.pdb,0.451,0.000,0.556,0.065,0.000,0.419,0.309,0.022,0.000,0.423,0.361,0.039,0.000,0.357,0.024,0.509,0.078,0.426,0.000,0.033,0.034,0.553,0.475,0.034,0.016,0.011,0.269,0.164,0.093,0.016
model.000.08.pdb,0.010,0.429,0.022,0.167,0.571,0.037,0.021,0.560,0.319,0.010,0.059,0.250,0.221,0.010,0.618,0.071,0.044,0.022,0.465,0.553,0.513,0.032,0.037,0.560,0.158,0.481,0.011,0.120,0.063,0.169
model.000.09.pdb,0.389,0.000,0.315,0.031,0.000,0.483,0.490,0.022,0.000,0.442,0.200,0.095,0.000,0.510,0.012,0.446,0.207,0.417,0.000,0.080,0.058,0.480,0.492,0.033,0.000,0.023,0.489,0.039,0.071,0.000
