 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.333,0.821,0.029,0.143,0.098,0.082,0.059,0.140,0.065,0.352,0.261,0.035,0.246,0.160,0.088,0.312,0.110,0.131,0.060,0.145,0.028,0.138,0.039,0.115,0.000,0.627,0.000,0.218,0.183,0.110
model.000.01.pdb,0.388,0.154,0.415,0.490,0.029,0.509,0.044,0.038,0.410,0.053,0.058,0.208,0.250,0.032,0.000,0.367,0.029,0.659,0.389,0.022,0.345,0.000,0.012,0.319,0.183,0.074,0.014,0.042,0.271,0.000
model.000.02.pdb,0.300,0.309,0.241,0.106,0.062,0.111,0.034,0.081,0.383,0.115,0.048,0.364,0.043,0.056,0.033,0.164,0.052,0.273,0.286,0.060,0.172,0.056,0.000,0.544,0.062,0.183,0.075,0.079,0.075,0.011
model.000.03.pdb,0.018,0.000,0.413,0.048,0.092,0.141,0.105,0.087,0.382,0.034,0.013,0.186,0.000,0.023,0.000,0.000,0.067,0.189,0.444,0.000,0.447,0.000,0.104,0.141,0.525,0.000,0.204,0.035,0.016,0.118
model.000.04.pdb,0.302,0.152,0.169,0.750,0.029,0.787,0.067,0.110,0.160,0.063,0.195,0.044,0.407,0.138,0.000,0.388,0.060,0.345,0.226,0.022,0.317,0.000,0.012,0.082,0.220,0.128,0.000,0.149,0.617,0.021
model.000.05.pdb,0.200,0.043,0.404,0.370,0.051,0.500,0.082,0.080,0.355,0.021,0.047,0.123,0.123,0.055,0.000,0.182,0.030,0.479,0.490,0.011,0.652,0.000,0.038,0.171,0.568,0.000,0.043,0.054,0.197,0.069
model.000.06.pdb,0.000,0.000,0.077,0.164,0.235,0.238,0.328,0.329,0.038,0.218,0.303,0.011,0.148,0.329,0.000,0.016,0.235,0.046,0.077,0.147,0.237,0.000,0.274,0.012,0.294,0.079,0.045,0.324,0.207,0.216
model.000.07.pdb,0.000,0.104,0.024,0.089,0.494,0.120,0.576,0.690,0.032,0.447,0.530,0.051,0.104,0.588,0.041,0.013,0.494,0.025,0.037,0.312,0.086,0.158,0.362,0.074,0.110,0.212,0.104,0.703,0.118,0.438
model.000.08.pdb,0.176,0.063,0.426,0.115,0.032,0.154,0.036,0.062,0.660,0.022,0.000,0.466,0.015,0.034,0.000,0.113,0.021,0.354,0.457,0.000,0.321,0.000,0.000,0.566,0.125,0.026,0.155,0.034,0.015,0.000
model.000.09.pdb,0.200,0.097,0.436,0.159,0.079,0.192,0.089,0.118,0.731,0.061,0.022,0.492,0.026,0.097,0.000,0.109,0.079,0.426,0.463,0.022,0.302,0.000,0.011,0.638,0.154,0.034,0.162,0.084,0.026,0.021
model.000.10.pdb,0.042,0.224,0.038,0.186,0.244,0.216,0.278,0.410,0.011,0.466,0.661,0.020,0.367,0.522,0.028,0.072,0.287,0.039,0.012,0.256,0.090,0.104,0.197,0.021,0.083,0.362,0.038,0.656,0.323,0.200
model.000.11.pdb,0.059,0.000,0.463,0.176,0.112,0.279,0.140,0.118,0.364,0.040,0.056,0.212,0.053,0.062,0.000,0.044,0.090,0.242,0.411,0.000,0.577,0.000,0.114,0.159,0.596,0.000,0.215,0.073,0.129,0.138
model.000.12.pdb,0.545,0.318,0.055,0.475,0.000,0.320,0.000,0.022,0.095,0.025,0.121,0.013,0.415,0.025,0.000,0.667,0.000,0.273,0.094,0.000,0.052,0.000,0.000,0.072,0.019,0.228,0.000,0.079,0.415,0.000
model.000.13.pdb,0.075,0.039,0.234,0.013,0.160,0.036,0.077,0.096,0.385,0.051,0.022,0.702,0.000,0.074,0.061,0.029,0.112,0.116,0.215,0.105,0.123,0.093,0.128,0.532,0.071,0.058,0.362,0.051,0.000,0.112
model.000.14.pdb,0.024,0.179,0.022,0.057,0.435,0.087,0.500,0.608,0.051,0.560,0.565,0.058,0.136,0.643,0.078,0.024,0.452,0.011,0.022,0.367,0.067,0.218,0.347,0.069,0.073,0.253,0.057,0.681,0.136,0.366
model.000.15.pdb,0.226,0.385,0.091,0.058,0.133,0.026,0.046,0.115,0.137,0.198,0.100,0.216,0.043,0.092,0.167,0.143,0.097,0.094,0.075,0.158,0.027,0.230,0.038,0.313,0.000,0.400,0.029,0.129,0.029,0.070
model.000.16.pdb,0.600,0.250,0.100,0.474,0.000,0.370,0.000,0.000,0.158,0.000,0.044,0.058,0.279,0.000,0.000,0.679,0.000,0.395,0.170,0.000,0.115,0.000,0.000,0.127,0.020,0.117,0.000,0.000,0.310,0.000
model.000.17.pdb,0.294,0.123,0.259,0.644,0.030,0.800,0.045,0.059,0.235,0.043,0.127,0.071,0.327,0.091,0.000,0.383,0.062,0.449,0.327,0.023,0.382,0.000,0.012,0.127,0.211,0.076,0.000,0.090,0.431,0.011
model.000.18.pdb,0.308,0.154,0.172,0.810,0.050,0.729,0.080,0.089,0.162,0.064,0.197,0.045,0.442,0.153,0.000,0.396,0.082,0.352,0.190,0.046,0.279,0.000,0.037,0.083,0.164,0.145,0.000,0.151,0.562,0.000
model.000.19.pdb,0.353,0.689,0.070,0.132,0.128,0.077,0.067,0.156,0.130,0.347,0.211,0.106,0.188,0.165,0.117,0.283,0.128,0.156,0.101,0.179,0.039,0.162,0.049,0.211,0.000,0.544,0.000,0.190,0.134,0.116
model.000.20.pdb,0.080,0.326,0.017,0.000,0.182,0.000,0.081,0.116,0.014,0.303,0.149,0.082,0.089,0.135,0.300,0.060,0.152,0.035,0.000,0.242,0.000,0.362,0.094,0.132,0.000,0.431,0.000,0.133,0.017,0.125
