 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.145,0.130,0.444,0.380,0.683,0.127,0.026,0.741,0.000,0.155,0.068,0.046,0.023,0.059,0.133,0.194,0.058,0.156,0.098,0.023,0.022,0.474,0.246,0.091,0.048,0.037,0.059,0.390,0.000
model.000.01.pdb,0.229,0.099,0.045,0.261,0.394,0.113,0.014,0.127,0.120,0.537,0.000,0.222,0.072,0.358,0.014,0.015,0.050,0.138,0.000,0.106,0.659,0.283,0.342,0.032,0.000,0.732,0.117,0.106,0.083,0.231
model.000.02.pdb,0.138,0.000,0.574,0.052,0.163,0.118,0.673,0.185,0.053,0.130,0.013,0.643,0.459,0.318,0.294,0.000,0.393,0.348,0.338,0.011,0.100,0.353,0.097,0.000,0.000,0.132,0.577,0.692,0.231,0.113
model.000.03.pdb,0.061,0.000,0.189,0.212,0.328,0.188,0.121,0.058,0.167,0.191,0.000,0.346,0.063,0.226,0.000,0.000,0.217,0.081,0.048,0.000,0.269,0.207,0.282,0.000,0.000,0.362,0.304,0.222,0.289,0.036
model.000.04.pdb,0.000,0.152,0.012,0.333,0.207,0.437,0.012,0.000,0.470,0.000,0.219,0.000,0.024,0.000,0.049,0.191,0.000,0.036,0.062,0.162,0.024,0.000,0.337,0.426,0.231,0.024,0.000,0.000,0.114,0.000
model.000.05.pdb,0.594,0.228,0.000,0.026,0.063,0.013,0.000,0.421,0.000,0.341,0.118,0.095,0.100,0.362,0.102,0.224,0.000,0.245,0.000,0.354,0.327,0.353,0.034,0.037,0.035,0.286,0.017,0.083,0.000,0.647
model.000.06.pdb,0.000,0.092,0.192,0.552,0.493,0.631,0.127,0.013,0.603,0.039,0.079,0.146,0.046,0.072,0.059,0.062,0.231,0.046,0.141,0.071,0.111,0.056,0.554,0.141,0.024,0.158,0.120,0.084,0.464,0.000
model.000.07.pdb,0.364,0.039,0.092,0.158,0.310,0.084,0.058,0.260,0.076,0.561,0.015,0.345,0.154,0.553,0.072,0.015,0.049,0.230,0.000,0.072,0.542,0.500,0.237,0.000,0.000,0.674,0.172,0.213,0.082,0.327
model.000.08.pdb,0.196,0.356,0.000,0.035,0.022,0.083,0.014,0.306,0.049,0.032,0.489,0.053,0.169,0.121,0.293,0.458,0.000,0.226,0.057,0.250,0.042,0.129,0.031,0.158,0.380,0.043,0.015,0.056,0.000,0.179
model.000.09.pdb,0.082,0.393,0.041,0.516,0.456,0.231,0.013,0.062,0.230,0.250,0.108,0.091,0.000,0.129,0.000,0.210,0.045,0.025,0.000,0.333,0.429,0.120,0.500,0.164,0.057,0.393,0.072,0.026,0.075,0.109
model.000.10.pdb,0.154,0.113,0.076,0.313,0.453,0.154,0.043,0.050,0.149,0.455,0.000,0.200,0.027,0.304,0.000,0.015,0.123,0.056,0.000,0.121,0.574,0.258,0.394,0.000,0.000,0.674,0.153,0.104,0.179,0.161
model.000.11.pdb,0.095,0.205,0.067,0.032,0.010,0.088,0.093,0.220,0.068,0.000,0.415,0.074,0.273,0.093,0.431,0.258,0.028,0.254,0.188,0.107,0.000,0.101,0.038,0.138,0.328,0.000,0.069,0.107,0.000,0.088
model.000.12.pdb,0.020,0.000,0.615,0.026,0.049,0.093,0.625,0.038,0.055,0.000,0.000,0.296,0.218,0.083,0.200,0.000,0.474,0.136,0.413,0.000,0.000,0.111,0.046,0.000,0.000,0.000,0.463,0.347,0.289,0.000
model.000.13.pdb,0.000,0.298,0.000,0.277,0.239,0.328,0.000,0.018,0.311,0.000,0.271,0.000,0.000,0.000,0.000,0.362,0.000,0.000,0.015,0.327,0.062,0.000,0.237,0.579,0.235,0.063,0.000,0.000,0.109,0.000
model.000.14.pdb,0.462,0.101,0.079,0.012,0.084,0.012,0.129,0.622,0.025,0.298,0.086,0.364,0.385,0.591,0.315,0.119,0.017,0.600,0.029,0.164,0.224,0.596,0.043,0.000,0.032,0.255,0.204,0.365,0.000,0.476
model.000.15.pdb,0.000,0.096,0.059,0.099,0.080,0.247,0.057,0.000,0.284,0.000,0.155,0.000,0.041,0.000,0.056,0.148,0.066,0.013,0.254,0.119,0.000,0.000,0.136,0.320,0.211,0.000,0.000,0.000,0.117,0.000
model.000.16.pdb,0.196,0.000,0.322,0.067,0.163,0.102,0.379,0.250,0.045,0.183,0.014,0.667,0.464,0.429,0.246,0.000,0.164,0.367,0.127,0.013,0.141,0.441,0.140,0.000,0.000,0.179,0.562,0.688,0.141,0.143
model.000.17.pdb,0.469,0.058,0.153,0.099,0.221,0.052,0.214,0.364,0.032,0.434,0.026,0.429,0.403,0.771,0.265,0.052,0.056,0.450,0.037,0.117,0.365,0.731,0.168,0.000,0.000,0.400,0.311,0.458,0.040,0.375
model.000.18.pdb,0.000,0.014,0.222,0.258,0.294,0.417,0.153,0.000,0.404,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.372,0.014,0.236,0.000,0.062,0.000,0.270,0.071,0.000,0.098,0.086,0.062,0.605,0.000
model.000.19.pdb,0.235,0.464,0.000,0.046,0.032,0.045,0.000,0.320,0.023,0.117,0.438,0.038,0.099,0.152,0.185,0.565,0.000,0.219,0.000,0.400,0.132,0.157,0.030,0.193,0.365,0.103,0.000,0.027,0.000,0.308
model.000.20.pdb,0.056,0.173,0.115,0.600,0.730,0.413,0.060,0.013,0.403,0.231,0.051,0.133,0.034,0.171,0.011,0.076,0.159,0.046,0.060,0.139,0.343,0.146,0.716,0.125,0.037,0.397,0.105,0.059,0.344,0.052
model.000.21.pdb,0.000,0.012,0.200,0.439,0.449,0.470,0.159,0.014,0.415,0.076,0.000,0.197,0.065,0.081,0.066,0.000,0.246,0.038,0.143,0.000,0.125,0.062,0.413,0.059,0.000,0.179,0.190,0.141,0.521,0.000
model.000.22.pdb,0.442,0.052,0.123,0.084,0.188,0.034,0.154,0.444,0.024,0.467,0.030,0.429,0.328,0.705,0.169,0.044,0.031,0.375,0.014,0.101,0.357,0.667,0.148,0.000,0.000,0.423,0.273,0.407,0.046,0.367
model.000.23.pdb,0.140,0.167,0.070,0.057,0.032,0.067,0.099,0.236,0.084,0.030,0.268,0.107,0.333,0.130,0.580,0.213,0.045,0.356,0.182,0.097,0.013,0.122,0.051,0.045,0.237,0.013,0.058,0.113,0.029,0.148
model.000.24.pdb,0.216,0.000,0.352,0.059,0.159,0.057,0.339,0.275,0.036,0.222,0.015,0.739,0.426,0.471,0.246,0.000,0.200,0.375,0.119,0.013,0.188,0.509,0.122,0.000,0.000,0.233,0.591,0.583,0.133,0.175
model.000.25.pdb,0.125,0.197,0.137,0.053,0.050,0.074,0.181,0.271,0.102,0.027,0.300,0.154,0.403,0.149,0.654,0.246,0.070,0.359,0.181,0.117,0.012,0.169,0.057,0.069,0.231,0.012,0.111,0.178,0.040,0.116
model.000.26.pdb,0.000,0.000,0.469,0.023,0.056,0.123,0.451,0.000,0.117,0.000,0.015,0.197,0.267,0.028,0.271,0.000,0.444,0.134,0.762,0.000,0.000,0.053,0.053,0.015,0.045,0.000,0.211,0.210,0.218,0.000
