 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.638,0.057,0.047,0.136,0.364,0.145,0.683,0.125,0.425,0.058,0.407,0.000,0.411,0.000,0.119,0.426,0.446,0.526,0.623,0.507,0.094,0.400,0.000,0.000,0.092,0.011,0.092,0.370,0.625
model.000.01.pdb,0.101,0.055,0.500,0.000,0.281,0.036,0.305,0.086,0.373,0.024,0.177,0.021,0.101,0.012,0.031,0.000,0.068,0.035,0.065,0.110,0.047,0.415,0.024,0.000,0.077,0.375,0.099,0.000,0.012,0.089
model.000.02.pdb,0.242,0.013,0.617,0.000,0.297,0.011,0.345,0.060,0.491,0.012,0.254,0.010,0.262,0.012,0.155,0.000,0.013,0.034,0.031,0.038,0.059,0.434,0.011,0.000,0.246,0.393,0.254,0.000,0.000,0.048
model.000.03.pdb,0.096,0.052,0.274,0.154,0.536,0.071,0.446,0.095,0.328,0.047,0.000,0.149,0.127,0.085,0.129,0.000,0.000,0.120,0.109,0.049,0.069,0.362,0.167,0.224,0.121,0.473,0.093,0.000,0.049,0.071
model.000.04.pdb,0.134,0.027,0.250,0.183,0.464,0.036,0.351,0.073,0.286,0.012,0.014,0.171,0.169,0.076,0.179,0.000,0.000,0.085,0.065,0.038,0.060,0.364,0.176,0.288,0.167,0.375,0.130,0.000,0.065,0.049
model.000.05.pdb,0.059,0.379,0.011,0.149,0.021,0.485,0.011,0.397,0.022,0.538,0.115,0.447,0.034,0.478,0.039,0.268,0.550,0.471,0.534,0.397,0.392,0.011,0.443,0.066,0.012,0.000,0.057,0.317,0.477,0.515
model.000.06.pdb,0.304,0.104,0.000,0.097,0.000,0.200,0.000,0.076,0.013,0.153,0.373,0.107,0.237,0.155,0.260,0.459,0.134,0.103,0.145,0.054,0.117,0.000,0.063,0.103,0.264,0.000,0.339,0.240,0.129,0.078
model.000.07.pdb,0.113,0.067,0.500,0.028,0.735,0.011,0.633,0.138,0.615,0.035,0.070,0.125,0.129,0.073,0.095,0.000,0.000,0.082,0.052,0.024,0.095,0.625,0.084,0.094,0.123,0.633,0.125,0.000,0.037,0.047
model.000.08.pdb,0.297,0.151,0.051,0.026,0.011,0.133,0.037,0.092,0.060,0.120,0.600,0.084,0.258,0.108,0.217,0.455,0.211,0.091,0.129,0.128,0.157,0.025,0.093,0.014,0.242,0.024,0.371,0.125,0.113,0.177
model.000.09.pdb,0.197,0.014,0.333,0.000,0.145,0.012,0.175,0.024,0.279,0.012,0.429,0.011,0.197,0.012,0.086,0.059,0.056,0.012,0.022,0.054,0.036,0.241,0.024,0.000,0.175,0.233,0.250,0.000,0.013,0.078
model.000.10.pdb,0.039,0.621,0.040,0.074,0.120,0.481,0.115,0.686,0.088,0.547,0.073,0.615,0.029,0.533,0.021,0.145,0.557,0.608,0.600,0.609,0.630,0.061,0.539,0.010,0.010,0.059,0.029,0.188,0.514,0.547
model.000.11.pdb,0.075,0.197,0.000,0.136,0.000,0.407,0.000,0.217,0.000,0.344,0.169,0.314,0.043,0.350,0.033,0.472,0.364,0.328,0.324,0.185,0.214,0.000,0.258,0.068,0.065,0.000,0.104,0.564,0.345,0.188
model.000.12.pdb,0.020,0.585,0.086,0.066,0.125,0.468,0.132,0.676,0.126,0.493,0.031,0.506,0.010,0.500,0.011,0.107,0.500,0.554,0.570,0.621,0.643,0.086,0.487,0.011,0.011,0.084,0.020,0.138,0.479,0.600
model.000.13.pdb,0.088,0.190,0.028,0.000,0.000,0.149,0.027,0.117,0.039,0.120,0.365,0.106,0.072,0.137,0.032,0.447,0.262,0.115,0.157,0.162,0.130,0.014,0.118,0.000,0.062,0.014,0.152,0.145,0.111,0.217
model.000.14.pdb,0.033,0.377,0.022,0.203,0.042,0.615,0.044,0.514,0.042,0.677,0.034,0.701,0.033,0.585,0.024,0.136,0.406,0.672,0.634,0.414,0.529,0.033,0.641,0.104,0.035,0.022,0.021,0.339,0.639,0.465
model.000.15.pdb,0.200,0.145,0.013,0.014,0.000,0.187,0.013,0.111,0.037,0.158,0.531,0.114,0.182,0.145,0.172,0.513,0.209,0.110,0.163,0.107,0.138,0.000,0.099,0.000,0.143,0.000,0.290,0.175,0.135,0.158
model.000.16.pdb,0.165,0.069,0.750,0.012,0.633,0.040,0.632,0.130,0.672,0.041,0.127,0.077,0.179,0.052,0.139,0.000,0.022,0.061,0.056,0.043,0.082,0.750,0.051,0.078,0.178,0.661,0.175,0.000,0.021,0.052
model.000.17.pdb,0.386,0.026,0.529,0.088,0.466,0.023,0.429,0.046,0.424,0.023,0.118,0.031,0.411,0.011,0.327,0.000,0.000,0.034,0.031,0.012,0.082,0.500,0.034,0.167,0.377,0.455,0.373,0.000,0.000,0.035
model.000.18.pdb,0.255,0.148,0.015,0.049,0.000,0.212,0.014,0.110,0.028,0.179,0.375,0.141,0.211,0.164,0.204,0.471,0.200,0.139,0.182,0.104,0.139,0.000,0.127,0.017,0.167,0.000,0.315,0.208,0.154,0.129
model.000.19.pdb,0.140,0.000,0.422,0.000,0.183,0.000,0.222,0.000,0.296,0.000,0.240,0.000,0.140,0.000,0.038,0.000,0.015,0.000,0.000,0.029,0.000,0.306,0.000,0.000,0.113,0.294,0.136,0.000,0.000,0.027
model.000.20.pdb,0.620,0.000,0.356,0.134,0.279,0.034,0.262,0.011,0.284,0.034,0.238,0.020,0.653,0.023,0.449,0.016,0.037,0.011,0.020,0.000,0.106,0.290,0.022,0.200,0.562,0.281,0.566,0.000,0.024,0.034
model.000.21.pdb,0.407,0.091,0.123,0.040,0.060,0.068,0.077,0.056,0.128,0.069,0.600,0.051,0.383,0.057,0.281,0.231,0.103,0.043,0.094,0.086,0.143,0.093,0.056,0.028,0.283,0.091,0.466,0.014,0.072,0.134
model.000.22.pdb,0.023,0.422,0.023,0.197,0.103,0.554,0.083,0.594,0.067,0.538,0.036,0.642,0.000,0.547,0.013,0.109,0.388,0.661,0.647,0.484,0.515,0.047,0.712,0.080,0.000,0.058,0.011,0.197,0.574,0.562
model.000.23.pdb,0.013,0.262,0.212,0.000,0.160,0.082,0.139,0.208,0.229,0.110,0.099,0.110,0.013,0.111,0.000,0.033,0.217,0.119,0.157,0.265,0.160,0.159,0.057,0.000,0.000,0.171,0.012,0.000,0.101,0.230
model.000.24.pdb,0.045,0.109,0.062,0.204,0.267,0.066,0.203,0.123,0.154,0.053,0.000,0.268,0.077,0.145,0.071,0.000,0.014,0.153,0.108,0.136,0.107,0.150,0.266,0.245,0.067,0.224,0.043,0.000,0.152,0.096
model.000.25.pdb,0.054,0.256,0.000,0.353,0.010,0.688,0.000,0.362,0.010,0.597,0.044,0.560,0.054,0.582,0.061,0.182,0.370,0.528,0.526,0.308,0.341,0.000,0.543,0.205,0.071,0.000,0.053,0.536,0.585,0.338
model.000.26.pdb,0.000,0.230,0.028,0.232,0.176,0.214,0.154,0.284,0.113,0.217,0.000,0.446,0.000,0.317,0.000,0.000,0.100,0.359,0.263,0.234,0.243,0.106,0.491,0.102,0.000,0.119,0.000,0.105,0.333,0.273
model.000.27.pdb,0.224,0.078,0.500,0.055,0.660,0.033,0.627,0.133,0.554,0.034,0.068,0.085,0.242,0.071,0.241,0.000,0.000,0.067,0.061,0.024,0.105,0.588,0.057,0.123,0.267,0.660,0.235,0.000,0.023,0.045
model.000.28.pdb,0.182,0.000,0.085,0.460,0.235,0.085,0.162,0.023,0.122,0.073,0.000,0.181,0.238,0.101,0.236,0.000,0.038,0.096,0.087,0.037,0.046,0.132,0.203,0.533,0.200,0.179,0.176,0.098,0.091,0.048
model.000.29.pdb,0.058,0.121,0.286,0.030,0.612,0.037,0.609,0.181,0.472,0.051,0.000,0.163,0.058,0.108,0.086,0.000,0.000,0.132,0.067,0.054,0.103,0.440,0.120,0.085,0.081,0.510,0.056,0.000,0.053,0.051
