 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.034,0.083,0.095,0.000,0.333,0.125,0.034,0.375,0.062,0.182,0.111,0.045,0.207,0.104,0.131,0.052,0.059,0.273,0.120,0.509,0.013,0.132,0.255,0.226,0.010,0.033,0.194,0.013,0.608,0.036
model.000.01.pdb,0.603,0.234,0.038,0.484,0.037,0.051,0.476,0.040,0.431,0.039,0.066,0.382,0.000,0.103,0.061,0.378,0.123,0.062,0.308,0.000,0.266,0.054,0.148,0.132,0.629,0.424,0.052,0.222,0.012,0.419
model.000.02.pdb,0.034,0.041,0.311,0.111,0.660,0.270,0.034,0.462,0.031,0.510,0.436,0.022,0.380,0.474,0.388,0.020,0.060,0.566,0.025,0.362,0.215,0.551,0.000,0.027,0.112,0.022,0.646,0.250,0.350,0.024
model.000.03.pdb,0.048,0.000,0.152,0.089,0.039,0.169,0.101,0.091,0.141,0.058,0.071,0.173,0.000,0.026,0.000,0.200,0.196,0.039,0.000,0.172,0.000,0.000,0.032,0.014,0.056,0.205,0.000,0.000,0.100,0.079
model.000.04.pdb,0.101,0.000,0.554,0.183,0.452,0.500,0.126,0.431,0.029,0.714,0.755,0.053,0.169,0.820,0.172,0.059,0.258,0.698,0.000,0.303,0.162,0.361,0.000,0.000,0.140,0.100,0.458,0.206,0.257,0.011
model.000.05.pdb,0.431,0.141,0.034,0.378,0.022,0.070,0.561,0.035,0.507,0.035,0.034,0.625,0.000,0.043,0.013,0.697,0.078,0.044,0.173,0.022,0.083,0.011,0.194,0.192,0.405,0.529,0.011,0.101,0.033,0.420
model.000.06.pdb,0.107,0.026,0.464,0.179,0.441,0.390,0.107,0.418,0.020,0.612,0.620,0.044,0.203,0.720,0.207,0.052,0.197,0.635,0.012,0.266,0.141,0.393,0.000,0.027,0.148,0.080,0.500,0.185,0.258,0.000
model.000.07.pdb,0.600,0.125,0.107,0.717,0.091,0.094,0.600,0.047,0.443,0.071,0.108,0.522,0.000,0.169,0.025,0.507,0.135,0.103,0.171,0.011,0.211,0.085,0.110,0.114,0.647,0.591,0.108,0.239,0.022,0.456
model.000.08.pdb,0.090,0.051,0.365,0.171,0.589,0.303,0.078,0.367,0.019,0.482,0.491,0.054,0.316,0.731,0.276,0.039,0.149,0.589,0.023,0.269,0.232,0.491,0.014,0.052,0.141,0.065,0.635,0.286,0.299,0.022
model.000.09.pdb,0.500,0.128,0.011,0.403,0.033,0.034,0.545,0.036,0.577,0.023,0.023,0.689,0.000,0.056,0.013,0.682,0.065,0.044,0.160,0.023,0.111,0.012,0.145,0.162,0.429,0.537,0.000,0.117,0.034,0.448
