 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.304,0.083,0.081,0.364,0.479,0.053,0.565,0.282,0.020,0.084,0.105,0.653,0.667,0.031,0.071,0.306,0.160,0.133,0.420,0.030,0.494,0.020,0.143,0.682,0.128,0.386,0.419,0.141,0.072,0.625
model.000.01.pdb,0.171,0.305,0.000,0.123,0.446,0.049,0.431,0.344,0.048,0.000,0.000,0.235,0.354,0.074,0.000,0.333,0.460,0.000,0.174,0.099,0.169,0.035,0.000,0.386,0.574,0.110,0.123,0.221,0.000,0.321
model.000.02.pdb,0.047,0.013,0.455,0.108,0.011,0.265,0.037,0.000,0.189,0.351,0.586,0.165,0.087,0.222,0.696,0.000,0.000,0.561,0.121,0.169,0.167,0.254,0.596,0.054,0.000,0.109,0.122,0.000,0.056,0.061
model.000.03.pdb,0.169,0.068,0.111,0.179,0.319,0.012,0.647,0.145,0.011,0.132,0.136,0.493,0.600,0.000,0.054,0.191,0.138,0.156,0.259,0.000,0.312,0.035,0.167,0.508,0.087,0.229,0.243,0.050,0.000,0.465
model.000.04.pdb,0.514,0.066,0.042,0.500,0.520,0.061,0.355,0.377,0.029,0.043,0.078,0.582,0.598,0.059,0.066,0.429,0.120,0.102,0.592,0.048,0.632,0.038,0.100,0.581,0.160,0.551,0.563,0.287,0.145,0.597
model.000.05.pdb,0.022,0.266,0.596,0.033,0.000,0.328,0.024,0.000,0.338,0.569,0.557,0.048,0.075,0.319,0.350,0.000,0.100,0.586,0.061,0.388,0.038,0.586,0.541,0.031,0.040,0.040,0.044,0.000,0.013,0.029
model.000.06.pdb,0.000,0.341,0.271,0.000,0.027,0.063,0.048,0.000,0.095,0.349,0.197,0.036,0.057,0.078,0.035,0.000,0.250,0.207,0.000,0.164,0.024,0.250,0.200,0.026,0.077,0.000,0.000,0.000,0.000,0.049
model.000.07.pdb,0.023,0.100,0.646,0.034,0.022,0.164,0.092,0.000,0.145,0.551,0.685,0.129,0.121,0.145,0.426,0.000,0.028,0.692,0.052,0.203,0.156,0.333,0.765,0.090,0.000,0.063,0.071,0.000,0.000,0.084
model.000.08.pdb,0.361,0.063,0.084,0.456,0.475,0.069,0.466,0.279,0.028,0.087,0.127,0.697,0.731,0.057,0.074,0.316,0.115,0.131,0.506,0.046,0.600,0.047,0.140,0.658,0.114,0.471,0.474,0.202,0.100,0.628
model.000.09.pdb,0.179,0.367,0.015,0.066,0.200,0.103,0.159,0.333,0.132,0.031,0.013,0.067,0.161,0.167,0.000,0.296,0.370,0.013,0.123,0.197,0.093,0.099,0.013,0.160,0.641,0.138,0.110,0.327,0.016,0.163
model.000.10.pdb,0.045,0.159,0.439,0.068,0.021,0.571,0.000,0.023,0.525,0.436,0.424,0.038,0.036,0.579,0.290,0.012,0.013,0.444,0.118,0.614,0.039,0.750,0.409,0.020,0.013,0.072,0.056,0.062,0.099,0.010
model.000.11.pdb,0.025,0.000,0.333,0.105,0.000,0.238,0.000,0.000,0.159,0.232,0.474,0.153,0.040,0.212,0.667,0.000,0.000,0.350,0.093,0.155,0.183,0.209,0.431,0.023,0.000,0.119,0.105,0.000,0.062,0.055
model.000.12.pdb,0.625,0.013,0.000,0.576,0.297,0.130,0.149,0.397,0.141,0.000,0.011,0.274,0.256,0.156,0.026,0.344,0.071,0.011,0.493,0.110,0.359,0.047,0.000,0.253,0.101,0.493,0.431,0.466,0.510,0.312
model.000.13.pdb,0.022,0.317,0.373,0.069,0.032,0.582,0.024,0.011,0.534,0.368,0.310,0.029,0.087,0.483,0.234,0.012,0.119,0.364,0.084,0.569,0.039,0.698,0.296,0.042,0.086,0.051,0.033,0.037,0.069,0.061
model.000.14.pdb,0.528,0.114,0.010,0.534,0.691,0.071,0.425,0.466,0.049,0.021,0.037,0.556,0.630,0.049,0.032,0.507,0.205,0.048,0.584,0.038,0.506,0.028,0.028,0.639,0.203,0.488,0.474,0.333,0.171,0.610
model.000.15.pdb,0.065,0.628,0.075,0.037,0.160,0.164,0.152,0.197,0.250,0.095,0.063,0.065,0.143,0.250,0.014,0.141,0.435,0.066,0.093,0.302,0.066,0.191,0.064,0.139,0.489,0.068,0.037,0.169,0.015,0.143
model.000.16.pdb,0.491,0.081,0.000,0.350,0.500,0.027,0.217,0.617,0.027,0.000,0.000,0.218,0.312,0.027,0.000,0.750,0.167,0.000,0.338,0.026,0.288,0.000,0.000,0.338,0.255,0.379,0.328,0.553,0.204,0.388
model.000.17.pdb,0.508,0.036,0.011,0.695,0.392,0.093,0.260,0.338,0.079,0.024,0.075,0.541,0.446,0.091,0.103,0.369,0.079,0.078,0.719,0.054,0.662,0.043,0.065,0.452,0.092,0.618,0.613,0.260,0.217,0.455
model.000.18.pdb,0.013,0.138,0.581,0.026,0.000,0.396,0.000,0.000,0.382,0.512,0.481,0.022,0.020,0.357,0.320,0.000,0.000,0.510,0.047,0.418,0.033,0.571,0.463,0.024,0.000,0.011,0.026,0.000,0.049,0.011
