 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.025,0.171,0.047,0.139,0.337,0.169,0.385,0.512,0.064,0.481,0.641,0.059,0.219,0.600,0.013,0.038,0.384,0.048,0.035,0.235,0.095,0.108,0.241,0.071,0.090,0.278,0.060,0.766,0.203,0.253
model.000.01.pdb,0.143,0.491,0.026,0.096,0.172,0.061,0.089,0.213,0.034,0.387,0.301,0.115,0.234,0.214,0.148,0.145,0.147,0.027,0.000,0.203,0.000,0.206,0.073,0.159,0.000,0.717,0.000,0.272,0.162,0.112
model.000.02.pdb,0.048,0.000,0.431,0.175,0.108,0.286,0.136,0.113,0.312,0.032,0.060,0.182,0.058,0.055,0.000,0.048,0.084,0.246,0.404,0.000,0.617,0.000,0.108,0.141,0.683,0.000,0.177,0.078,0.141,0.134
model.000.03.pdb,0.488,0.193,0.283,0.533,0.032,0.490,0.048,0.030,0.295,0.045,0.050,0.147,0.259,0.034,0.000,0.463,0.021,0.650,0.283,0.012,0.268,0.000,0.000,0.235,0.123,0.096,0.000,0.045,0.283,0.000
model.000.04.pdb,0.037,0.167,0.034,0.070,0.424,0.088,0.507,0.595,0.052,0.589,0.551,0.058,0.138,0.652,0.093,0.012,0.424,0.023,0.022,0.372,0.056,0.221,0.333,0.081,0.048,0.272,0.058,0.691,0.138,0.354
model.000.05.pdb,0.000,0.000,0.367,0.046,0.102,0.119,0.103,0.097,0.322,0.034,0.025,0.197,0.000,0.023,0.000,0.000,0.066,0.121,0.396,0.000,0.400,0.000,0.118,0.137,0.537,0.000,0.264,0.034,0.047,0.145
model.000.06.pdb,0.131,0.013,0.652,0.242,0.029,0.377,0.067,0.078,0.475,0.010,0.045,0.253,0.086,0.088,0.000,0.097,0.029,0.396,0.583,0.011,0.681,0.000,0.012,0.227,0.500,0.000,0.118,0.064,0.169,0.032
model.000.07.pdb,0.043,0.212,0.067,0.266,0.170,0.275,0.193,0.292,0.046,0.400,0.574,0.010,0.455,0.392,0.014,0.125,0.222,0.083,0.026,0.185,0.122,0.037,0.141,0.011,0.101,0.353,0.000,0.444,0.404,0.124
model.000.08.pdb,0.192,0.045,0.468,0.186,0.031,0.222,0.048,0.072,0.667,0.033,0.024,0.403,0.030,0.057,0.000,0.130,0.042,0.426,0.500,0.012,0.358,0.000,0.013,0.441,0.182,0.000,0.169,0.045,0.030,0.011
model.000.09.pdb,0.127,0.000,0.500,0.296,0.031,0.426,0.048,0.051,0.379,0.022,0.037,0.160,0.095,0.057,0.000,0.109,0.021,0.426,0.500,0.012,0.674,0.000,0.013,0.149,0.585,0.000,0.062,0.045,0.169,0.035
