 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.531,0.052,0.021,0.072,0.621,0.014,0.380,0.012,0.092,0.158,0.065,0.123,0.028,0.351,0.013,0.431,0.023,0.022,0.203,0.049,0.289,0.271,0.012,0.087,0.012,0.068,0.078,0.257,0.180,0.192
model.000.01.pdb,0.049,0.062,0.077,0.000,0.038,0.419,0.012,0.129,0.479,0.169,0.014,0.317,0.016,0.102,0.314,0.014,0.100,0.224,0.000,0.622,0.036,0.000,0.200,0.316,0.091,0.344,0.000,0.052,0.224,0.190
model.000.02.pdb,0.023,0.145,0.593,0.185,0.000,0.145,0.035,0.286,0.090,0.026,0.108,0.141,0.255,0.000,0.468,0.000,0.580,0.527,0.000,0.071,0.073,0.039,0.451,0.167,0.644,0.235,0.197,0.051,0.000,0.000
model.000.03.pdb,0.695,0.092,0.077,0.118,0.500,0.000,0.562,0.050,0.024,0.200,0.105,0.069,0.101,0.254,0.025,0.308,0.046,0.032,0.411,0.000,0.370,0.338,0.024,0.072,0.024,0.091,0.133,0.301,0.072,0.236
model.000.04.pdb,0.392,0.194,0.000,0.068,0.435,0.099,0.304,0.101,0.100,0.431,0.192,0.103,0.000,0.414,0.000,0.205,0.011,0.053,0.155,0.111,0.355,0.190,0.047,0.082,0.011,0.088,0.023,0.400,0.203,0.586
model.000.05.pdb,0.119,0.000,0.227,0.000,0.111,0.015,0.093,0.013,0.254,0.000,0.000,0.426,0.207,0.000,0.172,0.113,0.181,0.184,0.028,0.125,0.033,0.090,0.096,0.537,0.143,0.525,0.362,0.011,0.079,0.000
model.000.06.pdb,0.195,0.442,0.023,0.259,0.128,0.117,0.260,0.267,0.069,0.673,0.490,0.049,0.000,0.268,0.028,0.055,0.051,0.114,0.164,0.082,0.533,0.203,0.114,0.013,0.068,0.048,0.000,0.582,0.158,0.653
model.000.07.pdb,0.338,0.083,0.000,0.044,0.492,0.045,0.234,0.039,0.176,0.269,0.039,0.189,0.000,0.480,0.000,0.333,0.000,0.011,0.121,0.206,0.203,0.147,0.000,0.105,0.000,0.096,0.039,0.268,0.353,0.355
model.000.08.pdb,0.067,0.000,0.190,0.000,0.122,0.044,0.055,0.026,0.350,0.000,0.000,0.648,0.143,0.014,0.185,0.157,0.145,0.165,0.014,0.186,0.011,0.048,0.093,0.545,0.123,0.586,0.286,0.000,0.111,0.000
model.000.09.pdb,0.024,0.172,0.482,0.130,0.000,0.200,0.024,0.302,0.111,0.027,0.095,0.147,0.196,0.000,0.571,0.000,0.490,0.558,0.000,0.091,0.062,0.027,0.449,0.175,0.578,0.227,0.129,0.053,0.000,0.000
model.000.10.pdb,0.087,0.153,0.782,0.267,0.011,0.103,0.136,0.273,0.076,0.059,0.151,0.134,0.357,0.000,0.350,0.000,0.685,0.477,0.097,0.061,0.124,0.167,0.433,0.156,0.654,0.215,0.269,0.080,0.000,0.000
model.000.11.pdb,0.462,0.293,0.155,0.250,0.236,0.035,0.562,0.210,0.021,0.465,0.342,0.009,0.111,0.240,0.022,0.138,0.129,0.134,0.409,0.031,0.676,0.522,0.124,0.030,0.099,0.038,0.125,0.580,0.086,0.392
